Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_calculate…(df,14)","Exit_calculate…(df,14)","Entry_find_frac…(df,5)","Exit_find_frac…(df,5)"
6,308977,308981,13651.517033,13609.17161,13609.17161,13738.237050308,-286.785364371604,32.7128263716,-0.003501263677367048,2022-05-26 03:25:00,2022-05-26 03:45:00,0 days 00:20:00,,19.165894785714435,19.75907614285708,,13599.685254
6,309527,309541,14714.211691,14740.436861626002,14697.352612,14740.436861626002,122.00544549285644,35.345578263151204,0.0013819456551596068,2022-05-30 03:15:00,2022-05-30 04:25:00,0 days 01:10:00,,13.704535142856912,12.088627214285745,,
6,309753,309755,14532.943645,14566.437292658,14468.548238,14566.437292658,166.04262882281373,34.9192571251896,0.0019042096457857105,2022-05-31 03:05:00,2022-05-31 03:15:00,0 days 00:10:00,,25.73179878571435,25.077253785714415,,
6,311686,311691,14432.14372,14463.435806029996,14407.552829,14463.435806029996,153.07782074874257,34.674695431235996,0.0017677879752149826,2022-06-09 03:10:00,2022-06-09 03:35:00,0 days 00:25:00,,19.00225849999983,17.67271400000001,,
6,314397,314397,13197.543542,13227.300753315998,13124.726194,13227.300753315998,146.83345474161226,31.709813154379198,0.0018543028389378124,2022-06-23 03:05:00,2022-06-23 03:05:00,0 days 00:00:00,,32.93692314285714,32.93692314285714,,
6,314677,314738,13513.811471,13568.069589917997,13490.705613,13568.069589917997,293.0504562348768,32.4982572731016,0.003614209271057606,2022-06-24 03:25:00,2022-06-24 08:30:00,0 days 05:05:00,,18.141836785713945,17.75410371428539,,
-6,316053,316056,13055.837225,13114.941058,13114.941058,13000.579732827999,-386.0279319396062,31.404933939600003,-0.004927909834338466,2022-07-01 03:05:00,2022-07-01 03:20:00,0 days 00:15:00,,27.120923785714304,24.814930928571552,13042.123711,
6,317389,317391,13816.080187,13796.688406,13796.688406,13852.115903038002,-149.48600831160158,33.1353223116,-0.0018032853299478698,2022-07-08 03:25:00,2022-07-08 03:35:00,0 days 00:10:00,,12.63194299999993,12.305430714285649,,
-6,318219,318260,13504.097731,13526.346494,13526.346494,13460.769282938001,-165.9291110699976,32.436533069999996,-0.002047885937726609,2022-07-13 03:35:00,2022-07-13 07:00:00,0 days 03:25:00,,16.284798571428706,14.34613200000006,,
6,321803,321809,14784.59715,14768.34805,14768.34805,14826.394827447997,-132.95813423999454,35.46353424,-0.0014988361749172605,2022-08-01 03:15:00,2022-08-01 03:45:00,0 days 00:30:00,,11.876882928571442,10.285135714285778,,
6,322079,322098,14705.173045,14677.496016,14677.496016,14765.009708087999,-201.3213768732024,35.259202873199996,-0.0022817523268526645,2022-08-02 03:15:00,2022-08-02 04:50:00,0 days 01:35:00,,15.550145785714449,11.591184928571627,,
5,322908,322909,15251.42804,15240.892905,15240.892905,15275.038740828,-83.16799594500041,30.492320945000003,-0.0010906256873373362,2022-08-05 03:20:00,2022-08-05 03:25:00,0 days 00:05:00,,9.223970928571362,9.428041071428456,,
5,323183,323196,15174.003823,15158.040421,15158.040421,15209.866405611998,-110.14905424399703,30.332044244000002,-0.0014518126597153013,2022-08-08 03:15:00,2022-08-08 04:20:00,0 days 01:05:00,,11.285079500000133,12.529907500000133,15164.004385,15158.004723
-5,325665,325666,15360.279062,15336.071823872002,15379.385144,15336.071823872002,90.33983975411648,30.696350885872004,0.0011762786260518636,2022-08-19 03:05:00,2022-08-19 03:10:00,0 days 00:05:00,,12.631942571428356,12.285023285714098,,
5,326771,326771,14922.303692,14914.33984,14914.33984,14944.229343586003,-69.65590353199477,29.836643532000004,-0.000933581100742986,2022-08-25 03:15:00,2022-08-25 03:15:00,0 days 00:00:00,,13.713514571428798,13.713514571428798,14912.304254,14912.304254
-6,327321,327386,14266.626279,14324.015922,14324.015922,14201.14193349,-378.6466286412026,34.3087706412,-0.004423454445785417,2022-08-29 03:05:00,2022-08-29 08:30:00,0 days 05:25:00,,28.69226399999973,24.05987142857157,,14260.626616
-6,328713,328749,13812.937506,13778.502843612003,13875.18402,13778.502843612003,173.49824590844986,33.109728419534406,0.0020934268547522354,2022-09-05 04:05:00,2022-09-05 07:05:00,0 days 03:00:00,,16.305205714285876,11.468742928571244,,
6,330034,330039,14441.400861,14486.702628637999,14421.839999,14486.702628637999,237.0968816404262,34.7137241875656,0.0027363098165072417,2022-09-12 03:10:00,2022-09-12 03:35:00,0 days 00:25:00,,16.491313857142814,14.300585642857316,,
6,330317,330342,14618.606417,14653.015154848,14595.637756,14653.015154848,171.32648120178163,35.12594588621761,0.001953292449301084,2022-09-13 03:45:00,2022-09-13 05:50:00,0 days 02:05:00,,11.927297142856983,10.385673714285726,,
-6,331414,331427,13455.694956,13413.07966998,13474.687851,13413.07966998,223.4491865688239,32.242529551176005,0.002767715173135508,2022-09-19 03:10:00,2022-09-19 04:15:00,0 days 01:05:00,,16.633305499999683,13.144367999999563,,
-6,335289,335294,13077.713233,13091.878413,13091.878413,13021.483221972001,-116.39458997519978,31.403509975200002,-0.0014833708297142779,2022-10-07 04:05:00,2022-10-07 04:30:00,0 days 00:25:00,,14.990259285714403,13.692050000000174,,
7,337217,337219,12819.004481,12794.615904,12794.615904,12891.372125052,-206.579107538998,35.859068539,-0.0023021523333376205,2022-10-18 03:45:00,2022-10-18 03:55:00,0 days 00:10:00,,17.28240985714313,18.43862735714304,,
7,337487,337487,12739.489167,12724.472038,12724.472038,12802.027015300002,-140.76944868699889,35.649545687,-0.0015785500483875335,2022-10-19 03:15:00,2022-10-19 03:15:00,0 days 00:00:00,,22.515815857142634,22.515815857142634,,
-7,337770,337781,12576.766758,12609.106866,12609.106866,12515.930538084,-261.6409790736023,35.2602230736,-0.0029719309774927805,2022-10-20 03:50:00,2022-10-20 04:45:00,0 days 00:55:00,,18.742895357142647,16.187045999999878,,
6,338589,338599,13054.994572,13028.618112,13028.618112,13085.344620666003,-189.559095220797,31.300335220800005,-0.0024200073284258257,2022-10-25 03:05:00,2022-10-25 03:55:00,0 days 00:50:00,,21.90728021428627,13.915180071429209,,
-6,339144,339153,13017.224798,12980.260211152,13037.63761,12980.260211152,190.5905390770187,31.196982010982403,0.002440235176014637,2022-10-27 03:20:00,2022-10-27 04:05:00,0 days 00:45:00,,18.682041714285724,16.207330571428688,,
-7,339419,339446,12613.400599,12636.937226,12636.937226,12554.826022010002,-200.10686195499648,35.350472955,-0.0022663749034710747,2022-10-28 03:15:00,2022-10-28 05:30:00,0 days 02:15:00,,20.50764850000009,14.178878571428347,,
-7,340522,340526,12450.394206,12396.436060972,12466.831252,12396.436060972,342.9214528222407,34.785562373760804,0.003934717099238274,2022-11-03 03:10:00,2022-11-03 03:30:00,0 days 00:20:00,,19.10801671428596,20.406225928571466,,
-7,340809,340811,12255.865671,12295.305361,12295.305361,12198.549139948002,-310.44946944480745,34.371639444799996,-0.0036186692476030263,2022-11-04 04:05:00,2022-11-04 04:15:00,0 days 00:10:00,,15.801640214285985,17.221556428571603,,
