year,timeframe,rr_ratio,direction,body_size_points,candle_high,candle_low,outcome
2023,5m,5.0,bearish,20.364090999999462,16746.885827,16705.343081,loss
2023,5m,10.0,bearish,20.364090999999462,16746.885827,16705.343081,loss
2023,5m,1.5,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,2.0,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,2.5,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,3.0,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,3.5,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,4.0,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,4.5,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,5.0,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,10.0,bearish,7.602593999999954,16650.224273,16623.072151,loss
2023,5m,1.5,bearish,20.90713400000095,16876.672971,16844.904988,win
2023,5m,2.0,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,2.5,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,3.0,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,3.5,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,4.0,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,4.5,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,5.0,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,10.0,bearish,20.90713400000095,16876.672971,16844.904988,loss
2023,5m,1.5,bullish,10.046285000000353,17197.068011,17149.551797,win
2023,5m,2.0,bullish,10.046285000000353,17197.068011,17149.551797,win
2023,5m,2.5,bullish,10.046285000000353,17197.068011,17149.551797,win
2023,5m,3.0,bullish,10.046285000000353,17197.068011,17149.551797,win
2023,5m,3.5,bullish,10.046285000000353,17197.068011,17149.551797,win
2023,5m,4.0,bullish,10.046285000000353,17197.068011,17149.551797,no_exit
2023,5m,4.5,bullish,10.046285000000353,17197.068011,17149.551797,no_exit
2023,5m,5.0,bullish,10.046285000000353,17197.068011,17149.551797,no_exit
2023,5m,10.0,bullish,10.046285000000353,17197.068011,17149.551797,no_exit
2023,5m,1.5,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,2.0,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,2.5,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,3.0,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,3.5,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,4.0,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,4.5,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,5.0,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,10.0,bullish,7.331072999997559,17340.974257,17307.848669,loss
2023,5m,1.5,bearish,3.801297000001796,17220.147314,17187.564768,win
2023,5m,2.0,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,2.5,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,3.0,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,3.5,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,4.0,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,4.5,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,5.0,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,10.0,bearish,3.801297000001796,17220.147314,17187.564768,loss
2023,5m,1.5,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,2.0,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,2.5,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,3.0,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,3.5,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,4.0,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,4.5,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,5.0,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,10.0,bullish,1.9006489999992482,17239.968363,17216.617539,loss
2023,5m,1.5,bullish,71.41008099999817,17336.358397,17263.047667,win
2023,5m,2.0,bullish,71.41008099999817,17336.358397,17263.047667,win
2023,5m,2.5,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,3.0,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,3.5,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,4.0,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,4.5,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,5.0,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,10.0,bullish,71.41008099999817,17336.358397,17263.047667,no_exit
2023,5m,1.5,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,2.0,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,2.5,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,3.0,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,3.5,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,4.0,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,4.5,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,5.0,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,10.0,bearish,6.788029999999708,17394.192417,17355.907925,loss
2023,5m,1.5,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,2.0,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,2.5,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,3.0,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,3.5,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,4.0,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,4.5,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,5.0,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,10.0,bullish,73.31073000000106,17538.098663,17452.569479,loss
2023,5m,1.5,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,2.0,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,2.5,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,3.0,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,3.5,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,4.0,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,4.5,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,5.0,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,10.0,bearish,4.887382000000798,17446.596012,17438.178854,loss
2023,5m,1.5,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,2.0,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,2.5,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,3.0,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,3.5,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,4.0,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,4.5,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,5.0,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,10.0,bullish,18.191922000001796,17435.463642,17379.530271,loss
2023,5m,1.5,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,2.0,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,2.5,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,3.0,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,3.5,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,4.0,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,4.5,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,5.0,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,10.0,bearish,12.218454999998357,17418.086284,17361.60987,loss
2023,5m,1.5,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,2.0,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,2.5,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,3.0,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,3.5,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,4.0,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,4.5,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,5.0,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,10.0,bullish,25.2514740000006,17385.503738,17348.30533,loss
2023,5m,1.5,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,2.0,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,2.5,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,3.0,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,3.5,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,4.0,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,4.5,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,5.0,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,10.0,bullish,43.71491600000081,17582.085101,17536.469536,loss
2023,5m,1.5,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,2.0,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,2.5,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,3.0,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,3.5,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,4.0,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,4.5,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,5.0,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,10.0,bullish,8.417156999999861,17433.291472,17391.205683,loss
2023,5m,1.5,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,2.0,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,2.5,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,3.0,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,3.5,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,4.0,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,4.5,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,5.0,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,10.0,bearish,44.257958999998664,17307.577147,17253.272903,loss
2023,5m,1.5,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,2.0,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,2.5,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,3.0,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,3.5,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,4.0,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,4.5,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,5.0,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,10.0,bullish,14.933666999997513,17243.226618,17205.213647,loss
2023,5m,1.5,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,2.0,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,2.5,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,3.0,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,3.5,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,4.0,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,4.5,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,5.0,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,10.0,bearish,1.3576059999977588,17171.001973,17141.949203,loss
2023,5m,1.5,bearish,73.31072900000072,17418.357805,17340.159694,win
2023,5m,2.0,bearish,73.31072900000072,17418.357805,17340.159694,win
2023,5m,2.5,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,3.0,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,3.5,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,4.0,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,4.5,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,5.0,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,10.0,bearish,73.31072900000072,17418.357805,17340.159694,no_exit
2023,5m,1.5,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,2.0,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,2.5,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,3.0,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,3.5,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,4.0,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,4.5,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,5.0,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,10.0,bullish,31.76798300000155,17342.874906,17276.352207,loss
2023,5m,1.5,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,2.0,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,2.5,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,3.0,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,3.5,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,4.0,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,4.5,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,5.0,bullish,12.489976000000752,17371.656155,17320.067123,win
2023,5m,10.0,bullish,12.489976000000752,17371.656155,17320.067123,no_exit
2023,5m,1.5,bullish,35.8408010000021,17528.052378,17452.026437,win
2023,5m,2.0,bullish,35.8408010000021,17528.052378,17452.026437,win
2023,5m,2.5,bullish,35.8408010000021,17528.052378,17452.026437,win
2023,5m,3.0,bullish,35.8408010000021,17528.052378,17452.026437,win
2023,5m,3.5,bullish,35.8408010000021,17528.052378,17452.026437,win
2023,5m,4.0,bullish,35.8408010000021,17528.052378,17452.026437,no_exit
2023,5m,4.5,bullish,35.8408010000021,17528.052378,17452.026437,no_exit
2023,5m,5.0,bullish,35.8408010000021,17528.052378,17452.026437,no_exit
2023,5m,10.0,bullish,35.8408010000021,17528.052378,17452.026437,no_exit
2023,5m,1.5,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,2.0,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,2.5,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,3.0,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,3.5,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,4.0,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,4.5,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,5.0,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,10.0,bearish,31.08835999999792,17633.264153,17590.383656,loss
2023,5m,1.5,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,2.0,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,2.5,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,3.0,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,3.5,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,4.0,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,4.5,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,5.0,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,10.0,bullish,36.180419000000256,17842.574576,17801.838104,loss
2023,5m,1.5,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,2.0,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,2.5,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,3.0,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,3.5,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,4.0,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,4.5,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,5.0,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,10.0,bullish,27.60431900000185,18071.449226,18022.136655,loss
2023,5m,1.5,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,2.0,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,2.5,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,3.0,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,3.5,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,4.0,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,4.5,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,5.0,bullish,5.896067999998195,18029.372739,17988.368264,win
2023,5m,10.0,bullish,5.896067999998195,18029.372739,17988.368264,loss
2023,5m,1.5,bullish,19.564226999998937,18086.189397,18044.648916,win
2023,5m,2.0,bullish,19.564226999998937,18086.189397,18044.648916,win
2023,5m,2.5,bullish,19.564226999998937,18086.189397,18044.648916,win
2023,5m,3.0,bullish,19.564226999998937,18086.189397,18044.648916,win
2023,5m,3.5,bullish,19.564226999998937,18086.189397,18044.648916,no_exit
2023,5m,4.0,bullish,19.564226999998937,18086.189397,18044.648916,no_exit
2023,5m,4.5,bullish,19.564226999998937,18086.189397,18044.648916,no_exit
2023,5m,5.0,bullish,19.564226999998937,18086.189397,18044.648916,no_exit
2023,5m,10.0,bullish,19.564226999998937,18086.189397,18044.648916,no_exit
2023,5m,1.5,bullish,23.85227600000144,18210.810839,18164.714306,win
2023,5m,2.0,bullish,23.85227600000144,18210.810839,18164.714306,win
2023,5m,2.5,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,3.0,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,3.5,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,4.0,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,4.5,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,5.0,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,10.0,bullish,23.85227600000144,18210.810839,18164.714306,no_exit
2023,5m,1.5,bullish,5.896067999998195,18218.046923,18193.122635,win
2023,5m,2.0,bullish,5.896067999998195,18218.046923,18193.122635,win
2023,5m,2.5,bullish,5.896067999998195,18218.046923,18193.122635,win
2023,5m,3.0,bullish,5.896067999998195,18218.046923,18193.122635,win
2023,5m,3.5,bullish,5.896067999998195,18218.046923,18193.122635,win
2023,5m,4.0,bullish,5.896067999998195,18218.046923,18193.122635,loss
2023,5m,4.5,bullish,5.896067999998195,18218.046923,18193.122635,loss
2023,5m,5.0,bullish,5.896067999998195,18218.046923,18193.122635,loss
2023,5m,10.0,bullish,5.896067999998195,18218.046923,18193.122635,loss
2023,5m,1.5,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,2.0,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,2.5,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,3.0,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,3.5,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,4.0,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,4.5,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,5.0,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,10.0,bullish,11.256130000001576,18179.990483,18128.80189,loss
2023,5m,1.5,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,2.0,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,2.5,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,3.0,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,3.5,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,4.0,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,4.5,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,5.0,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,10.0,bearish,1.6080180000026303,18247.795268,18218.314926,loss
2023,5m,1.5,bullish,23.584274000000732,18259.051398,18230.107063,win
2023,5m,2.0,bullish,23.584274000000732,18259.051398,18230.107063,win
2023,5m,2.5,bullish,23.584274000000732,18259.051398,18230.107063,win
2023,5m,3.0,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,3.5,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,4.0,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,4.5,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,5.0,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,10.0,bullish,23.584274000000732,18259.051398,18230.107063,no_exit
2023,5m,1.5,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,2.0,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,2.5,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,3.0,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,3.5,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,4.0,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,4.5,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,5.0,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,10.0,bullish,20.368235999998433,18354.728506,18322.568133,loss
2023,5m,1.5,bearish,20.904242000000522,18394.660968,18356.872531,win
2023,5m,2.0,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,2.5,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,3.0,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,3.5,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,4.0,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,4.5,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,5.0,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,10.0,bearish,20.904242000000522,18394.660968,18356.872531,no_exit
2023,5m,1.5,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,2.0,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,2.5,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,3.0,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,3.5,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,4.0,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,4.5,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,5.0,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,5m,10.0,bullish,0.5360059999984514,18331.412236,18311.312003,loss
2023,15m,1.5,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,2.0,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,2.5,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,3.0,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,3.5,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,4.0,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,4.5,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,5.0,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,10.0,bullish,20.80707699999948,12576.472016,12453.316616,loss
2023,15m,1.5,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,2.0,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,2.5,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,3.0,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,3.5,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,4.0,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,4.5,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,5.0,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,10.0,bearish,71.13770900000054,12424.074238,12328.755332,loss
2023,15m,1.5,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,2.0,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,2.5,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,3.0,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,3.5,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,4.0,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,4.5,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,5.0,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,10.0,bearish,89.6953709999998,12287.141178,12169.890489,loss
2023,15m,1.5,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,2.0,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,2.5,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,3.0,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,3.5,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,4.0,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,4.5,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,5.0,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,10.0,bearish,117.25068900000042,12309.916492,12121.528095,loss
2023,15m,1.5,bullish,48.08121800000117,12648.453255,12590.812028,win
2023,15m,2.0,bullish,48.08121800000117,12648.453255,12590.812028,win
2023,15m,2.5,bullish,48.08121800000117,12648.453255,12590.812028,win
2023,15m,3.0,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,3.5,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,4.0,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,4.5,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,5.0,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,10.0,bullish,48.08121800000117,12648.453255,12590.812028,loss
2023,15m,1.5,bullish,56.5165190000007,12648.453255,12526.984915,win
2023,15m,2.0,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,2.5,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,3.0,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,3.5,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,4.0,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,4.5,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,5.0,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,10.0,bullish,56.5165190000007,12648.453255,12526.984915,loss
2023,15m,1.5,bullish,31.772968999999648,12774.420422,12699.065063,win
2023,15m,2.0,bullish,31.772968999999648,12774.420422,12699.065063,win
2023,15m,2.5,bullish,31.772968999999648,12774.420422,12699.065063,no_exit
2023,15m,3.0,bullish,31.772968999999648,12774.420422,12699.065063,no_exit
