year,timeframe,body_filter,sl_type,rr_ratio,total_candles,total_trades,wins,losses,no_exit,win_rate,total_pnl,profit_factor,gross_profit,gross_loss
2024,15m,50,78%,4.5,85,85,23,61,1,27.058823529411764,2763.0539191600037,1.7322381178404453,6536.490253380005,3773.4363342200013
2024,15m,50,78%,5.0,85,85,22,62,1,25.882352941176475,3138.494803020003,1.8190421088024458,6970.4037724000045,3831.9089693800015
2024,15m,100,middle,1.5,15,15,8,7,0,53.333333333333336,484.8691767500168,2.2305714541086545,878.888699250012,394.0195224999952
2024,15m,100,middle,2.0,15,15,7,8,0,46.666666666666664,496.22565100001157,2.0170885825101097,984.1139820000099,487.8883309999983
2024,15m,100,middle,2.5,15,15,7,8,0,46.666666666666664,742.254146500014,2.5213607281376373,1230.1424775000123,487.8883309999983
2024,15m,100,middle,3.0,15,15,6,9,0,40.0,764.9134140000206,2.4067874063775387,1308.6440520000178,543.7306379999973
2024,15m,100,middle,3.5,15,15,6,9,0,40.0,983.0207560000235,2.8079186407737953,1526.7513940000208,543.7306379999973
2024,15m,100,middle,4.0,15,15,4,11,0,26.666666666666668,563.5164805000204,1.8394994328826089,1234.769442000019,671.2529614999985
2024,15m,100,middle,4.5,15,15,4,11,0,26.666666666666668,717.8626607500228,2.069436861992935,1389.1156222500213,671.2529614999985
2024,15m,100,middle,5.0,15,15,3,12,0,20.0,545.7310630000102,1.7520417379058144,1271.3969875000112,725.665924500001
2024,15m,100,62%,1.5,15,15,8,7,0,53.333333333333336,598.5179302100041,2.224068543899315,1087.475785709994,488.9578554999898
2024,15m,100,62%,2.0,15,15,7,8,0,46.666666666666664,612.7462641999991,2.012727209830402,1217.79198455999,605.0457203599908
2024,15m,100,62%,2.5,15,15,6,9,0,40.0,674.619454159998,2.000395410706247,1348.9722619999884,674.3528078399904
2024,15m,100,62%,3.0,15,15,5,10,0,33.33333333333333,693.711981280001,1.941228432453581,1430.7402704399901,737.0282891599891
2024,15m,100,62%,3.5,15,15,4,11,0,26.666666666666668,501.79825831000926,1.60264038612626,1334.4644218499961,832.6661635399869
2024,15m,100,62%,4.0,15,15,3,12,0,20.0,354.45674666000195,1.3937262024592576,1254.7187674399902,900.2620207799882
2024,15m,100,62%,4.5,15,15,3,12,0,20.0,511.2965925900007,1.5679419777666648,1411.558613369989,900.2620207799882
2024,15m,100,62%,5.0,15,15,2,12,1,13.333333333333334,142.2146799200018,1.1579703204593557,1042.47670069999,900.2620207799882
2024,15m,100,78%,1.5,15,15,8,7,0,53.333333333333336,591.704494890002,1.8715887884230105,1270.5848370300027,678.8803421400007
2024,15m,100,78%,2.0,15,15,7,8,0,46.666666666666664,753.4523895400016,1.9834389629414908,1519.5928598000028,766.1404702600012
2024,15m,100,78%,2.5,15,15,5,10,0,33.33333333333333,435.5623759400114,1.4511222427333421,1401.07091150001,965.5085355599986
2024,15m,100,78%,3.0,15,15,5,10,0,33.33333333333333,715.7765582400134,1.7413466912800106,1681.285093800012,965.5085355599986
2024,15m,100,78%,3.5,15,15,4,11,0,26.666666666666668,612.7120175200052,1.5831567110315596,1663.393602640006,1050.6815851200008
2024,15m,100,78%,4.0,15,15,3,11,1,20.0,321.5569843199992,1.3060460836793608,1372.23856944,1050.6815851200008
2024,15m,100,78%,4.5,15,15,3,11,1,20.0,493.0868054999992,1.4693018441392809,1543.76839062,1050.6815851200008
2024,15m,100,78%,5.0,15,15,3,11,1,20.0,664.6166266799992,1.632557604599201,1715.2982118,1050.6815851200008
2024,15m,150,middle,1.5,4,4,4,0,0,100.0,559.9922002500043,0.0,559.9922002500043,0.0
2024,15m,150,middle,2.0,4,4,3,1,0,75.0,465.04984149999655,5.95425316387159,558.9186499999996,93.86880850000307
2024,15m,150,middle,2.5,4,4,3,1,0,75.0,604.7795039999965,7.442816454839487,698.6483124999995,93.86880850000307
2024,15m,150,middle,3.0,4,4,3,1,0,75.0,744.5091664999964,8.931379745807384,838.3779749999994,93.86880850000307
2024,15m,150,middle,3.5,4,4,3,1,0,75.0,884.2388289999963,10.419943036775281,978.1076374999993,93.86880850000307
2024,15m,150,middle,4.0,4,4,2,2,0,50.0,639.080589000001,4.740673670310897,809.9269780000031,170.8463890000021
2024,15m,150,middle,4.5,4,4,2,2,0,50.0,740.3214612500014,5.333257879099759,911.1678502500035,170.8463890000021
2024,15m,150,middle,5.0,4,4,2,2,0,50.0,841.5623335000018,5.925842087888621,1012.4087225000039,170.8463890000021
2024,15m,150,62%,1.5,4,4,4,0,0,100.0,691.5766313099939,0.0,691.5766313099939,0.0
2024,15m,150,62%,2.0,4,4,3,1,0,75.0,573.8385804999889,5.9431401050576955,689.9264453599899,116.08786486000099
2024,15m,150,62%,2.5,4,4,3,1,0,75.0,746.3201918399864,7.42892513132212,862.4080566999874,116.08786486000099
2024,15m,150,62%,3.0,4,4,3,1,0,75.0,918.8018031799838,8.914710157586544,1034.8896680399848,116.08786486000099
2024,15m,150,62%,3.5,4,4,2,2,0,50.0,660.9129798099912,4.121552354391935,872.63871904999,211.7257392399988
2024,15m,150,62%,4.0,4,4,2,2,0,50.0,785.5756539599897,4.710345547876497,997.3013931999885,211.7257392399988
2024,15m,150,62%,4.5,4,4,2,2,0,50.0,910.2383281099883,5.299138741361059,1121.964067349987,211.7257392399988
2024,15m,150,62%,5.0,4,4,1,2,1,25.0,508.97924365998915,3.4039554448457623,720.704982899988,211.7257392399988
2024,15m,150,78%,1.5,4,4,3,1,0,75.0,502.7393560399978,4.45019602206671,648.4526293800009,145.71327334000307
2024,15m,150,78%,2.0,4,4,3,1,0,75.0,718.8902324999981,5.933594696088947,864.6035058400012,145.71327334000307
2024,15m,150,78%,2.5,4,4,2,2,0,50.0,513.2271771900032,2.9277474713860303,779.4587167500049,266.2315395600017
2024,15m,150,78%,3.0,4,4,2,2,0,50.0,669.1189205400042,3.5132969656632365,935.3504601000059,266.2315395600017
2024,15m,150,78%,3.5,4,4,2,2,0,50.0,825.0106638900052,4.098846459940443,1091.2422034500069,266.2315395600017
2024,15m,150,78%,4.0,4,4,1,2,1,25.0,452.1197165199992,2.6982199677288916,718.3512560800009,266.2315395600017
2024,15m,150,78%,4.5,4,4,1,2,1,25.0,541.9136235299993,3.035497463695003,808.145163090001,266.2315395600017
2024,15m,150,78%,5.0,4,4,1,2,1,25.0,631.7075305399994,3.3727749596611143,897.9390701000011,266.2315395600017
2024,15m,200,middle,1.5,1,1,1,0,0,100.0,176.33382524999615,0.0,176.33382524999615,0.0
2024,15m,200,middle,2.0,1,1,1,0,0,100.0,235.11176699999487,0.0,235.11176699999487,0.0
2024,15m,200,middle,2.5,1,1,1,0,0,100.0,293.8897087499936,0.0,293.8897087499936,0.0
2024,15m,200,middle,3.0,1,1,1,0,0,100.0,352.6676504999923,0.0,352.6676504999923,0.0
2024,15m,200,middle,3.5,1,1,1,0,0,100.0,411.445592249991,0.0,411.445592249991,0.0
2024,15m,200,middle,4.0,1,1,1,0,0,100.0,470.22353399998974,0.0,470.22353399998974,0.0
2024,15m,200,middle,4.5,1,1,1,0,0,100.0,529.0014757499885,0.0,529.0014757499885,0.0
2024,15m,200,middle,5.0,1,1,1,0,0,100.0,587.7794174999872,0.0,587.7794174999872,0.0
2024,15m,200,62%,1.5,1,1,1,0,0,100.0,216.2114948699964,0.0,216.2114948699964,0.0
2024,15m,200,62%,2.0,1,1,1,0,0,100.0,288.2819931599952,0.0,288.2819931599952,0.0
2024,15m,200,62%,2.5,1,1,1,0,0,100.0,360.352491449994,0.0,360.352491449994,0.0
2024,15m,200,62%,3.0,1,1,1,0,0,100.0,432.4229897399928,0.0,432.4229897399928,0.0
2024,15m,200,62%,3.5,1,1,1,0,0,100.0,504.49348802999157,0.0,504.49348802999157,0.0
2024,15m,200,62%,4.0,1,1,1,0,0,100.0,576.5639863199904,0.0,576.5639863199904,0.0
2024,15m,200,62%,4.5,1,1,1,0,0,100.0,648.6344846099892,0.0,648.6344846099892,0.0
2024,15m,200,62%,5.0,1,1,1,0,0,100.0,720.704982899988,0.0,720.704982899988,0.0
2024,15m,200,78%,1.5,1,1,1,0,0,100.0,269.38172103000034,0.0,269.38172103000034,0.0
2024,15m,200,78%,2.0,1,1,1,0,0,100.0,359.17562804000045,0.0,359.17562804000045,0.0
2024,15m,200,78%,2.5,1,1,1,0,0,100.0,448.96953505000056,0.0,448.96953505000056,0.0
2024,15m,200,78%,3.0,1,1,1,0,0,100.0,538.7634420600007,0.0,538.7634420600007,0.0
2024,15m,200,78%,3.5,1,1,1,0,0,100.0,628.5573490700008,0.0,628.5573490700008,0.0
2024,15m,200,78%,4.0,1,1,1,0,0,100.0,718.3512560800009,0.0,718.3512560800009,0.0
2024,15m,200,78%,4.5,1,1,1,0,0,100.0,808.145163090001,0.0,808.145163090001,0.0
2024,15m,200,78%,5.0,1,1,1,0,0,100.0,897.9390701000011,0.0,897.9390701000011,0.0
2025,5m,50,middle,1.5,51,51,24,27,0,47.05882352941176,272.48738175000835,1.262776185998005,1309.4435302499987,1036.9561484999904
2025,5m,50,middle,2.0,51,51,22,29,0,43.13725490196079,482.58541300001525,1.4338169297467454,1595.0026100000032,1112.417196999988
2025,5m,50,middle,2.5,51,51,20,31,0,39.21568627450981,545.6586202500148,1.4515826477678506,1753.983658750003,1208.3250384999883
2025,5m,50,middle,3.0,51,51,17,34,0,33.33333333333333,429.28928400002405,1.3239634145526518,1754.4058395000102,1325.1165554999861
2025,5m,50,middle,3.5,51,51,14,37,0,27.450980392156865,203.76977950000764,1.1414861584126204,1643.9797744999978,1440.2099949999902
2025,5m,50,middle,4.0,51,51,13,38,0,25.49019607843137,246.12403300000733,1.1664451000075975,1724.8340279999975,1478.7099949999902
2025,5m,50,middle,4.5,51,51,13,38,0,25.49019607843137,461.728286500007,1.3122507375085473,1940.4382814999972,1478.7099949999902
2025,5m,50,middle,5.0,51,51,12,39,0,23.52941176470588,474.58669000000737,1.31377612273532,1987.0876599999974,1512.50096999999
2025,5m,50,62%,1.5,51,51,25,26,0,49.01960784313725,342.26831758001936,1.2665032374467264,1626.561599940007,1284.2932823599876
2025,5m,50,62%,2.0,51,51,22,29,0,43.13725490196079,433.5831143800315,1.3022361110729659,1868.1671978000159,1434.5840834199844
2025,5m,50,62%,2.5,51,51,19,32,0,37.254901960784316,392.89022105004005,1.2487196137642922,1972.5413595500231,1579.651138499983
2025,5m,50,62%,3.0,51,51,15,36,0,29.411764705882355,24.585304720025306,1.013887221804965,1794.9397402800132,1770.354435559988
2025,5m,50,62%,3.5,51,51,15,36,0,29.411764705882355,323.7419281000275,1.182868425439126,2094.0963636600154,1770.354435559988
2025,5m,50,62%,4.0,51,51,14,37,0,27.450980392156865,412.78244288003407,1.2277574109468647,2225.160100160021,1812.377657279987
2025,5m,50,62%,4.5,51,51,10,41,0,19.607843137254903,-124.60483458998715,0.9364473837558265,1836.0514208700042,1960.6562554599914
2025,5m,50,62%,5.0,51,51,9,42,0,17.647058823529413,-223.8151019599718,0.8887152127259493,1787.377150300017,2011.192252259989
2025,5m,50,78%,1.5,51,51,24,27,0,47.05882352941176,281.6738724200168,1.1681102722059007,1957.2042771000106,1675.5304046799938
2025,5m,50,78%,2.0,51,51,21,30,0,41.17647058823529,385.77198056001725,1.2075942307285057,2244.070157760012,1858.2981771999948
2025,5m,50,78%,2.5,51,51,17,34,0,33.33333333333333,106.14864501001648,1.0505835557372636,2204.6299293500124,2098.481284339996
2025,5m,50,78%,3.0,51,51,17,34,0,33.33333333333333,547.074630880019,1.2607002668847163,2645.555915220015,2098.481284339996
2025,5m,50,78%,3.5,51,51,14,37,0,27.450980392156865,371.1443570600186,1.166018483881928,2606.704810220015,2235.5604531599965
2025,5m,50,78%,4.0,51,51,12,39,0,23.52941176470588,177.9731245200055,1.0757760666617382,2526.645104480005,2348.6719799599996
2025,5m,50,78%,4.5,51,51,10,41,0,19.607843137254903,-72.36349115999656,0.970483295688799,2379.2479894800035,2451.61148064
2025,5m,50,78%,5.0,51,51,9,42,0,17.647058823529413,-128.85997767999288,0.948560692233625,2376.2277320000067,2505.0877096799995
2025,5m,100,middle,1.5,6,6,2,4,0,33.33333333333333,-84.62034474999746,0.6728230758050409,174.01753125000323,258.6378760000007
2025,5m,100,middle,2.0,6,6,2,4,0,33.33333333333333,-26.61450099999638,0.8970974344067212,232.0233750000043,258.6378760000007
2025,5m,100,middle,2.5,6,6,1,5,0,16.666666666666664,-171.22699625000314,0.45904770743947226,145.3018337499998,316.5288300000029
2025,5m,100,middle,3.0,6,6,1,5,0,16.666666666666664,-142.16662950000318,0.5508572489273666,174.36220049999974,316.5288300000029
2025,5m,100,middle,3.5,6,6,0,6,0,0.0,-374.64956350000284,0.0,0.0,374.64956350000284
2025,5m,100,middle,4.0,6,6,0,6,0,0.0,-374.64956350000284,0.0,0.0,374.64956350000284
2025,5m,100,middle,4.5,6,6,0,6,0,0.0,-374.64956350000284,0.0,0.0,374.64956350000284
2025,5m,100,middle,5.0,6,6,0,6,0,0.0,-374.64956350000284,0.0,0.0,374.64956350000284
2025,5m,100,62%,1.5,6,6,2,4,0,33.33333333333333,-104.31423204999737,0.6743055744267431,215.96829002999584,320.2825220799932
2025,5m,100,62%,2.0,6,6,1,5,0,16.666666666666664,-247.4955314799954,0.3686436706236114,144.5105670799967,392.0060985599921
2025,5m,100,62%,2.5,6,6,1,5,0,16.666666666666664,-211.36788970999623,0.4608045882795143,180.63820884999586,392.0060985599921
2025,5m,100,62%,3.0,6,6,0,6,0,0.0,-464.26138209999044,0.0,0.0,464.26138209999044
2025,5m,100,62%,3.5,6,6,0,6,0,0.0,-464.26138209999044,0.0,0.0,464.26138209999044
2025,5m,100,62%,4.0,6,6,0,6,0,0.0,-464.26138209999044,0.0,0.0,464.26138209999044
2025,5m,100,62%,4.5,6,6,0,6,0,0.0,-464.26138209999044,0.0,0.0,464.26138209999044
2025,5m,100,62%,5.0,6,6,0,6,0,0.0,-464.26138209999044,0.0,0.0,464.26138209999044
2025,5m,100,78%,1.5,6,6,1,5,0,16.666666666666664,-355.9904312499948,0.2773858069846794,136.65202538999984,492.64245663999463
2025,5m,100,78%,2.0,6,6,1,5,0,16.666666666666664,-310.43975611999485,0.3698477426462392,182.20270051999978,492.64245663999463
2025,5m,100,78%,2.5,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,5m,100,78%,3.0,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,5m,100,78%,3.5,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,5m,100,78%,4.0,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,5m,100,78%,4.5,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,5m,100,78%,5.0,6,6,0,6,0,0.0,-583.7438068999945,0.0,0.0,583.7438068999945
2025,15m,50,middle,1.5,99,99,48,51,0,48.484848484848484,518.0903764999657,1.2020035123780017,3082.8496244999824,2564.7592480000167
2025,15m,50,middle,2.0,99,99,38,61,0,38.38383838383838,160.85841399994752,1.0531521678207905,3187.2338299999683,3026.375416000021
2025,15m,50,middle,2.5,99,99,34,65,0,34.34343434343434,454.4916867499487,1.1433664513070116,3624.631441249967,3170.139754500018
2025,15m,50,middle,3.0,99,99,29,70,0,29.292929292929294,279.00703299996894,1.082175878106417,3674.2495229999804,3395.2424900000115
2025,15m,50,middle,3.5,99,99,28,71,0,28.28282828282828,718.665439749966,1.2093023152306013,4152.289377249977,3433.6239375000114
2025,15m,50,middle,4.0,99,99,24,75,0,24.242424242424242,501.3298664999347,1.1394237499686877,4097.057757999952,3595.727891500017
2025,15m,50,middle,4.5,99,99,22,77,0,22.22222222222222,503.0094209999115,1.1363709669483233,4191.546887999932,3688.53746700002
2025,15m,50,middle,5.0,99,99,20,79,0,20.2020202020202,414.05481099991084,1.1095097887460694,4195.03928499993,3780.984474000019
2025,15m,50,62%,1.5,99,99,45,54,0,45.45454545454545,338.7014976299797,1.1025607398964532,3641.1493736099874,3302.4478759800077
2025,15m,50,62%,2.0,99,99,38,61,0,38.38383838383838,453.6970752999696,1.1236673858210855,4122.385244679979,3668.6881693800096
2025,15m,50,62%,2.5,99,99,32,67,0,32.323232323232325,252.59252278997337,1.062824541871078,4273.19522464998,4020.602701860007
2025,15m,50,62%,3.0,99,99,30,69,0,30.303030303030305,630.8038728399733,1.152378772883519,4770.513498419979,4139.709625580006
2025,15m,50,62%,3.5,99,99,28,71,0,28.28282828282828,851.2965906099616,1.1994884949250404,5118.69351958997,4267.396928980008
2025,15m,50,62%,4.0,99,99,24,75,0,24.242424242424242,434.2604568799725,1.0965655733003379,4931.312998879977,4497.052542000005
2025,15m,50,62%,4.5,99,99,20,79,0,20.2020202020202,-298.64589637002246,0.9370262033899708,4443.737641649981,4742.3835380200035
2025,15m,50,62%,5.0,99,99,17,82,0,17.17171717171717,-978.8061535999841,0.8017822575390184,3959.2288651000126,4938.035018699997
2025,15m,50,78%,1.5,99,99,42,57,0,42.42424242424242,-121.00144258003274,0.9723377209431722,4253.2383780599885,4374.239820640021
2025,15m,50,78%,2.0,99,99,36,63,0,36.36363636363637,2.1908428599854233,1.0004558787533573,4807.948610359999,4805.757767500014
2025,15m,50,78%,2.5,99,99,33,66,0,33.33333333333333,462.70200039998963,1.09221565248286,5480.310052200002,5017.608051800013
2025,15m,50,78%,3.0,99,99,26,73,0,26.262626262626267,-403.3461770800095,0.9267726493208799,5104.789421700003,5508.1355987800125
2025,15m,50,78%,3.5,99,99,22,77,0,22.22222222222222,-940.5611293399979,0.8382966195929102,4876.021844820012,5816.58297416001
2025,15m,50,78%,4.0,99,99,19,80,0,19.19191919191919,-1476.3296746799788,0.7565038575022237,4586.721918400028,6063.051593080007
2025,15m,50,78%,4.5,99,99,18,81,0,18.181818181818183,-1240.2314442699972,0.7974923487533112,4884.136877790013,6124.3683220600105
2025,15m,50,78%,5.0,99,99,18,81,0,18.181818181818183,-697.5495689599957,0.8861026097259014,5426.818753100015,6124.3683220600105
2025,15m,100,middle,1.5,33,33,10,23,0,30.303030303030305,-578.3350285000251,0.6447887485683915,1049.808860999985,1628.1438895000101
2025,15m,100,middle,2.0,33,33,7,26,0,21.21212121212121,-816.7926790000347,0.5522645497211394,1007.4825229999769,1824.2752020000116
2025,15m,100,middle,2.5,33,33,7,26,0,21.21212121212121,-564.9220482500405,0.6903306871514242,1259.3531537499712,1824.2752020000116
2025,15m,100,middle,3.0,33,33,5,28,0,15.151515151515152,-840.1002855000297,0.5705090928528773,1115.9371334999778,1956.0374190000075
2025,15m,100,middle,3.5,33,33,5,28,0,15.151515151515152,-654.1107632500334,0.6655939416616902,1301.926655749974,1956.0374190000075
2025,15m,100,middle,4.0,33,33,4,29,0,12.121212121212121,-795.8299460000417,0.606332533621865,1225.7492139999667,2021.5791600000084
2025,15m,100,middle,4.5,33,33,4,29,0,12.121212121212121,-642.6112942500458,0.6821241003245981,1378.9678657499626,2021.5791600000084
2025,15m,100,middle,5.0,33,33,4,29,0,12.121212121212121,-489.39264250005,0.7579156670273313,1532.1865174999584,2021.5791600000084
2025,15m,100,62%,1.5,33,33,10,23,0,30.303030303030305,-701.2202474300157,0.651644107435584,1311.721868369992,2012.9421158000077
2025,15m,100,62%,2.0,33,33,9,24,0,27.27272727272727,-550.768715380018,0.7387912429551841,1557.7697639999897,2108.5384793800076
2025,15m,100,62%,2.5,33,33,7,26,0,21.21212121212121,-735.3233597200178,0.6764307245630541,1537.214286899989,2272.537646620007
2025,15m,100,62%,3.0,33,33,6,27,0,18.181818181818183,-753.4571876200207,0.6799154580953867,1600.4746303199863,2353.931817940007
2025,15m,100,62%,3.5,33,33,5,28,0,15.151515151515152,-862.933915900021,0.6459811767564203,1574.6029020399856,2437.5368179400066
2025,15m,100,62%,4.0,33,33,5,28,0,15.151515151515152,-637.9906441800231,0.7382642020073374,1799.5461737599835,2437.5368179400066
2025,15m,100,62%,4.5,33,33,4,29,0,12.121212121212121,-1117.1186801800322,0.5645694784053475,1448.4311027999756,2565.549782980008
2025,15m,100,62%,5.0,33,33,2,31,0,6.0606060606060606,-1902.0746796999956,0.3015292043330616,821.1239014000057,2723.1985811000013
2025,15m,100,78%,1.5,33,33,10,23,0,30.303030303030305,-958.9913046200254,0.625916577739553,1604.584752359986,2563.5760569800113
2025,15m,100,78%,2.0,33,33,8,25,0,24.242424242424242,-1045.0750231800157,0.6227925604283214,1725.4828013599908,2770.5578245400065
2025,15m,100,78%,2.5,33,33,7,26,0,21.21212121212121,-972.5619306200151,0.6614925342351538,1900.5266389999906,2873.0885696200057
2025,15m,100,78%,3.0,33,33,6,27,0,18.181818181818183,-1013.4366028200129,0.6597303226349781,1964.8969667999918,2978.3335696200047
2025,15m,100,78%,3.5,33,33,5,28,0,15.151515151515152,-1410.376175940015,0.5507377945517188,1728.94014943999,3139.316325380005
2025,15m,100,78%,4.0,33,33,3,30,0,9.090909090909092,-2156.027137419991,0.3540660930453874,1181.8176702400087,3337.84480766
2025,15m,100,78%,4.5,33,33,3,30,0,9.090909090909092,-2008.29992863999,0.39832435467606087,1329.5448790200098,3337.84480766
2025,15m,100,78%,5.0,33,33,3,30,0,9.090909090909092,-1860.5727198599889,0.4425826163067343,1477.272087800011,3337.84480766
2025,15m,150,middle,1.5,12,12,5,7,0,41.66666666666667,7.939425249989654,1.0130402011464745,616.7816632499871,608.8422379999975
2025,15m,150,middle,2.0,12,12,4,8,0,33.33333333333333,-18.047524500012514,0.9736930300554131,667.9883259999842,686.0358504999967
2025,15m,150,middle,2.5,12,12,4,8,0,33.33333333333333,148.94955699998354,1.2171162875692665,834.9854074999803,686.0358504999967
2025,15m,150,middle,3.0,12,12,3,9,0,25.0,-1.8160415000056673,0.9976275673369844,763.6604789999874,765.4765204999931
2025,15m,150,middle,3.5,12,12,3,9,0,25.0,125.46070499999223,1.1638988285598153,890.9372254999853,765.4765204999931
2025,15m,150,middle,4.0,12,12,3,9,0,25.0,252.73745149999013,1.330170089782646,1018.2139719999832,765.4765204999931
2025,15m,150,middle,4.5,12,12,3,9,0,25.0,380.014197999988,1.4964413510054766,1145.490718499981,765.4765204999931
2025,15m,150,middle,5.0,12,12,3,9,0,25.0,507.2909444999859,1.6627126122283074,1272.767464999979,765.4765204999931
2025,15m,150,62%,1.5,12,12,5,7,0,41.66666666666667,10.825759989997096,1.0143440944631974,765.5447154299964,754.7189554399993
2025,15m,150,62%,2.0,12,12,4,8,0,33.33333333333333,-20.781758940003783,0.9755599382074464,829.5335600799954,850.3153190199992
2025,15m,150,62%,2.5,12,12,3,9,0,25.0,-159.67043128000296,0.8317931012365246,789.5797626999956,949.2501939799986
2025,15m,150,62%,3.0,12,12,3,9,0,25.0,-1.754478740003833,0.9981517214838296,947.4957152399948,949.2501939799986
2025,15m,150,62%,3.5,12,12,3,9,0,25.0,156.1614737999953,1.1645103417311344,1105.4116677799939,949.2501939799986
2025,15m,150,62%,4.0,12,12,3,9,0,25.0,314.0774263399944,1.3308689619784395,1263.327620319993,949.2501939799986
2025,15m,150,62%,4.5,12,12,2,10,0,16.666666666666664,-232.07792884001356,0.7845670977450507,845.1852301799863,1077.2631590199999
2025,15m,150,62%,5.0,12,12,1,11,0,8.333333333333332,-697.3185665399942,0.4042328327922469,473.1362771000022,1170.4548436399964
2025,15m,150,78%,1.5,12,12,4,8,0,33.33333333333333,-285.6592062400068,0.7328676535667653,783.6954041399931,1069.35461038
2025,15m,150,78%,2.0,12,12,3,9,0,25.0,-399.20884957999806,0.665733109713333,795.0729090399982,1194.2817586199963
2025,15m,150,78%,2.5,12,12,3,9,0,25.0,-200.4406223199985,0.8321663871416662,993.8411362999977,1194.2817586199963
2025,15m,150,78%,3.0,12,12,3,9,0,25.0,-1.672395059998962,0.9985996645699995,1192.6093635599973,1194.2817586199963
2025,15m,150,78%,3.5,12,12,2,10,0,16.666666666666664,-527.3265687200001,0.6109050571863897,827.9379456599963,1355.2645143799964
2025,15m,150,78%,4.0,12,12,1,11,0,8.333333333333332,-995.5845432399838,0.32391428373453185,476.9869359200093,1472.571479159993
2025,15m,150,78%,4.5,12,12,1,11,0,8.333333333333332,-935.9611762499826,0.36440356920134837,536.6103029100104,1472.571479159993
2025,15m,150,78%,5.0,12,12,1,11,0,8.333333333333332,-876.3378092599814,0.4048928546681648,596.2336699000116,1472.571479159993
2025,15m,200,middle,1.5,1,1,1,0,0,100.0,154.92843299999913,0.0,154.92843299999913,0.0
2025,15m,200,middle,2.0,1,1,1,0,0,100.0,206.57124399999884,0.0,206.57124399999884,0.0
2025,15m,200,middle,2.5,1,1,1,0,0,100.0,258.21405499999855,0.0,258.21405499999855,0.0
2025,15m,200,middle,3.0,1,1,1,0,0,100.0,309.85686599999826,0.0,309.85686599999826,0.0
2025,15m,200,middle,3.5,1,1,1,0,0,100.0,361.499676999998,0.0,361.499676999998,0.0
2025,15m,200,middle,4.0,1,1,1,0,0,100.0,413.1424879999977,0.0,413.1424879999977,0.0
2025,15m,200,middle,4.5,1,1,1,0,0,100.0,464.7852989999974,0.0,464.7852989999974,0.0
2025,15m,200,middle,5.0,1,1,1,0,0,100.0,516.4281099999971,0.0,516.4281099999971,0.0
2025,15m,200,62%,1.5,1,1,1,0,0,100.0,192.01944756000194,0.0,192.01944756000194,0.0
2025,15m,200,62%,2.0,1,1,1,0,0,100.0,256.0259300800026,0.0,256.0259300800026,0.0
2025,15m,200,62%,2.5,1,1,1,0,0,100.0,320.0324126000032,0.0,320.0324126000032,0.0
2025,15m,200,62%,3.0,1,1,1,0,0,100.0,384.0388951200039,0.0,384.0388951200039,0.0
2025,15m,200,62%,3.5,1,1,1,0,0,100.0,448.0453776400045,0.0,448.0453776400045,0.0
2025,15m,200,62%,4.0,1,1,1,0,0,100.0,512.0518601600052,0.0,512.0518601600052,0.0
2025,15m,200,62%,4.5,1,1,0,1,0,0.0,-128.0129650400013,0.0,0.0,128.0129650400013
2025,15m,200,62%,5.0,1,1,0,1,0,0.0,-128.0129650400013,0.0,0.0,128.0129650400013
2025,15m,200,78%,1.5,1,1,1,0,0,100.0,241.47413364000022,0.0,241.47413364000022,0.0
2025,15m,200,78%,2.0,1,1,1,0,0,100.0,321.9655115200003,0.0,321.9655115200003,0.0
2025,15m,200,78%,2.5,1,1,1,0,0,100.0,402.45688940000036,0.0,402.45688940000036,0.0
2025,15m,200,78%,3.0,1,1,1,0,0,100.0,482.94826728000044,0.0,482.94826728000044,0.0
2025,15m,200,78%,3.5,1,1,0,1,0,0.0,-160.98275576000015,0.0,0.0,160.98275576000015
2025,15m,200,78%,4.0,1,1,0,1,0,0.0,-160.98275576000015,0.0,0.0,160.98275576000015
2025,15m,200,78%,4.5,1,1,0,1,0,0.0,-160.98275576000015,0.0,0.0,160.98275576000015
2025,15m,200,78%,5.0,1,1,0,1,0,0.0,-160.98275576000015,0.0,0.0,160.98275576000015
