sweep_type,sweep_level,sweep_wick,sweep_time,fvg_type,fvg_time,fvg_high,fvg_low,direction,entry_time,entry_price,stop_loss,take_profit,risk,outcome,exit_time,exit_price,pnl
bullish,8269.803312,8266.021833,2018-07-02 19:45:00,bearish_fvg,2018-07-02 19:50:00,8273.58479,8271.257726,LONG,2018-07-02 19:53:00,8273.58479,8265.521833,8297.773661000001,8.062957000000097,WIN,2018-07-02 20:10:00,8297.773661000001,24.18887100000029
bullish,8269.803312,8269.512429,2018-07-02 20:30:00,bearish_fvg,2018-07-02 20:40:00,8274.748322,8270.966843,LONG,2018-07-02 20:55:00,8274.748322,8269.012429,8291.956000999997,5.735892999999123,LOSS,2018-07-02 20:58:00,8269.012429,-5.735892999999123
bullish,8248.859736,8238.678832,2018-07-03 10:45:00,bearish_fvg,2018-07-03 10:50:00,8255.840928,8252.350332,LONG,2018-07-03 10:51:00,8254.677396,8238.178832,8304.173087999998,16.498563999999533,LOSS,2018-07-03 11:11:00,8238.178832,-16.498563999999533
bearish,8204.936405,8206.099937,2018-07-04 05:45:00,bullish_fvg,2018-07-04 05:50:00,8203.772874,8202.318459,SHORT,2018-07-04 05:51:00,8202.900225,8206.599937,8191.801088999995,3.6997120000014547,WIN,2018-07-04 07:16:00,8191.801088999995,11.099136000004364
bullish,8183.701947,8181.374884,2018-07-04 09:15:00,bearish_fvg,2018-07-04 09:30:00,8181.95665,8180.793118,LONG,2018-07-04 09:57:00,8181.084001,8180.874884,8181.711352000001,0.20911700000033306,LOSS,2018-07-04 09:58:00,8180.874884,-0.20911700000033306
bearish,8421.353348,8423.389528,2018-07-08 17:00:00,bullish_fvg,2018-07-08 17:15:00,8419.60805,8418.735401,SHORT,2018-07-08 17:15:00,8419.60805,8423.889528,8406.763616000004,4.28147799999897,LOSS,2018-07-08 18:25:00,8423.889528,-4.28147799999897
bearish,8457.422838,8458.295487,2018-07-09 07:15:00,bullish_fvg,2018-07-09 07:20:00,8455.095774,8453.641359,SHORT,2018-07-09 07:23:00,8455.095774,8458.795487,8443.996635,3.6997129999999743,LOSS,2018-07-09 07:33:00,8458.795487,-3.6997129999999743
bullish,8443.751338,8443.169572,2018-07-09 08:45:00,bearish_fvg,2018-07-09 08:50:00,8463.531381,8456.259306,LONG,2018-07-09 08:50:00,8457.713721,8442.669572,8502.846167999998,15.04414899999938,LOSS,2018-07-09 09:08:00,8442.669572,-15.04414899999938
bearish,8581.629873,8582.502522,2018-07-12 14:15:00,bullish_fvg,2018-07-12 14:30:00,8579.302809,8578.43016,SHORT,2018-07-12 14:30:00,8579.011926,8583.002522,8567.040137999995,3.99059600000146,LOSS,2018-07-12 14:41:00,8583.002522,-3.99059600000146
bearish,8643.587949,8647.369428,2018-07-17 14:15:00,bullish_fvg,2018-07-17 14:20:00,8641.260886,8638.642939,SHORT,2018-07-17 14:20:00,8639.515588,8647.869428,8614.454068000001,8.353839999999764,LOSS,2018-07-17 14:41:00,8647.869428,-8.353839999999764
bullish,8611.299938,8611.009055,2018-07-18 15:00:00,bearish_fvg,2018-07-18 15:30:00,8613.336119,8610.718172,LONG,2018-07-18 15:30:00,8612.172587,8610.509055,8617.163182999995,1.6635319999986677,LOSS,2018-07-18 15:34:00,8610.509055,-1.6635319999986677
bullish,8593.556076,8591.229012,2018-07-19 04:45:00,bearish_fvg,2018-07-19 04:50:00,8596.464906,8595.301374,LONG,2018-07-19 04:50:00,8596.174023,8590.729012,8612.509055999999,5.445010999999795,LOSS,2018-07-19 05:07:00,8590.729012,-5.445010999999795
bullish,8557.486585,8555.741287,2018-07-19 20:30:00,bearish_fvg,2018-07-19 20:35:00,8581.920756,8565.340426,LONG,2018-07-19 20:36:00,8567.958373,8555.241287,8606.109630999996,12.717085999998744,LOSS,2018-07-19 20:45:00,8555.241287,-12.717085999998744
bearish,8597.628437,8602.282565,2018-07-20 08:15:00,bullish_fvg,2018-07-20 08:25:00,8587.738416,8587.447533,SHORT,2018-07-20 08:35:00,8587.738416,8602.782565,8542.605969000002,15.04414899999938,LOSS,2018-07-20 09:00:00,8602.782565,-15.04414899999938
bearish,8586.284001,8589.192831,2018-07-23 12:45:00,bullish_fvg,2018-07-23 12:50:00,8581.920756,8581.629873,SHORT,2018-07-23 13:01:00,8581.629873,8589.692831,8557.440998999999,8.062958000000435,LOSS,2018-07-23 13:18:00,8589.692831,-8.062958000000435
bearish,8648.242077,8649.114726,2018-07-23 18:15:00,bullish_fvg,2018-07-23 18:20:00,8645.042364,8643.878832,SHORT,2018-07-23 18:20:00,8643.878832,8649.614726,8626.671150000002,5.735893999999462,LOSS,2018-07-23 18:42:00,8649.614726,-5.735893999999462
bullish,8653.187088,8648.53296,2018-07-24 10:00:00,bearish_fvg,2018-07-24 10:05:00,8664.822407,8663.658875,LONG,2018-07-24 10:25:00,8664.822407,8648.03296,8715.190747999997,16.7894469999992,LOSS,2018-07-24 10:47:00,8648.03296,-16.7894469999992
bearish,8635.734109,8637.479407,2018-07-25 04:45:00,bullish_fvg,2018-07-25 05:00:00,8638.061173,8637.479407,SHORT,2018-07-25 05:01:00,8637.479407,8637.979407,8635.979407,0.5,LOSS,2018-07-25 05:02:00,8637.979407,-0.5
bearish,8626.425853,8627.298502,2018-07-26 06:00:00,bullish_fvg,2018-07-26 06:05:00,8622.935257,8618.572013,SHORT,2018-07-26 06:05:00,8620.026427,8627.798502,8596.710202000004,7.772074999998949,LOSS,2018-07-26 06:37:00,8627.798502,-7.772074999998949
bullish,8659.877397,8657.25945,2018-07-27 05:00:00,bearish_fvg,2018-07-27 05:05:00,8671.512716,8663.658875,LONG,2018-07-27 05:05:00,8669.185652,8656.75945,8706.464258000002,12.426202000000558,LOSS,2018-07-27 06:26:00,8656.75945,-12.426202000000558
bearish,8466.149328,8466.440211,2018-08-01 01:00:00,bullish_fvg,2018-08-01 01:05:00,8460.331668,8457.131955,SHORT,2018-08-01 01:07:00,8460.331668,8466.940211,8440.506039000005,6.608542999998463,LOSS,2018-08-01 01:19:00,8466.940211,-6.608542999998463
bullish,8439.09721,8438.515444,2018-08-01 11:15:00,bearish_fvg,2018-08-01 11:20:00,8456.259306,8448.987231,LONG,2018-08-01 11:21:00,8451.605178,8438.015444,8492.374379999997,13.589733999999225,LOSS,2018-08-01 13:08:00,8438.015444,-13.589733999999225
bearish,8599.373735,8601.700799,2018-08-03 04:30:00,bullish_fvg,2018-08-03 04:35:00,8598.501086,8597.628437,SHORT,2018-08-03 04:41:00,8598.501086,8602.200799,8587.401947,3.6997129999999743,LOSS,2018-08-03 05:14:00,8602.200799,-3.6997129999999743
bullish,8610.427289,8610.136406,2018-08-12 21:15:00,bearish_fvg,2018-08-12 21:30:00,8610.136406,8609.263757,LONG,2018-08-12 21:30:00,8610.136406,8609.636406,8611.636406,0.5,LOSS,2018-08-12 21:31:00,8609.636406,-0.5
bearish,8656.095918,8656.677684,2018-08-13 23:00:00,bullish_fvg,2018-08-13 23:15:00,8655.223269,8654.932386,SHORT,2018-08-13 23:15:00,8654.932386,8657.177684,8648.196492000001,2.2452979999998206,LOSS,2018-08-13 23:25:00,8657.177684,-2.2452979999998206
bullish,8662.786227,8659.586514,2018-08-14 07:30:00,bearish_fvg,2018-08-14 07:45:00,8663.949758,8663.367992,LONG,2018-08-14 07:49:00,8663.367992,8659.086514,8676.212425999996,4.28147799999897,LOSS,2018-08-14 07:55:00,8659.086514,-4.28147799999897
bullish,8670.93095,8669.476535,2018-08-14 20:45:00,bearish_fvg,2018-08-14 20:50:00,8673.548897,8672.385365,LONG,2018-08-14 20:52:00,8672.676248,8668.976535,8683.775387,3.6997129999999743,LOSS,2018-08-14 21:22:00,8668.976535,-3.6997129999999743
bullish,8664.531524,8663.367992,2018-08-15 04:15:00,bearish_fvg,2018-08-15 04:20:00,8667.149471,8666.276822,LONG,2018-08-15 04:21:00,8666.567705,8662.867992,8677.666844,3.6997129999999743,LOSS,2018-08-15 04:36:00,8662.867992,-3.6997129999999743
bearish,8629.334683,8631.079981,2018-08-16 03:45:00,bullish_fvg,2018-08-16 03:50:00,8627.007619,8626.13497,SHORT,2018-08-16 03:52:00,8627.007619,8631.579981,8613.290532999998,4.572362000000794,LOSS,2018-08-16 04:39:00,8631.579981,-4.572362000000794
bearish,8629.334683,8630.207332,2018-08-16 04:45:00,bullish_fvg,2018-08-16 05:00:00,8633.407045,8629.334683,SHORT,2018-08-16 05:01:00,8629.916449,8630.707332,8627.543800000001,0.7908829999996669,LOSS,2018-08-16 05:02:00,8630.707332,-0.7908829999996669
bearish,8602.864331,8603.73698,2018-08-17 03:00:00,bullish_fvg,2018-08-17 03:05:00,8601.119033,8597.91932,SHORT,2018-08-17 03:06:00,8598.210203,8604.23698,8580.129872000003,6.026776999999129,WIN,2018-08-17 04:39:00,8580.129872000003,18.080330999997386
bullish,8559.813649,8551.959809,2018-08-17 08:45:00,bearish_fvg,2018-08-17 08:50:00,8566.213075,8564.176894,LONG,2018-08-17 09:01:00,8566.213075,8551.459809,8610.472872999999,14.753265999999712,LOSS,2018-08-17 09:05:00,8551.459809,-14.753265999999712
bullish,8620.31731,8616.535832,2018-08-21 13:45:00,bearish_fvg,2018-08-21 13:50:00,8627.880268,8625.262321,LONG,2018-08-21 13:50:00,8627.007619,8616.035832,8659.922980000001,10.971787000000404,LOSS,2018-08-21 14:45:00,8616.035832,-10.971787000000404
bearish,8596.464906,8596.755789,2018-08-22 04:30:00,bullish_fvg,2018-08-22 04:35:00,8594.428725,8594.137842,SHORT,2018-08-22 04:37:00,8594.137842,8597.255789,8584.784000999998,3.1179470000006404,LOSS,2018-08-22 05:05:00,8597.255789,-3.1179470000006404
bullish,8633.697928,8632.825279,2018-08-22 20:45:00,bearish_fvg,2018-08-22 20:50:00,8636.024992,8635.443226,LONG,2018-08-22 20:50:00,8635.734109,8632.325279,8645.960599000002,3.4088300000003073,LOSS,2018-08-22 22:00:00,8632.325279,-3.4088300000003073
bearish,8656.677684,8659.586514,2018-08-23 21:45:00,bullish_fvg,2018-08-23 21:50:00,8655.514152,8648.53296,SHORT,2018-08-23 21:50:00,8653.477971,8660.086514,8633.652342,6.608543000000282,LOSS,2018-08-23 22:51:00,8660.086514,-6.608543000000282
bearish,8764.013506,8764.304389,2018-08-27 07:00:00,bullish_fvg,2018-08-27 07:05:00,8760.232027,8758.777612,SHORT,2018-08-27 07:05:00,8759.068495,8764.804389,8741.860812999996,5.735894000001281,LOSS,2018-08-27 07:24:00,8764.804389,-5.735894000001281
bullish,8818.99039,8812.300082,2018-08-28 09:30:00,bearish_fvg,2018-08-28 09:45:00,8818.99039,8816.663326,LONG,2018-08-28 09:57:00,8818.408624,8811.800082,8838.23425,6.608541999999943,LOSS,2018-08-28 10:34:00,8811.800082,-6.608541999999943
bearish,8834.988955,8835.570721,2018-08-28 20:45:00,bullish_fvg,2018-08-28 20:55:00,8834.116306,8832.952774,SHORT,2018-08-28 20:56:00,8832.952774,8836.070721,8823.598932999997,3.1179470000006404,LOSS,2018-08-28 21:02:00,8836.070721,-3.1179470000006404
bearish,8916.145308,8920.508553,2018-08-30 09:15:00,bullish_fvg,2018-08-30 09:30:00,8924.871798,8919.635904,SHORT,2018-08-30 09:33:00,8922.544734,8921.008553,8927.153276999998,-1.5361809999994875,LOSS,2018-08-30 09:34:00,8921.008553,1.5361809999994875
bearish,8937.088883,8937.961532,2018-08-30 11:15:00,bullish_fvg,2018-08-30 11:30:00,8940.870362,8937.961532,SHORT,2018-08-30 11:46:00,8940.870362,8938.461532,8948.096852,-2.4088300000003073,LOSS,2018-08-30 11:47:00,8938.461532,2.4088300000003073
bearish,8908.000584,8909.164116,2018-08-30 23:45:00,bullish_fvg,2018-08-31 00:00:00,8908.873233,8908.000584,SHORT,2018-08-31 00:01:00,8908.873233,8909.664116,8906.500584000001,0.7908829999996669,LOSS,2018-08-31 00:02:00,8909.664116,-0.7908829999996669
bearish,8934.180053,8934.761819,2018-09-03 05:15:00,bullish_fvg,2018-09-03 05:25:00,8932.434755,8931.852989,SHORT,2018-09-03 05:28:00,8932.434755,8935.261819,8923.953563000003,2.8270639999991545,LOSS,2018-09-03 06:43:00,8935.261819,-2.8270639999991545
bullish,8646.496779,8643.297066,2018-09-11 07:00:00,bearish_fvg,2018-09-11 07:05:00,8652.314439,8649.987375,LONG,2018-09-11 07:05:00,8652.314439,8642.797066,8680.866558000002,9.517373000000589,LOSS,2018-09-11 07:51:00,8642.797066,-9.517373000000589
bearish,8746.85141,8747.142293,2018-09-11 15:45:00,bullish_fvg,2018-09-11 17:00:00,8744.524346,8744.233463,SHORT,2018-09-11 17:04:00,8744.524346,8747.642293,8735.170504999998,3.1179470000006404,LOSS,2018-09-11 17:05:00,8747.642293,-3.1179470000006404
bullish,8828.973361,8827.81398,2018-09-14 07:15:00,bearish_fvg,2018-09-14 07:30:00,8829.263206,8827.524135,LONG,2018-09-14 07:32:00,8829.263206,8827.31398,8835.110883999996,1.9492259999988164,LOSS,2018-09-14 07:34:00,8827.31398,-1.9492259999988164
bearish,8829.263206,8830.712432,2018-09-20 22:15:00,bullish_fvg,2018-09-20 22:20:00,8828.103825,8827.524135,SHORT,2018-09-20 22:21:00,8827.81398,8831.212432,8817.618624000002,3.398451999999452,LOSS,2018-09-20 22:52:00,8831.212432,-3.398451999999452
bullish,8782.598135,8781.7286,2018-09-21 13:30:00,bearish_fvg,2018-09-21 13:40:00,8788.105193,8785.496587,LONG,2018-09-21 13:41:00,8785.786432,8781.2286,8799.459928000002,4.557832000000417,LOSS,2018-09-21 13:48:00,8781.2286,-4.557832000000417
bullish,8707.818085,8707.528239,2018-09-23 20:00:00,bearish_fvg,2018-09-23 20:05:00,8711.875917,8711.586072,LONG,2018-09-23 20:33:00,8711.875917,8707.028239,8726.418951,4.847678000000087,LOSS,2018-09-24 01:43:00,8707.028239,-4.847678000000087
bearish,8841.436702,8842.885928,2018-09-26 09:30:00,bullish_fvg,2018-09-26 09:35:00,8835.929644,8833.610883,SHORT,2018-09-26 09:38:00,8834.190573,8843.385928,8806.604508,9.195354999999836,LOSS,2018-09-26 09:48:00,8843.385928,-9.195354999999836
bearish,8899.985424,8903.753411,2018-10-03 06:00:00,bullish_fvg,2018-10-03 06:05:00,8897.376818,8896.797128,SHORT,2018-10-03 06:08:00,8897.086973,8904.253411,8875.587658999999,7.166438000000198,LOSS,2018-10-03 06:20:00,8904.253411,-7.166438000000198
bullish,8698.543039,8695.934433,2018-10-05 06:45:00,bearish_fvg,2018-10-05 06:55:00,8702.021181,8700.571956,LONG,2018-10-05 06:55:00,8701.441491,8695.434433,8719.462664999997,6.007057999999233,LOSS,2018-10-05 07:06:00,8695.434433,-6.007057999999233
bearish,8713.614988,8726.078329,2018-10-05 07:30:00,bullish_fvg,2018-10-05 07:45:00,8683.760936,8680.57264,SHORT,2018-10-05 07:46:00,8681.73202,8726.578329,8547.193092999998,44.846309000000474,LOSS,2018-10-05 08:37:00,8726.578329,-44.846309000000474
bearish,8588.691725,8589.851105,2018-10-09 20:15:00,bullish_fvg,2018-10-09 20:20:00,8585.213583,8584.633892,SHORT,2018-10-09 20:37:00,8585.213583,8590.351105,8569.801017000003,5.13752199999908,LOSS,2018-10-09 20:45:00,8590.351105,-5.13752199999908
bearish,8164.648258,8206.675806,2018-10-11 08:30:00,bullish_fvg,2018-10-11 08:45:00,8208.994567,8147.547394,SHORT,2018-10-11 08:45:00,8166.96702,8207.175806,8046.340662000002,40.208785999999236,LOSS,2018-10-11 08:49:00,8207.175806,-40.208785999999236
bearish,8298.266876,8299.716102,2018-10-22 05:45:00,bullish_fvg,2018-10-22 05:50:00,8294.498889,8289.571521,SHORT,2018-10-22 05:51:00,8289.571521,8300.216102,8257.637777999998,10.644581000000471,LOSS,2018-10-22 06:21:00,8300.216102,-10.644581000000471
bullish,8285.513689,8282.035547,2018-10-22 18:15:00,bearish_fvg,2018-10-22 18:20:00,8296.527805,8295.368425,LONG,2018-10-22 18:20:00,8296.527805,8281.535547,8341.504579,14.99225800000022,LOSS,2018-10-22 18:46:00,8281.535547,-14.99225800000022
bullish,8234.211096,8232.76187,2018-10-22 21:15:00,bearish_fvg,2018-10-22 21:20:00,8245.515057,8241.16738,LONG,2018-10-22 21:20:00,8244.935367,8232.26187,8282.955858,12.67349699999977,LOSS,2018-10-22 21:40:00,8232.26187,-12.67349699999977
bullish,7952.191757,7947.554235,2018-10-25 21:15:00,bearish_fvg,2018-10-25 21:25:00,7962.626183,7953.640983,LONG,2018-10-25 21:25:00,7957.698815,7947.054235,7989.632555,10.644580000000133,LOSS,2018-10-25 21:32:00,7947.054235,-10.644580000000133
bearish,7946.684699,7949.003461,2018-10-31 00:00:00,bullish_fvg,2018-10-31 00:05:00,7943.786248,7938.85888,SHORT,2018-10-31 00:06:00,7941.177641,7949.503461,7916.200181,8.325820000000022,LOSS,2018-10-31 00:16:00,7949.503461,-8.325820000000022
bullish,8071.318117,8069.868892,2018-11-05 02:45:00,bearish_fvg,2018-11-05 02:50:00,8077.115021,8076.825175,LONG,2018-11-05 03:33:00,8076.825175,8069.368892,8099.1940239999985,7.45628299999953,WIN,2018-11-05 04:02:00,8099.1940239999985,22.36884899999859
bearish,8141.750491,8149.57631,2018-11-06 19:00:00,bullish_fvg,2018-11-06 19:15:00,8144.938788,8139.141884,SHORT,2018-11-06 19:15:00,8139.141884,8150.07631,8106.3386059999975,10.934426000000713,LOSS,2018-11-06 19:19:00,8150.07631,-10.934426000000713
bearish,8327.831082,8329.570153,2018-11-07 13:45:00,bullish_fvg,2018-11-07 14:00:00,8326.092011,8323.19356,SHORT,2018-11-07 14:02:00,8325.512321,8330.070153,8311.838824999999,4.557832000000417,LOSS,2018-11-07 14:05:00,8330.070153,-4.557832000000417
bullish,8357.685134,8355.076527,2018-11-07 19:30:00,bearish_fvg,2018-11-07 19:35:00,8370.728166,8363.192192,LONG,2018-11-07 19:35:00,8370.148475,8354.576527,8416.864319000002,15.571948000000702,LOSS,2018-11-07 19:47:00,8354.576527,-15.571948000000702
bullish,8270.441741,8269.572206,2018-11-09 01:15:00,bearish_fvg,2018-11-09 01:20:00,8278.847251,8273.340193,LONG,2018-11-09 01:20:00,8277.10818,8269.072206,8301.216101999995,8.035973999998532,LOSS,2018-11-09 01:33:00,8269.072206,-8.035973999998532
bullish,8240.877535,8237.979083,2018-11-09 05:15:00,bearish_fvg,2018-11-09 05:30:00,8242.326761,8234.500941,LONG,2018-11-09 05:31:00,8238.558774,8237.479083,8241.797846999996,1.079690999999002,LOSS,2018-11-09 05:33:00,8237.479083,-1.079690999999002
bearish,8194.50231,8202.328129,2018-11-11 19:30:00,bullish_fvg,2018-11-11 19:35:00,8190.734323,8186.386645,SHORT,2018-11-11 19:35:00,8190.734323,8202.828129,8154.452905,12.093805999999859,LOSS,2018-11-11 21:30:00,8202.828129,-12.093805999999859
bullish,7904.946997,7902.33839,2018-11-14 04:30:00,bearish_fvg,2018-11-14 04:35:00,7911.033745,7910.164209,LONG,2018-11-14 04:38:00,7911.033745,7901.83839,7938.619809999999,9.195354999999836,LOSS,2018-11-14 05:57:00,7901.83839,-9.195354999999836
bearish,7998.277138,7999.436518,2018-11-14 08:00:00,bullish_fvg,2018-11-14 08:10:00,7991.031009,7985.234105,SHORT,2018-11-14 08:13:00,7990.741163,7999.936518,7963.155097999997,9.195355000000745,LOSS,2018-11-14 08:19:00,7999.936518,-9.195355000000745
bearish,7975.37937,7980.596583,2018-11-16 09:15:00,bullish_fvg,2018-11-16 09:30:00,7982.915344,7980.596583,SHORT,2018-11-16 09:47:00,7980.596583,7981.096583,7979.096583,0.5,LOSS,2018-11-16 09:48:00,7981.096583,-0.5
bullish,7950.742532,7949.872996,2018-11-19 07:30:00,bearish_fvg,2018-11-19 07:35:00,7961.756648,7960.307422,LONG,2018-11-19 07:35:00,7961.756648,7949.372996,7998.907603999998,12.383651999999529,LOSS,2018-11-19 07:45:00,7949.372996,-12.383651999999529
bullish,7692.490496,7689.302199,2018-11-19 21:15:00,bearish_fvg,2018-11-19 21:20:00,7703.504612,7698.577244,LONG,2018-11-19 21:20:00,7703.214767,7688.802199,7746.452471000002,14.412568000000647,LOSS,2018-11-20 01:10:00,7688.802199,-14.412568000000647
bearish,7659.158303,7668.143502,2018-11-21 06:30:00,bullish_fvg,2018-11-21 06:40:00,7657.998922,7650.462948,SHORT,2018-11-21 06:44:00,7657.998922,7668.643502,7626.065181999999,10.644580000000133,LOSS,2018-11-21 06:50:00,7668.643502,-10.644580000000133
bullish,7689.592044,7688.432664,2018-11-27 05:15:00,bearish_fvg,2018-11-27 05:20:00,7695.678792,7694.229567,LONG,2018-11-27 05:28:00,7694.229567,7687.932664,7713.1202760000015,6.296903000000384,LOSS,2018-11-27 06:17:00,7687.932664,-6.296903000000384
bullish,7689.592044,7688.142818,2018-11-27 06:30:00,bearish_fvg,2018-11-27 06:45:00,7689.302199,7685.534212,LONG,2018-11-27 06:46:00,7688.142818,7687.642818,7689.642818,0.5,LOSS,2018-11-27 06:47:00,7687.642818,-0.5
bullish,7677.708393,7667.273967,2018-11-27 08:30:00,bearish_fvg,2018-11-27 08:35:00,7702.345231,7695.678792,LONG,2018-11-27 08:37:00,7699.736625,7666.773967,7798.624598999998,32.962657999999465,WIN,2018-11-27 17:00:00,7798.624598999998,98.8879739999984
bearish,8009.291254,8011.030324,2018-11-29 20:30:00,bullish_fvg,2018-11-29 20:45:00,8009.581099,8007.552183,SHORT,2018-11-29 20:55:00,8009.581099,8011.530324,8003.733423999999,1.9492250000002969,LOSS,2018-11-29 21:01:00,8011.530324,-1.9492250000002969
bearish,8016.537382,8020.015524,2018-11-30 07:45:00,bullish_fvg,2018-11-30 07:50:00,8010.450634,8005.233421,SHORT,2018-11-30 08:06:00,8010.160789,8020.515524,7979.096583999997,10.354735000000801,WIN,2018-11-30 08:34:00,7979.096583999997,31.064205000002403
bearish,8153.634142,8157.98182,2018-12-04 07:15:00,bullish_fvg,2018-12-04 07:20:00,8151.605226,8148.99662,SHORT,2018-12-04 07:21:00,8149.286465,8158.48182,8121.700400000001,9.195354999999836,LOSS,2018-12-04 07:56:00,8158.48182,-9.195354999999836
bearish,7929.87368,7930.453371,2018-12-04 22:30:00,bullish_fvg,2018-12-04 22:35:00,7926.685383,7926.105693,SHORT,2018-12-04 22:45:00,7926.105693,7930.953371,7911.562659000003,4.847677999999178,LOSS,2018-12-05 01:18:00,7930.953371,-4.847677999999178
bullish,7646.984806,7631.043322,2018-12-10 08:45:00,bearish_fvg,2018-12-10 08:50:00,7683.215451,7669.592728,LONG,2018-12-10 08:50:00,7681.186535,7630.543322,7833.116173999998,50.64321299999938,LOSS,2018-12-10 09:44:00,7630.543322,-50.64321299999938
bearish,7842.340442,7849.006881,2018-12-11 19:30:00,bullish_fvg,2018-12-11 19:35:00,7827.268494,7816.254378,SHORT,2018-12-11 19:36:00,7819.15283,7849.506881,7728.090676999999,30.354051000000254,LOSS,2018-12-11 23:48:00,7849.506881,-30.354051000000254
bearish,7863.209294,7865.23821,2018-12-12 03:00:00,bullish_fvg,2018-12-12 03:05:00,7851.325642,7842.050597,SHORT,2018-12-12 03:05:00,7846.398275,7865.73821,7788.378469999997,19.339935000000878,LOSS,2018-12-12 03:24:00,7865.73821,-19.339935000000878
bearish,7901.17901,7902.048545,2018-12-13 00:15:00,bullish_fvg,2018-12-13 00:20:00,7897.700868,7897.411023,SHORT,2018-12-13 00:22:00,7897.700868,7902.548545,7883.157837000001,4.847676999999749,LOSS,2018-12-13 00:32:00,7902.548545,-4.847676999999749
bullish,7811.327011,7807.559024,2018-12-13 18:30:00,bearish_fvg,2018-12-13 18:35:00,7829.007565,7821.181746,LONG,2018-12-13 18:38:00,7826.688804,7807.059024,7885.578144000001,19.62978000000021,LOSS,2018-12-13 18:47:00,7807.059024,-19.62978000000021
bullish,7636.119992,7628.901941,2018-12-17 06:15:00,bearish_fvg,2018-12-17 06:20:00,7644.204208,7638.71849,LONG,2018-12-17 06:20:00,7641.60571,7628.401941,7681.217016999999,13.203768999999738,LOSS,2018-12-17 06:57:00,7628.401941,-13.203768999999738
bullish,7515.722909,7504.46275,2018-12-18 10:15:00,bearish_fvg,2018-12-18 10:20:00,7527.27179,7519.187573,LONG,2018-12-18 10:21:00,7525.539458,7503.96275,7590.269582000002,21.576708000000508,WIN,2018-12-18 11:22:00,7590.269582000002,64.73012400000152
bearish,7300.336282,7302.357336,2018-12-21 00:45:00,bullish_fvg,2018-12-21 00:50:00,7291.674621,7289.076123,SHORT,2018-12-21 00:51:00,7289.076123,7302.857336,7247.732483999999,13.781213000000207,LOSS,2018-12-21 01:01:00,7302.857336,-13.781213000000207
bullish,7247.500152,7245.479098,2018-12-21 08:15:00,bearish_fvg,2018-12-21 08:25:00,7304.667112,7290.231011,LONG,2018-12-21 08:25:00,7301.202448,7244.979098,7469.872498000001,56.22335000000021,LOSS,2018-12-21 08:47:00,7244.979098,-56.22335000000021
bullish,7052.035345,7043.373684,2018-12-27 11:15:00,bearish_fvg,2018-12-27 11:25:00,7077.731604,7063.872948,LONG,2018-12-27 11:25:00,7065.027836,7042.873684,7131.490292,22.154152000000067,LOSS,2018-12-27 12:46:00,7042.873684,-22.154152000000067
bullish,7317.370881,7310.152831,2018-12-31 08:45:00,bearish_fvg,2018-12-31 08:50:00,7332.96187,7331.229538,LONG,2018-12-31 09:00:00,7332.673148,7309.652831,7401.734098999998,23.020316999999523,LOSS,2018-12-31 09:14:00,7309.652831,-23.020316999999523
bullish,7269.731748,7266.844528,2019-01-01 20:30:00,bearish_fvg,2019-01-01 20:35:00,7281.569351,7280.703185,LONG,2019-01-01 20:51:00,7280.991907,7266.344528,7324.934044,14.647379,LOSS,2019-01-01 22:03:00,7266.344528,-14.647379
bullish,7228.155777,7222.958781,2019-01-01 23:45:00,bearish_fvg,2019-01-01 23:55:00,7238.261048,7236.239994,LONG,2019-01-02 00:08:00,7237.394882,7222.458781,7282.203184999998,14.936100999999326,LOSS,2019-01-02 01:19:00,7222.458781,-14.936100999999326
bearish,7177.340701,7179.650478,2019-01-02 06:00:00,bullish_fvg,2019-01-02 06:05:00,7169.545207,7161.172268,SHORT,2019-01-02 06:07:00,7164.059489,7180.150478,7115.786522000002,16.090988999999354,LOSS,2019-01-02 06:18:00,7180.150478,-16.090988999999354
bullish,7147.313611,7144.137669,2019-01-03 09:15:00,bearish_fvg,2019-01-03 09:30:00,7177.340701,7165.791821,LONG,2019-01-03 09:30:00,7174.453481,7143.637669,7266.900916999999,30.815811999999823,LOSS,2019-01-03 09:37:00,7143.637669,-30.815811999999823
bearish,7465.485278,7466.062722,2019-01-07 01:00:00,bullish_fvg,2019-01-07 01:05:00,7458.267227,7452.492787,SHORT,2019-01-07 01:06:00,7453.647675,7466.562722,7414.902534000002,12.915046999999504,LOSS,2019-01-07 01:20:00,7466.562722,-12.915046999999504
bearish,7540.264281,7541.996613,2019-01-07 22:45:00,bullish_fvg,2019-01-07 22:50:00,7538.820671,7534.489841,SHORT,2019-01-07 22:52:00,7534.489841,7542.496613,7510.469524999998,8.006772000000637,LOSS,2019-01-07 23:13:00,7542.496613,-8.006772000000637
