direction,entry_time,entry_price,stop_loss,take_profit,fvg_type,year,exit_time,exit_price,exit_reason,exit_idx,pnl
long,2024-03-11 04:25:00,19337.495884,19230.062646,19498.645741,bearish,2024,2024-03-11 07:10:00,19230.062646,SL,435903,-107.43323800000144
short,2024-03-12 02:00:00,19375.838374,19398.018669,19342.567931499994,bullish,2024,2024-03-12 03:05:00,19398.018669,SL,436130,-22.180295000001934
short,2024-03-12 03:10:00,19362.354288,19400.13382,19305.684989999998,bullish,2024,2024-03-12 07:30:00,19305.684989999998,TP,436183,56.66929800000071
long,2024-03-13 02:00:00,19558.534519,19529.479984,19602.116321499998,bearish,2024,2024-03-13 03:25:00,19529.479984,SL,436410,-29.054534999999305
short,2024-03-13 03:30:00,19523.898926,19572.782999,19450.572816500004,bullish,2024,2024-03-13 08:30:00,19450.572816500004,TP,436471,73.32610949999798
long,2024-03-14 02:00:00,19440.614865,19435.62017,19448.1069075,bearish,2024,2024-03-14 02:10:00,19435.62017,SL,436671,-4.994695000001229
long,2024-03-14 02:15:00,19436.648958,19432.711838,19442.554638000005,bearish,2024,2024-03-14 02:25:00,19442.554638000005,TP,436674,5.9056800000034855
long,2024-03-14 02:30:00,19453.30577,19432.447444,19484.593258999994,bearish,2024,2024-03-14 03:15:00,19484.593258999994,TP,436684,31.28748899999482
long,2024-03-14 03:20:00,19481.595911,19432.447444,19555.3186115,bearish,2024,2024-03-14 07:30:00,19432.447444,SL,436735,-49.14846699999907
short,2024-03-15 02:00:00,19270.609624,19273.489169,19266.2903065,bullish,2024,2024-03-15 02:05:00,19273.489169,SL,436946,-2.87954499999978
long,2024-03-15 02:10:00,19278.012652,19256.889932,19309.696732000004,bearish,2024,2024-03-15 02:55:00,19256.889932,SL,436956,-21.122720000003028
long,2024-03-15 03:00:00,19277.483864,19256.096751,19309.5645335,bearish,2024,2024-03-15 03:40:00,19309.5645335,TP,436965,32.0806694999992
long,2024-03-15 03:45:00,19304.452036,19256.096751,19376.984963499996,bearish,2024,2024-03-15 05:40:00,19376.984963499996,TP,436989,72.53292749999673
short,2024-03-18 02:05:00,19201.867225,19212.414191,19186.046776000003,bullish,2024,2024-03-18 02:20:00,19212.414191,SL,437225,-10.546965999998065
short,2024-03-18 02:55:00,19192.349047,19215.586917,19157.492242,bullish,2024,2024-03-18 03:10:00,19215.586917,SL,437235,-23.23787000000084
long,2024-03-18 03:45:00,19219.317219,19183.12405,19273.606972500005,bearish,2024,2024-03-18 06:20:00,19273.606972500005,TP,437273,54.289753500004736
short,2024-03-19 02:00:00,19225.662671,19255.245994,19181.287686499993,bullish,2024,2024-03-19 03:40:00,19255.245994,SL,437517,-29.583323000002565
long,2024-03-19 03:45:00,19285.680073,19204.275558,19407.7868455,bearish,2024,2024-03-19 06:00:00,19204.275558,SL,437545,-81.40451499999836
long,2024-03-20 02:00:00,19310.533095,19289.145981,19342.613765999995,bearish,2024,2024-03-20 03:50:00,19289.145981,SL,437795,-21.387113999997382
long,2024-03-20 03:55:00,19294.933858,19283.329317,19312.3406695,bearish,2024,2024-03-20 04:25:00,19312.3406695,TP,437802,17.406811500000913
short,2024-03-20 05:25:00,19313.177033,19330.333845,19287.441815,bullish,2024,2024-03-20 05:30:00,19330.333845,SL,437815,-17.156812000001082
long,2024-03-20 05:35:00,19333.535359,19305.274006,19375.927388500004,bearish,2024,2024-03-20 06:25:00,19375.927388500004,TP,437826,42.392029500002536
long,2024-03-21 02:00:00,19708.445828,19677.276142,19755.200357,bearish,2024,2024-03-21 04:05:00,19677.276142,SL,438074,-31.169686000001093
short,2024-03-21 04:10:00,19665.349632,19741.730665,19550.778082500005,bullish,2024,2024-03-21 07:25:00,19741.730665,SL,438114,-76.38103299999784
short,2024-03-22 02:00:00,19625.426161,19658.446604,19575.895496499998,bullish,2024,2024-03-22 03:30:00,19658.446604,SL,438343,-33.02044300000125
long,2024-03-22 03:35:00,19653.980696,19604.303442,19728.496576999998,bearish,2024,2024-03-22 06:45:00,19604.303442,SL,438382,-49.67725399999836
short,2024-03-25 02:00:00,19607.976168,19628.305706,19577.481861000004,bullish,2024,2024-03-25 03:10:00,19628.305706,SL,438615,-20.329537999998138
long,2024-03-25 03:15:00,19619.609497,19601.659503,19646.534488000005,bearish,2024,2024-03-25 04:35:00,19601.659503,SL,438632,-17.949994000002334
short,2024-03-25 04:40:00,19602.688291,19634.386764,19555.140581499996,bullish,2024,2024-03-25 06:00:00,19555.140581499996,TP,438649,47.547709500002384
long,2024-03-26 02:00:00,19662.970087,19606.682986,19747.400738500004,bearish,2024,2024-03-26 09:30:00,19606.682986,SL,438967,-56.28710100000171
short,2024-03-27 02:00:00,19553.77543,19591.026174,19497.899314000006,bullish,2024,2024-03-27 04:10:00,19591.026174,SL,439179,-37.25074399999721
long,2024-03-27 04:15:00,19580.743602,19541.906495,19638.999262499998,bearish,2024,2024-03-27 08:25:00,19638.999262499998,TP,439230,58.25566049999907
short,2024-03-28 02:00:00,19554.568612,19572.254211,19528.040213499997,bullish,2024,2024-03-28 02:40:00,19572.254211,SL,439437,-17.685599000000366
long,2024-03-28 02:45:00,19568.317091,19546.40119,19601.1909425,bearish,2024,2024-03-28 03:55:00,19546.40119,SL,439452,-21.915901000000304
short,2024-03-28 04:00:00,19547.958766,19581.243602,19498.031512,bullish,2024,2024-03-28 07:30:00,19581.243602,SL,439495,-33.284835999998904
short,2024-04-01 02:00:00,19642.347367,19652.894333,19626.526917999996,bullish,2024,2024-04-01 02:10:00,19652.894333,SL,439707,-10.546966000001703
long,2024-04-01 02:15:00,19657.68221,19635.501915,19690.952652499996,bearish,2024,2024-04-01 03:05:00,19635.501915,SL,439718,-22.180294999998296
short,2024-04-01 03:10:00,19630.714038,19674.310235,19565.319742499996,bullish,2024,2024-04-01 07:20:00,19565.319742499996,TP,439769,65.39429550000204
long,2024-04-02 02:00:00,19555.097399,19522.34135,19604.231472499996,bearish,2024,2024-04-02 02:25:00,19522.34135,SL,439986,-32.75604899999962
short,2024-04-02 02:30:00,19520.461806,19565.644365,19452.6879675,bullish,2024,2024-04-02 03:00:00,19565.644365,SL,439993,-45.182559000000765
long,2024-04-02 03:05:00,19555.890581,19508.592871,19626.837145999998,bearish,2024,2024-04-02 05:05:00,19508.592871,SL,440018,-47.297709999998915
short,2024-04-02 05:10:00,19513.323172,19556.126187,19449.1186495,bullish,2024,2024-04-02 07:35:00,19449.1186495,TP,440048,64.20452250000017
short,2024-04-03 02:00:00,19341.20278,19342.495962,19339.263006999998,bullish,2024,2024-04-03 02:05:00,19339.263006999998,TP,440258,1.9397730000018782
short,2024-04-03 02:10:00,19340.145205,19349.89899,19325.5145275,bullish,2024,2024-04-03 02:30:00,19325.5145275,TP,440263,14.630677500001184
short,2024-04-03 02:35:00,19339.616417,19349.89899,19324.1925575,bullish,2024,2024-04-03 02:40:00,19349.89899,SL,440265,-10.282573000000411
short,2024-04-03 02:45:00,19330.362633,19354.393685,19294.316055000003,bullish,2024,2024-04-03 03:45:00,19354.393685,SL,440278,-24.031051999998454
long,2024-04-03 03:50:00,19351.249747,19320.344455,19397.607685000006,bearish,2024,2024-04-03 04:55:00,19320.344455,SL,440292,-30.9052920000031
short,2024-04-03 05:00:00,19321.373242,19360.210349,19263.117581500002,bullish,2024,2024-04-03 06:30:00,19360.210349,SL,440311,-38.83710699999938
short,2024-04-04 02:00:00,19489.79212,19498.223935,19477.144397499993,bullish,2024,2024-04-04 02:05:00,19477.144397499993,TP,440534,12.64772250000533
short,2024-04-04 02:10:00,19489.263332,19498.223935,19475.822427499996,bullish,2024,2024-04-04 02:20:00,19498.223935,SL,440537,-8.960603000003175
short,2024-04-04 02:25:00,19500.367874,19502.454237,19497.238329499996,bullish,2024,2024-04-04 02:30:00,19502.454237,SL,440539,-2.086363000002166
long,2024-04-04 02:35:00,19503.5406,19470.255763,19553.4678555,bearish,2024,2024-04-04 07:40:00,19553.4678555,TP,440601,49.927255499998864
short,2024-04-05 02:00:00,19154.540727,19173.81269,19125.6327825,bullish,2024,2024-04-05 02:20:00,19173.81269,SL,440813,-19.271962999999232
long,2024-04-05 02:25:00,19179.922536,19143.729368,19234.212287999995,bearish,2024,2024-04-05 07:30:00,19143.729368,SL,440875,-36.19316799999797
short,2024-04-08 02:00:00,19336.972479,19368.670952,19289.4247695,bullish,2024,2024-04-08 02:15:00,19368.670952,SL,441088,-31.698473000000376
long,2024-04-08 02:20:00,19376.631555,19328.540664,19448.7678915,bearish,2024,2024-04-08 03:20:00,19328.540664,SL,441101,-48.09089099999983
short,2024-04-08 03:25:00,19325.33915,19401.455789,19211.1641915,bullish,2024,2024-04-08 07:45:00,19401.455789,SL,441154,-76.11663899999985
short,2024-04-09 02:00:00,19371.079285,19380.568675,19356.845200000003,bullish,2024,2024-04-09 02:15:00,19380.568675,SL,441364,-9.48938999999882
long,2024-04-09 02:20:00,19383.505795,19363.969439,19412.810329,bearish,2024,2024-04-09 02:35:00,19363.969439,SL,441368,-19.536356000000524
short,2024-04-09 02:40:00,19345.697476,19390.880035,19277.923637500004,bullish,2024,2024-04-09 06:55:00,19390.880035,SL,441420,-45.18255899999713
short,2024-04-10 02:00:00,19435.591382,19442.701228,19424.926612999996,bullish,2024,2024-04-10 02:15:00,19442.701228,SL,441640,-7.109846000003017
short,2024-04-10 02:20:00,19432.418656,19446.93153,19410.649345,bullish,2024,2024-04-10 02:25:00,19446.93153,SL,441642,-14.51287400000001
long,2024-04-10 02:30:00,19445.638348,19427.423961,19472.9599285,bearish,2024,2024-04-10 04:45:00,19427.423961,SL,441670,-18.214386999999988
long,2024-04-10 05:50:00,19430.832293,19396.754275,19481.94932,bearish,2024,2024-04-10 07:25:00,19481.94932,TP,441702,51.117027000000235
short,2024-04-11 02:00:00,19251.04448,19266.350535,19228.0853975,bullish,2024,2024-04-11 03:45:00,19228.0853975,TP,441934,22.959082500001387
short,2024-04-11 03:50:00,19222.489945,19260.269477,19165.820647,bullish,2024,2024-04-11 06:45:00,19165.820647,TP,441970,56.66929800000071
long,2024-04-12 02:00:00,19564.351184,19543.757252,19595.242081999997,bearish,2024,2024-04-12 02:20:00,19543.757252,SL,442193,-20.593931999999768
short,2024-04-12 02:25:00,19543.992858,19573.840574,19499.221284,bullish,2024,2024-04-12 04:05:00,19499.221284,TP,442214,44.77157400000215
short,2024-04-12 04:10:00,19498.517117,19546.343615,19426.777369999996,bullish,2024,2024-04-12 05:50:00,19426.777369999996,TP,442235,71.73974700000326
long,2024-04-15 02:00:00,19330.098239,19293.376283,19385.181172999997,bearish,2024,2024-04-15 02:30:00,19293.376283,SL,442471,-36.72195599999759
short,2024-04-15 02:35:00,19317.936122,19343.289144,19279.906589,bullish,2024,2024-04-15 04:00:00,19343.289144,SL,442489,-25.353021999999328
short,2024-04-15 04:50:00,19318.729304,19349.370202,19272.767957000004,bullish,2024,2024-04-15 06:40:00,19349.370202,SL,442521,-30.640897999997833
long,2024-04-16 02:00:00,18881.157494,18855.275685,18919.980207499997,bearish,2024,2024-04-16 04:50:00,18855.275685,SL,442775,-25.88180899999861
long,2024-04-16 05:30:00,18867.14462,18815.881003,18944.040045499998,bearish,2024,2024-04-16 06:50:00,18944.040045499998,TP,442799,76.89542549999896
short,2024-04-17 02:00:00,18879.571131,18914.442331,18827.264331000006,bullish,2024,2024-04-17 02:50:00,18914.442331,SL,443027,-34.87119999999777
long,2024-04-17 02:55:00,18907.332484,18846.021901,18999.298358499997,bearish,2024,2024-04-17 08:15:00,18999.298358499997,TP,443092,91.96587449999788
long,2024-04-18 02:00:00,18780.952228,18761.151477,18810.6533545,bearish,2024,2024-04-18 02:15:00,18761.151477,SL,443296,-19.800750999998854
long,2024-04-18 02:20:00,18771.169655,18751.104511,18801.267371,bearish,2024,2024-04-18 03:10:00,18751.104511,SL,443307,-20.065144000000146
short,2024-04-18 03:15:00,18744.465877,18788.326468,18678.674990499996,bullish,2024,2024-04-18 08:30:00,18678.674990499996,TP,443371,65.79088650000267
long,2024-04-19 02:00:00,18429.308417,18349.22587,18549.432237500005,bearish,2024,2024-04-19 07:30:00,18549.432237500005,TP,443635,120.12382050000451
long,2024-04-22 02:00:00,18289.708468,18259.06757,18335.669815,bearish,2024,2024-04-22 02:15:00,18259.06757,SL,443848,-30.64089800000147
short,2024-04-22 02:20:00,18266.44181,18302.370585,18212.5486475,bullish,2024,2024-04-22 05:00:00,18302.370585,SL,443881,-35.928775000000314
long,2024-04-22 05:05:00,18303.456948,18251.400148,18381.542147999997,bearish,2024,2024-04-22 06:05:00,18251.400148,SL,443894,-52.056799999998475
long,2024-04-23 02:00:00,18361.623593,18316.17664,18429.7940225,bearish,2024,2024-04-23 06:10:00,18429.7940225,TP,444171,68.17042949999814
short,2024-04-24 02:00:00,18756.099206,18769.818899,18735.519666499997,bullish,2024,2024-04-24 02:15:00,18735.519666499997,TP,444400,20.579539500002284
short,2024-04-24 02:20:00,18746.581028,18766.646172,18716.483312,bullish,2024,2024-04-24 03:50:00,18716.483312,TP,444419,30.09771600000022
long,2024-04-24 05:00:00,18712.474222,18683.684081,18755.659433500005,bearish,2024,2024-04-24 07:20:00,18755.659433500005,TP,444461,43.18521150000379
short,2024-04-25 02:00:00,18462.622041,18465.501586,18458.302723499997,bullish,2024,2024-04-25 02:05:00,18458.302723499997,TP,444674,4.319317500001489
long,2024-04-25 02:10:00,18457.598558,18408.978879,18530.528076500006,bearish,2024,2024-04-25 04:40:00,18530.528076500006,TP,444705,72.92951850000463
long,2024-04-25 04:45:00,18525.812169,18479.043247,18595.965552,bearish,2024,2024-04-25 06:00:00,18479.043247,SL,444721,-46.76892199999929
short,2024-04-26 02:00:00,18781.216621,18818.731759,18724.943914000003,bullish,2024,2024-04-26 07:30:00,18818.731759,SL,445015,-37.51513799999884
short,2024-04-29 02:00:00,18922.13854,18955.158982,18872.607877,bullish,2024,2024-04-29 07:20:00,18955.158982,SL,445289,-33.02044200000091
long,2024-04-30 02:00:00,18932.4499,18908.683241,18968.0998885,bearish,2024,2024-04-30 03:50:00,18908.683241,SL,445523,-23.7666590000008
short,2024-04-30 03:55:00,18899.136275,18939.559746,18838.5010685,bullish,2024,2024-04-30 07:30:00,18838.5010685,TP,445567,60.635206499999185
short,2024-05-01 02:00:00,18494.349302,18526.047776,18446.801590999996,bullish,2024,2024-05-01 04:05:00,18446.801590999996,TP,445802,47.54771100000289
short,2024-05-01 04:10:00,18441.470534,18496.964453,18358.2296555,bullish,2024,2024-05-01 07:30:00,18496.964453,SL,445843,-55.49391900000046
short,2024-05-02 02:00:00,18548.285646,18568.086397,18518.5845195,bullish,2024,2024-05-02 02:30:00,18568.086397,SL,446059,-19.800750999998854
long,2024-05-02 02:35:00,18574.460636,18527.691714,18644.614019,bearish,2024,2024-05-02 08:35:00,18527.691714,SL,446132,-46.76892199999929
long,2024-05-03 03:05:00,18775.664351,18739.206788,18830.350695499998,bearish,2024,2024-05-03 07:25:00,18830.350695499998,TP,446394,54.686344499998086
long,2024-05-06 02:00:00,19055.393036,19025.809714,19099.768019000003,bearish,2024,2024-05-06 07:20:00,19099.768019000003,TP,446669,44.37498300000152
long,2024-05-07 02:00:00,19234.916456,19224.633883,19250.340315499998,bearish,2024,2024-05-07 02:20:00,19224.633883,SL,446885,-10.282573000000411
short,2024-05-07 02:25:00,19224.86949,19244.67024,19195.168365000005,bullish,2024,2024-05-07 04:00:00,19244.67024,SL,446905,-19.800749999998516
short,2024-05-07 04:25:00,19227.249034,19247.314179,19197.1513165,bullish,2024,2024-05-07 06:40:00,19197.1513165,TP,446937,30.097717500000726
long,2024-05-08 02:00:00,19253.952812,19231.508123,19287.619845499998,bearish,2024,2024-05-08 05:00:00,19231.508123,SL,447193,-22.444688999999926
short,2024-05-08 05:05:00,19234.387668,19251.54448,19208.652449999998,bullish,2024,2024-05-08 06:05:00,19208.652449999998,TP,447206,25.735218000001623
short,2024-05-09 02:00:00,19193.142229,19201.30965,19180.891097500004,bullish,2024,2024-05-09 02:05:00,19201.30965,SL,447434,-8.167420999998285
long,2024-05-09 02:10:00,19198.165712,19176.514204,19230.642974000006,bearish,2024,2024-05-09 02:25:00,19176.514204,SL,447438,-21.65150800000265
short,2024-05-09 02:30:00,19181.244506,19208.18389,19140.83543,bullish,2024,2024-05-09 06:45:00,19208.18389,SL,447490,-26.939384000001155
long,2024-05-10 02:00:00,19324.545968,19270.109624,19406.200483999994,bearish,2024,2024-05-10 09:30:00,19270.109624,SL,447799,-54.436343999997916
long,2024-05-13 02:05:00,19350.192171,19341.760356,19362.8398935,bearish,2024,2024-05-13 02:15:00,19341.760356,SL,447988,-8.431814999999915
short,2024-05-13 02:20:00,19337.501267,19354.393685,19312.162640000002,bullish,2024,2024-05-13 04:35:00,19354.393685,SL,448016,-16.892417999999452
short,2024-05-13 04:50:00,19342.52475,19356.508836,19321.548621,bullish,2024,2024-05-13 05:30:00,19356.508836,SL,448027,-13.984086000000389
long,2024-05-13 05:35:00,19352.307322,19337.530054,19374.473224,bearish,2024,2024-05-13 06:50:00,19374.473224,TP,448043,22.165902000000642
long,2024-05-14 02:00:00,19340.145205,19327.747482,19358.741789500004,bearish,2024,2024-05-14 03:35:00,19358.741789500004,TP,448280,18.59658450000279
long,2024-05-14 03:40:00,19352.307322,19338.058842,19373.680042000004,bearish,2024,2024-05-14 06:30:00,19338.058842,SL,448315,-14.248480000002019
long,2024-05-15 02:00:00,19477.36561,19464.174705,19497.1519675,bearish,2024,2024-05-15 02:20:00,19464.174705,SL,448541,-13.190904999999475
short,2024-05-15 02:25:00,19462.030767,19479.716366,19435.502368499998,bullish,2024,2024-05-15 04:00:00,19479.716366,SL,448561,-17.685599000000366
long,2024-05-15 04:05:00,19476.308034,19453.070164,19511.164839000005,bearish,2024,2024-05-15 07:20:00,19453.070164,SL,448601,-23.23787000000084
short,2024-05-16 02:00:00,19800.719279,19808.886701,19788.468146000003,bullish,2024,2024-05-16 02:20:00,19808.886701,SL,448817,-8.167421999998624
long,2024-05-16 02:25:00,19807.064731,19787.792769,19835.972673999997,bearish,2024,2024-05-16 03:10:00,19787.792769,SL,448827,-19.271961999998894
short,2024-05-16 03:15:00,19794.902615,19810.737458,19771.1503505,bullish,2024,2024-05-16 07:30:00,19810.737458,SL,448879,-15.834843000000546
long,2024-05-17 02:00:00,19735.414,19730.948092,19742.112862,bearish,2024,2024-05-17 02:05:00,19730.948092,SL,449090,-4.465908000001946
long,2024-05-17 02:10:00,19730.126123,19725.131428,19737.618165499996,bearish,2024,2024-05-17 02:20:00,19725.131428,SL,449093,-4.994694999997591
short,2024-05-17 02:25:00,19730.126123,19748.604905,19702.407949999993,bullish,2024,2024-05-17 03:05:00,19702.407949999993,TP,449102,27.718173000004754
short,2024-05-17 03:10:00,19699.456437,19739.615514,19639.217821500002,bullish,2024,2024-05-17 05:50:00,19739.615514,SL,449135,-40.15907700000025
short,2024-05-20 02:00:00,19740.966271,19753.363994,19722.369686500002,bullish,2024,2024-05-20 05:55:00,19753.363994,SL,449412,-12.397722999998223
short,2024-05-21 02:00:00,19826.365482,19834.532903,19814.114350500004,bullish,2024,2024-05-21 02:15:00,19834.532903,SL,449644,-8.167420999998285
long,2024-05-21 02:20:00,19833.76851,19820.313211,19853.951458500003,bearish,2024,2024-05-21 03:20:00,19820.313211,SL,449657,-13.455299000001105
long,2024-05-21 05:00:00,19822.663968,19806.829125,19846.4162325,bearish,2024,2024-05-21 07:30:00,19806.829125,SL,449707,-15.834843000000546
short,2024-05-22 02:00:00,19887.44046,19904.861666,19861.308651000003,bullish,2024,2024-05-22 04:25:00,19861.308651000003,TP,449946,26.13180899999861
short,2024-05-22 04:30:00,19863.116226,19890.848792,19821.517376999996,bullish,2024,2024-05-22 06:05:00,19890.848792,SL,449966,-27.732566000002407
short,2024-05-23 02:00:00,20032.592679,20047.634341,20010.030186000004,bullish,2024,2024-05-23 05:35:00,20047.634341,SL,450236,-15.041661999999633
short,2024-05-24 02:00:00,19777.981409,19789.58595,19760.5745975,bullish,2024,2024-05-24 02:10:00,19760.5745975,TP,450471,17.406811500000913
short,2024-05-24 02:15:00,19768.727624,19789.58595,19737.440134999997,bullish,2024,2024-05-24 03:05:00,19789.58595,SL,450482,-20.858326000001398
long,2024-05-24 03:10:00,19796.753372,19757.916264,19855.009034,bearish,2024,2024-05-24 08:30:00,19855.009034,TP,450547,58.255661999999575
long,2024-05-27 02:00:00,19969.402551,19944.842711,20006.242310999995,bearish,2024,2024-05-27 10:00:00,20006.242310999995,TP,450841,36.839759999995294
long,2024-05-28 02:00:00,20029.155559,19997.457086,20076.7032685,bearish,2024,2024-05-28 07:40:00,19997.457086,SL,451041,-31.698473000000376
short,2024-05-29 02:00:00,19959.619979,19963.557099,19953.714298999996,bullish,2024,2024-05-29 02:05:00,19963.557099,SL,451250,-3.9371200000023236
long,2024-05-29 02:15:00,19972.575277,19935.324533,20028.451393000003,bearish,2024,2024-05-29 02:30:00,19935.324533,SL,451255,-37.25074400000085
short,2024-05-29 02:35:00,19939.526047,19976.776791,19883.649931,bullish,2024,2024-05-29 04:20:00,19883.649931,TP,451277,55.876115999999456
short,2024-05-29 04:25:00,19888.762429,19927.599536,19830.506768499996,bullish,2024,2024-05-29 08:50:00,19927.599536,SL,451331,-38.837107000003016
short,2024-05-30 02:00:00,19753.921569,19756.007932,19750.792024499995,bullish,2024,2024-05-30 02:05:00,19750.792024499995,TP,451526,3.1295445000032487
long,2024-05-30 02:10:00,19758.416264,19731.47688,19798.825340000003,bearish,2024,2024-05-30 03:30:00,19798.825340000003,TP,451543,40.40907600000355
long,2024-05-30 03:35:00,19799.39731,19751.835206,19870.740466000003,bearish,2024,2024-05-30 09:35:00,19751.835206,SL,451616,-47.562104000000545
short,2024-05-31 02:00:00,19614.32162,19626.983737,19595.3284445,bullish,2024,2024-05-31 02:25:00,19595.3284445,TP,451806,18.99317549999978
short,2024-05-31 02:30:00,19598.457989,19626.983737,19555.669367,bullish,2024,2024-05-31 03:10:00,19626.983737,SL,451815,-28.52574800000002
long,2024-05-31 03:15:00,19632.564795,19578.921633,19713.029537999995,bearish,2024,2024-05-31 05:25:00,19578.921633,SL,451842,-53.643161999996664
short,2024-05-31 05:30:00,19586.295873,19618.25874,19538.351572499996,bullish,2024,2024-05-31 06:35:00,19618.25874,SL,451856,-31.962867000002007
long,2024-06-03 02:00:00,19733.563243,19703.186739,19779.127999,bearish,2024,2024-06-03 02:30:00,19703.186739,SL,452083,-30.37650399999984
short,2024-06-03 02:35:00,19713.204917,19750.984449,19656.535619,bullish,2024,2024-06-03 03:35:00,19750.984449,SL,452096,-37.77953200000047
long,2024-06-03 03:40:00,19728.53976,19694.461742,19779.656787,bearish,2024,2024-06-03 08:05:00,19779.656787,TP,452150,51.117027000000235
long,2024-06-04 02:30:00,19677.247355,19635.501915,19739.865514999998,bearish,2024,2024-06-04 03:30:00,19635.501915,SL,452371,-41.74543999999878
short,2024-06-04 03:35:00,19635.473127,19706.037496,19529.6265735,bullish,2024,2024-06-04 08:15:00,19706.037496,SL,452428,-70.56436899999972
short,2024-06-05 02:00:00,19802.83443,19839.027599,19748.544676499994,bullish,2024,2024-06-05 03:50:00,19839.027599,SL,452651,-36.193169000001944
long,2024-06-05 03:55:00,19835.619266,19790.965495,19902.599922500005,bearish,2024,2024-06-05 07:45:00,19902.599922500005,TP,452698,66.98065650000353
short,2024-06-06 02:00:00,20187.527471,20191.464591,20181.621791000005,bullish,2024,2024-06-06 02:05:00,20181.621791000005,TP,452906,5.9056799999962095
long,2024-06-06 02:10:00,20195.988074,20171.428234,20232.827834000003,bearish,2024,2024-06-06 04:40:00,20171.428234,SL,452937,-24.559840000001714
short,2024-06-06 04:45:00,20174.836567,20208.650191,20124.116130999995,bullish,2024,2024-06-06 07:00:00,20208.650191,SL,452965,-33.813624000002164
long,2024-06-07 02:00:00,20196.516862,20182.003988,20218.286173,bearish,2024,2024-06-07 02:25:00,20182.003988,SL,453186,-14.51287400000001
short,2024-06-07 02:30:00,20183.29717,20202.833526,20153.992636000006,bullish,2024,2024-06-07 06:10:00,20153.992636000006,TP,453231,29.30453399999533
short,2024-06-10 02:00:00,20115.347952,20143.080518,20073.749103000002,bullish,2024,2024-06-10 04:20:00,20073.749103000002,TP,453485,41.598848999998154
long,2024-06-10 05:30:00,20131.211583,20066.199485,20228.72973,bearish,2024,2024-06-10 14:15:00,20228.72973,TP,453604,97.51814699999886
long,2024-06-11 02:00:00,20193.60853,20190.993379,20197.531256500006,bearish,2024,2024-06-11 02:05:00,20197.531256500006,TP,453734,3.922726500004501
short,2024-06-11 02:10:00,20184.090351,20214.466855,20138.525595,bullish,2024,2024-06-11 05:00:00,20138.525595,TP,453769,45.56475599999976
short,2024-06-11 05:05:00,20139.672186,20175.072173,20086.5722055,bullish,2024,2024-06-11 08:30:00,20175.072173,SL,453811,-35.39998700000069
short,2024-06-12 02:00:00,20359.647863,20386.587247,20319.238786999995,bullish,2024,2024-06-12 06:10:00,20386.587247,SL,454059,-26.939384000001155
long,2024-06-13 02:00:00,20777.125741,20750.715144,20816.741636499995,bearish,2024,2024-06-13 04:25:00,20750.715144,SL,454314,-26.410596999998234
short,2024-06-13 04:30:00,20743.812116,20779.212104,20690.712134000005,bullish,2024,2024-06-13 07:30:00,20779.212104,SL,454351,-35.39998799999739
short,2024-06-14 02:00:00,20761.790898,20788.465888,20721.778413,bullish,2024,2024-06-14 02:30:00,20788.465888,SL,454567,-26.674989999999525
long,2024-06-14 02:35:00,20780.827254,20736.437876,20847.411321,bearish,2024,2024-06-14 04:05:00,20736.437876,SL,454586,-44.38937799999985
short,2024-06-14 04:10:00,20730.856818,20787.143919,20646.4261665,bullish,2024,2024-06-14 05:20:00,20646.4261665,TP,454601,84.43065149999893
short,2024-06-14 05:55:00,20663.965176,20714.171218,20588.656113000005,bullish,2024,2024-06-14 08:35:00,20714.171218,SL,454640,-50.20604199999798
long,2024-06-17 02:00:00,20848.229302,20806.760881,20910.431933500004,bearish,2024,2024-06-17 08:35:00,20806.760881,SL,454916,-41.4684210000014
long,2024-06-18 02:00:00,21077.339326,21064.835839,21096.094556500004,bearish,2024,2024-06-18 02:35:00,21096.094556500004,TP,455120,18.755230500002654
long,2024-06-18 02:40:00,21096.910228,21072.142309,21134.0621065,bearish,2024,2024-06-18 04:10:00,21134.0621065,TP,455139,37.15187850000075
long,2024-06-18 04:45:00,21120.39531,21096.149282,21156.764352000002,bearish,2024,2024-06-18 07:30:00,21096.149282,SL,455179,-24.246028000001388
long,2024-06-19 02:00:00,21116.742075,21103.194807,21137.062976999994,bearish,2024,2024-06-19 08:05:00,21137.062976999994,TP,455462,20.32090199999584
long,2024-06-20 02:00:00,21204.941605,21192.96001,21222.9139975,bearish,2024,2024-06-20 02:15:00,21222.9139975,TP,455620,17.97239249999984
long,2024-06-20 02:20:00,21232.079923,21192.96001,21290.759792500005,bearish,2024,2024-06-20 06:40:00,21192.96001,SL,455673,-39.11991300000227
short,2024-06-21 02:00:00,20930.94898,20965.893768,20878.531798,bullish,2024,2024-06-21 03:10:00,20878.531798,TP,455907,52.41718200000105
short,2024-06-21 03:15:00,20857.623335,20950.237046,20718.702768500003,bullish,2024,2024-06-21 11:05:00,20950.237046,SL,456002,-92.61371099999815
long,2024-06-24 02:00:00,20881.369363,20861.298461,20911.475716000008,bearish,2024,2024-06-24 02:15:00,20861.298461,SL,456172,-20.070902000003116
long,2024-06-24 02:20:00,20868.061149,20856.340499,20885.642123999998,bearish,2024,2024-06-24 02:40:00,20885.642123999998,TP,456177,17.580974999997125
long,2024-06-24 02:45:00,20882.674089,20856.340499,20922.174474,bearish,2024,2024-06-24 04:30:00,20856.340499,SL,456199,-26.333589999998367
