date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,entry_datetime,outcome,profit_points,Sweep_Depth,Time_Outside,Tokyo_Range_Size
2024-03-19,short,19232.272517,19233.580093,1.3075759999992442,19258.976295,19196.050561,19227.513428,2024-03-19 01:15:00,loss,-1.3075759999992442,44.68,-29,62.93
2024-03-20,short,19314.234609,19318.71491,4.480300999999599,19320.315667,19276.955077,19298.635371999997,2024-03-20 03:00:00,loss,-4.480300999999599,11.1,11,43.36
2024-03-21,short,19703.422345,19716.098856,12.676511000001483,19677.776142,19627.012525,19652.3943335,2024-03-21 03:10:00,win,12.676511000001483,64.25,26,50.76
2024-03-22,short,19635.737521,19645.5057,9.76817900000242,19665.878419,19598.986777,19632.432598,2024-03-22 01:30:00,win,9.76817900000242,2.91,-29,66.89
2024-03-25,long,19616.172377,19612.749651,3.4227260000006936,19672.223872,19634.415552,19653.319711999997,2024-03-25 01:50:00,loss,-3.4227260000006936,35.43,10,37.81
2024-03-26,short,19636.001915,19647.356457,11.354542000000947,19624.368586,19582.858753,19603.613669500002,2024-03-26 02:50:00,loss,-11.354542000000947,56.05,15,41.51
2024-03-27,long,19557.476944,19548.237553,9.23939099999916,19583.38754,19545.843615,19564.6155775,2024-03-27 03:05:00,win,9.23939099999916,11.9,10,37.54
2024-03-28,short,19554.833005,19555.876187,1.0431820000012522,19570.696636,19543.46407,19557.080353,2024-03-28 01:35:00,win,1.0431820000012522,10.05,-13,27.23
2024-04-01,long,19661.648118,19657.960998,3.6871200000023236,19682.535231,19632.036008,19657.2856195,2024-04-01 02:20:00,win,3.6871200000023236,6.61,-10,50.5
2024-04-02,short,19514.116354,19533.931498,19.815144000000146,19555.097399,19520.461806,19537.7796025,2024-04-02 02:25:00,loss,-19.815144000000146,21.68,8,34.64
2024-04-03,long,19337.236873,19331.170208,6.066665000002104,19384.563371,19344.904294,19364.733832500002,2024-04-03 01:40:00,win,6.066665000002104,30.14,8,39.66
2024-04-04,long,19509.621658,19508.842871,0.7787869999992836,19524.692107,19491.642877,19508.167492,2024-04-04 03:10:00,loss,-0.7787869999992836,20.89,26,33.05
2024-04-05,short,19154.276334,19157.963454,3.6871200000023236,19163.00133,19092.672568,19127.836949,2024-04-05 01:20:00,loss,-3.6871200000023236,29.35,4,70.33
2024-04-08,short,19343.582325,19345.154294,1.5719690000005357,19389.586854,19322.166424,19355.876639000002,2024-04-08 01:20:00,loss,-1.5719690000005357,11.37,-18,67.42
2024-04-09,short,19372.665648,19375.030799,2.365151000001788,19372.13686,19337.765661,19354.951260499998,2024-04-09 01:50:00,loss,-2.365151000001788,18.24,8,34.37
2024-04-11,short,19239.939939,19247.85736,7.917421000001923,19255.274782,19195.786167,19225.5304745,2024-04-11 01:50:00,loss,-7.917421000001923,10.58,10,59.49
2024-04-12,short,19558.270125,19565.658759,7.388634000002639,19565.144365,19538.440587,19551.792476000002,2024-04-12 02:05:00,win,7.388634000002639,8.2,10,26.7
2024-04-17,long,18908.39006,18903.116577,5.2734830000008515,18970.522613,18920.287783,18945.405198,2024-04-17 02:50:00,win,5.2734830000008515,118.71,22,50.23
2024-04-18,short,18759.536326,18772.741625,13.205298999997467,18757.685569,18696.874986,18727.280277500002,2024-04-18 02:15:00,loss,-13.205298999997467,36.22,15,60.81
2024-04-22,short,18283.627409,18296.039526,12.412116999999853,18265.384234,18191.089564,18228.236899000003,2024-04-22 02:05:00,win,12.412116999999853,36.49,13,74.29
2024-04-23,short,18380.65995,18383.0251,2.3651499999978114,18340.736479,18287.064529,18313.900503999997,2024-04-23 03:40:00,loss,-2.3651499999978114,62.66,23,53.67
2024-04-25,long,18441.470534,18431.966749,9.50378500000079,18501.75233,18452.839469,18477.2958995,2024-04-25 01:45:00,win,9.50378500000079,43.36,9,48.91
2024-04-26,short,18781.216621,18797.330252,16.11363100000017,18810.564338,18763.766628,18787.165483,2024-04-26 02:00:00,win,16.11363100000017,7.67,5,46.8
2024-04-29,short,18935.093838,18937.458989,2.36515099999815,18948.31353,18903.630971,18925.9722505,2024-04-29 01:30:00,win,2.36515099999815,6.35,6,44.68
2024-04-30,long,18938.530958,18936.958989,1.5719690000005357,18952.015044,18927.69081,18939.852927,2024-04-30 01:40:00,loss,-1.5719690000005357,28.55,8,24.32
2024-05-01,long,18490.912182,18481.672791,9.23939099999916,18538.503074,18506.511419,18522.507246499998,2024-05-01 02:05:00,win,9.23939099999916,47.33,12,31.99
2024-05-02,short,18546.434889,18549.857615,3.4227260000006936,18572.345486,18525.283382,18548.814434,2024-05-02 01:45:00,win,3.4227260000006936,40.72,-9,47.06
2024-05-03,long,18768.525717,18761.665871,6.859845999999379,18811.093126,18758.743145,18784.9181355,2024-05-03 02:55:00,win,6.859845999999379,19.04,19,52.35
2024-05-06,short,19040.058194,19054.585461,14.527266999997664,19051.691523,19025.252138,19038.4718305,2024-05-06 02:50:00,loss,-14.527266999997664,23.27,16,26.44
2024-05-07,short,19217.99525,19220.3604,2.3651500000014494,19237.560394,19214.822524,19226.191459,2024-05-07 02:40:00,win,2.3651500000014494,6.61,7,22.74
2024-05-08,long,19248.664936,19246.035391,2.62954499999978,19264.264172,19232.536911,19248.4005415,2024-05-08 01:40:00,loss,-2.62954499999978,0.53,4,31.73
2024-05-09,long,19198.165712,19197.12253,1.0431820000012522,19223.283127,19193.671016,19208.477071499998,2024-05-09 02:10:00,loss,-1.0431820000012522,30.41,14,29.61
2024-05-10,short,19304.980824,19312.105064,7.124240000001009,19284.622498,19262.149021,19273.3857595,2024-05-10 02:30:00,win,7.124240000001009,60.02,13,22.47
2024-05-13,short,19346.755051,19349.64899,2.89393900000141,19340.409599,19288.059618,19314.2346085,2024-05-13 01:15:00,win,2.89393900000141,14.01,3,52.35
2024-05-14,short,19344.375507,19348.32702,3.951512999999977,19342.789144,19314.234609,19328.5118765,2024-05-14 02:45:00,loss,-3.951512999999977,19.83,14,28.55
2024-05-15,long,19477.36561,19466.011068,11.354542000000947,19499.839086,19459.122434,19479.48076,2024-05-15 02:00:00,loss,-11.354542000000947,7.14,-7,40.72
2024-05-16,long,19798.339735,19793.859433,4.480301999999938,19817.640485,19790.407919,19804.024202,2024-05-16 01:45:00,loss,-4.480301999999938,7.4,9,27.23
2024-05-17,short,19738.586726,19740.951877,2.36515099999815,19741.759452,19717.964006,19729.861728999997,2024-05-17 01:50:00,win,2.36515099999815,7.93,10,23.8
2024-05-20,long,19747.576117,19743.624603,3.9515140000003157,19754.714751,19732.770062,19743.7424065,2024-05-20 01:40:00,loss,-3.9515140000003157,4.23,-5,21.94
2024-05-21,short,19825.5723,19829.788208,4.215908000001946,19839.585174,19820.02003,19829.802602,2024-05-21 01:45:00,win,4.215908000001946,3.97,-8,19.57
2024-05-22,long,19890.348792,19880.845007,9.50378500000079,19907.798786,19889.291217,19898.545001500002,2024-05-22 03:00:00,loss,-9.50378500000079,21.68,23,18.51
2024-05-24,long,19792.787464,19792.008676,0.7787879999996221,19809.70867,19770.313987,19790.0113285,2024-05-24 03:15:00,win,0.7787879999996221,11.9,23,39.39
2024-05-28,short,20005.09572,20014.863898,9.768177999998443,20021.752532,19972.310883,19997.0317075,2024-05-28 02:30:00,loss,-9.768177999998443,50.23,11,49.44
2024-05-29,long,19971.517702,19969.945732,1.5719700000008743,20025.189652,19960.941948,19993.0658,2024-05-29 02:20:00,loss,-1.5719700000008743,76.15,16,64.25
2024-05-30,long,19758.416264,19751.556418,6.859845999999379,19810.501851,19744.667785,19777.584818000003,2024-05-30 02:10:00,win,6.859845999999379,12.69,8,65.83
2024-05-31,short,19598.457989,19602.673897,4.215908000001946,19637.588278,19567.788304,19602.688291,2024-05-31 02:30:00,win,4.215908000001946,4.49,-10,69.8
2024-06-03,short,19706.859465,19717.685219,10.825753999997687,19727.482185,19661.383724,19694.4329545,2024-06-03 02:20:00,loss,-10.825753999997687,26.97,10,66.1
2024-06-04,long,19694.961742,19681.227656,13.734086000000389,19752.335206,19712.940523,19732.6378645,2024-06-04 02:40:00,loss,-13.734086000000389,101.0,20,39.39
2024-06-05,long,19806.800338,19793.595039,13.205299000001105,19846.459414,19792.787464,19819.623439000003,2024-06-05 02:25:00,loss,-13.205299000001105,12.96,4,53.67
2024-06-07,short,20181.446413,20183.54717,2.100757000000158,20193.079742,20165.318388,20179.199065,2024-06-07 02:25:00,loss,-2.100757000000158,9.25,12,27.76
2024-06-11,short,20203.391102,20203.905496,0.5143939999979921,20196.252468,20176.687324,20186.469896,2024-06-11 01:45:00,loss,-0.5143939999979921,17.71,9,19.57
2024-06-12,short,20372.338767,20377.347856,5.009088999999221,20376.833463,20345.634989,20361.234226,2024-06-12 01:40:00,win,5.009088999999221,9.25,8,31.2
2024-06-13,short,20772.102258,20788.215888,16.11362999999983,20771.309076,20726.097729,20748.703402500003,2024-06-13 03:10:00,win,16.11362999999983,33.05,18,45.21
2024-06-14,short,20769.987107,20775.26059,5.2734830000008515,20775.01059,20741.168178,20758.089384,2024-06-14 01:40:00,win,5.2734830000008515,15.33,8,33.84
2024-06-17,long,20833.355417,20825.538002,7.817414999997709,20852.477986,20818.106786,20835.292386,2024-06-17 01:30:00,win,7.817414999997709,10.85,6,34.37
2024-06-19,short,21114.654512,21116.209239,1.5547269999988202,21113.08884,21093.517938,21103.303389,2024-06-19 02:25:00,loss,-1.5547269999988202,13.57,15,19.57
2024-06-20,short,21198.939862,21202.321206,3.3813440000012633,21203.636879,21120.656255,21162.146567000003,2024-06-20 01:40:00,loss,-3.3813440000012633,59.23,8,82.98
2024-06-21,short,20956.521625,20959.90297,3.381344999997964,20950.258937,20909.551461,20929.905199,2024-06-21 01:40:00,loss,-3.381344999997964,15.13,8,40.71
2024-06-24,short,20864.407914,20875.878565,11.470650999999634,20895.199467,20790.560378,20842.879922499997,2024-06-24 01:50:00,loss,-11.470650999999634,11.74,-10,104.64
2024-06-25,short,20653.303121,20654.335957,1.0328359999984968,20668.959842,20607.115792,20638.037817,2024-06-25 01:20:00,loss,-1.0328359999984968,16.7,4,61.84
2024-06-27,short,20822.917603,20824.472329,1.5547259999984817,20817.43775,20744.37305,20780.9054,2024-06-27 01:45:00,loss,-1.5547259999984817,30.27,9,73.06
2024-07-01,short,20846.66363,20861.265625,14.601995000000898,20880.847472,20804.129537,20842.4885045,2024-07-01 02:25:00,win,14.601995000000898,16.44,17,76.72
2024-07-02,long,20834.660144,20828.408401,6.251743000000715,20903.027827,20835.703925,20869.365876000003,2024-07-02 03:05:00,loss,-6.251743000000715,29.23,13,67.32
2024-07-03,short,21125.614217,21129.517452,3.9032350000015867,21139.705266,21117.263965,21128.484615499998,2024-07-03 02:05:00,loss,-3.9032350000015867,32.1,13,22.44
2024-07-04,long,21299.925715,21294.978699,4.947016000001895,21311.146366,21290.009792,21300.578079,2024-07-04 02:55:00,loss,-4.947016000001895,0.26,-12,21.14
2024-07-05,short,21332.543885,21348.711552,16.16766700000153,21321.323235,21283.747103,21302.535169000002,2024-07-05 02:20:00,loss,-16.16766700000153,34.71,16,37.58
2024-07-10,long,21633.152936,21630.554428,2.5985079999991285,21624.280794,21603.405166,21613.84298,2024-07-10 03:50:00,win,2.5985079999991285,0.26,34,20.88
2024-07-11,short,21791.546768,21794.145276,2.5985079999991285,21799.114183,21766.235068,21782.674625500003,2024-07-11 02:10:00,win,2.5985079999991285,7.31,6,32.88
2024-07-12,long,21328.368759,21324.204579,4.16417999999976,21344.808317,21279.571978,21312.190147499998,2024-07-12 01:30:00,loss,-4.16417999999976,6.78,-13,65.24
2024-07-16,long,21492.764334,21487.034482,5.729852000000392,21559.3054,21521.729269,21540.5173345,2024-07-16 02:30:00,loss,-5.729852000000392,80.63,10,37.58
2024-07-17,long,21234.167485,21219.304545,14.862940000002709,21480.238957,21415.002618,21447.6207875,2024-07-17 03:55:00,loss,-14.862940000002709,217.63,35,65.24
2024-07-18,short,20990.705467,21014.179604,23.474137000001065,20959.131079,20901.723101,20930.427089999997,2024-07-18 02:10:00,win,23.474137000001065,86.11,14,57.41
2024-07-19,short,20779.078783,20796.029286,16.950503000000026,20839.096215,20808.043717,20823.569966000003,2024-07-19 01:55:00,win,16.950503000000026,15.4,11,31.05
2024-07-22,short,20645.735705,20665.817552,20.08184700000129,20691.923033,20582.065038,20636.9940355,2024-07-22 02:15:00,win,20.08184700000129,17.74,11,109.86
2024-07-23,long,20807.260881,20805.184264,2.076616999998805,20843.010395,20783.253908,20813.1321515,2024-07-23 01:50:00,loss,-2.076616999998805,45.14,8,59.76
2024-07-24,long,20603.201612,20586.251109,16.950503000000026,20706.796919,20584.674492,20645.7357055,2024-07-24 02:15:00,loss,-16.950503000000026,39.66,9,122.12
2024-07-25,long,20085.746969,20058.619597,27.127371999999013,20148.6348,20057.303925,20102.9693625,2024-07-25 01:25:00,win,27.127371999999013,160.74,5,91.33
2024-07-26,short,19913.523033,19920.818558,7.295524999997724,19944.05364,19851.418038,19897.735839,2024-07-26 01:25:00,loss,-7.295524999997724,118.73,4,92.64
2024-07-29,short,20140.806439,20146.275346,5.46890699999858,20176.295008,20080.789007,20128.5420075,2024-07-29 01:45:00,loss,-5.46890699999858,4.96,-2,95.51
2024-07-30,short,20056.782034,20062.772832,5.990797999998904,20022.859138,19911.174525,19967.016831499997,2024-07-30 03:20:00,win,5.990797999998904,77.76,28,111.68
2024-07-31,short,20025.729537,20045.028548,19.299010999999155,19986.326788,19848.025749,19917.1762685,2024-07-31 03:05:00,loss,-19.299010999999155,103.33,25,138.3
2024-08-01,long,20517.87248,20493.876453,23.99602700000105,20580.238421,20477.686895,20528.962657999997,2024-08-01 02:15:00,loss,-23.99602700000105,118.99,14,102.55
2024-08-02,long,19545.068189,19528.900522,16.16766700000153,19762.957562,19504.099768,19633.528664999998,2024-08-02 02:35:00,win,16.16766700000153,46.71,6,258.86
2024-08-05,long,18405.519815,18371.346918,34.172897000000376,19074.06182,18671.162188,18872.612004,2024-08-05 01:40:00,loss,-34.172897000000376,444.91,8,402.9
2024-08-06,long,19146.604629,19131.219798,15.384831000003032,19244.198192,19026.047874,19135.123033,2024-08-06 01:30:00,loss,-15.384831000003032,105.42,-6,218.15
2024-08-12,short,19443.038555,19448.507462,5.468907000002218,19484.267921,19396.06839,19440.1681555,2024-08-12 01:15:00,win,5.468907000002218,24.79,-17,88.2
2024-08-13,short,19605.868457,19607.162239,1.2937820000006468,19515.581364,19452.954478,19484.267921,2024-08-13 02:35:00,win,1.2937820000006468,125.51,19,62.63
2024-08-14,long,19963.885487,19956.068072,7.817415000001347,19991.80664,19917.176268,19954.491454,2024-08-14 01:30:00,loss,-7.817415000001347,19.05,-19,74.63
2024-08-16,short,20498.562524,20502.465759,3.9032349999979488,20504.564267,20433.065239,20468.814753,2024-08-16 03:00:00,loss,-3.9032349999979488,40.19,24,71.5
2024-08-19,long,20436.457529,20433.598075,2.8594539999976405,20549.968759,20450.287633,20500.128195999998,2024-08-19 01:45:00,loss,-2.8594539999976405,70.19,9,99.68
2024-08-20,short,20783.514854,20790.549433,7.034578999999212,20786.385253,20713.842443,20750.113848,2024-08-20 02:50:00,win,7.034578999999212,17.22,5,72.54
2024-08-23,short,20540.313781,20551.523486,11.209704999997484,20553.361049,20491.777945,20522.569497,2024-08-23 01:45:00,loss,-11.209704999997484,22.96,8,61.58
2024-08-26,short,20655.390683,20656.162574,0.7718910000003234,20700.273285,20615.726989,20658.000137,2024-08-26 01:40:00,win,0.7718910000003234,14.87,-10,84.55
2024-08-28,short,20492.821726,20503.770486,10.948760000002949,20495.43118,20436.196584,20465.813882000002,2024-08-28 02:30:00,loss,-10.948760000002949,57.67,17,59.23
2024-08-29,short,20218.30721,20226.385571,8.078360999999859,20143.154948,20031.73128,20087.443114,2024-08-29 02:55:00,loss,-8.078360999999859,133.6,23,111.42
2024-09-02,long,20390.792091,20387.149802,3.642288999999437,20487.080928,20421.844589,20454.462758499998,2024-09-02 02:55:00,win,3.642288999999437,56.63,14,65.24
2024-09-03,short,20401.229906,20402.262742,1.0328359999984968,20466.988136,20368.350791,20417.669463500002,2024-09-03 01:25:00,loss,-1.0328359999984968,37.84,-8,98.64
2024-09-05,long,19793.488169,19765.838907,27.649261999999,19838.109825,19723.032923,19780.571374,2024-09-05 02:10:00,win,27.649261999999,8.35,3,115.08
2024-09-06,long,19600.388605,19595.441588,4.947016999998596,19743.647606,19613.696818,19678.672211999998,2024-09-06 03:05:00,loss,-4.947016999998596,86.89,11,129.95
2024-09-09,short,19408.593767,19412.497002,3.9032350000015867,19398.155953,19249.93899,19324.047471500002,2024-09-09 03:25:00,loss,-3.9032350000015867,38.62,17,148.22
2024-09-10,long,19450.866915,19443.832336,7.034578999999212,19535.935102,19426.338052,19481.136576999997,2024-09-10 01:35:00,loss,-7.034578999999212,7.57,6,109.6
2024-09-12,short,20159.85545,20162.714904,2.8594540000012785,20171.076101,20076.091991,20123.584046,2024-09-12 01:25:00,loss,-2.8594540000012785,18.53,5,94.98
2024-09-13,short,20288.240566,20290.056238,1.8156720000006317,20326.338588,20270.496282,20298.417435,2024-09-13 01:15:00,loss,-1.8156720000006317,2.61,-14,55.84
2024-09-16,long,20357.13014,20345.65949,11.470650000002934,20399.925179,20349.82367,20374.8744245,2024-09-16 02:20:00,win,11.470650000002934,15.4,14,50.1
2024-09-17,short,20353.542762,20359.724033,6.1812709999976505,20302.07067,20252.751997,20277.4113335,2024-09-17 03:25:00,loss,-6.1812709999976505,71.84,29,49.32
2024-09-18,short,20326.980984,20339.093525,12.1125409999986,20337.038356,20291.393358,20314.215857000003,2024-09-18 02:20:00,win,12.1125409999986,11.6,13,45.64
2024-09-19,short,20530.449362,20531.473006,1.023644000000786,20498.987838,20298.356155,20398.6719965,2024-09-19 02:15:00,loss,-1.023644000000786,74.27,15,200.63
2024-09-20,long,20692.656726,20682.865116,9.791610000000219,20703.229861,20651.911474,20677.5706675,2024-09-20 02:40:00,win,9.791610000000219,13.93,-9,51.32
2024-09-23,long,20666.094948,20633.094017,33.00093100000231,20799.677483,20687.499099,20743.588291,2024-09-23 02:35:00,win,33.00093100000231,103.15,7,112.18
2024-09-24,short,20732.886215,20741.130537,8.244322000002285,20729.275876,20653.716643,20691.4962595,2024-09-24 02:30:00,loss,-8.244322000002285,86.13,18,75.56
2024-09-25,long,20742.685706,20737.020198,5.665508000001864,20819.276465,20743.201469,20781.238966999998,2024-09-25 02:30:00,loss,-5.665508000001864,46.42,18,76.07
2024-09-26,short,21121.771278,21133.110176,11.338897999998153,21023.518487,20915.208324,20969.3634055,2024-09-26 03:15:00,win,11.338897999998153,122.49,27,108.31
2024-09-27,long,20932.228492,20922.436883,9.79160899999988,20991.799082,20918.818662,20955.308872,2024-09-27 02:10:00,loss,-9.79160899999988,45.9,10,72.98
2024-09-30,long,20809.992736,20805.358753,4.633982999999716,20926.555103,20788.846466,20857.700784499997,2024-09-30 01:45:00,win,4.633982999999716,7.74,5,137.71
2024-10-01,long,20912.113748,20909.027053,3.0866949999981443,20972.715863,20859.505954,20916.1109085,2024-10-01 01:40:00,win,3.0866949999981443,7.22,-6,113.21
2024-10-02,long,20557.01114,20527.87843,29.132709999998042,20626.381221,20537.927921,20582.154571,2024-10-02 01:50:00,loss,-29.132709999998042,19.86,9,88.45
2024-10-03,long,20581.251986,20579.454698,1.797287999997934,20687.75698,20563.458174,20625.607577,2024-10-03 01:15:00,loss,-1.797287999997934,85.62,3,124.3
2024-10-07,long,20836.296633,20812.32155,23.975083000001177,20902.572138,20838.101802,20870.33697,2024-10-07 01:40:00,loss,-23.975083000001177,92.06,8,64.47
2024-10-08,long,20609.103171,20597.248511,11.854659999997239,20662.226728,20584.088681,20623.1577045,2024-10-08 01:40:00,loss,-11.854659999997239,12.89,3,78.14
2024-10-09,long,20867.500275,20863.124174,4.376100999998016,20928.876035,20860.279598,20894.5778165,2024-10-09 01:50:00,loss,-4.376100999998016,27.59,7,68.6
2024-10-10,long,21091.599161,21087.22306,4.376100999998016,21119.450346,21079.994501,21099.722423500003,2024-10-10 01:55:00,loss,-4.376100999998016,30.95,11,39.46
2024-10-11,long,21050.853909,21048.540859,2.3130500000006577,21113.519075,21076.899925,21095.2095,2024-10-11 02:50:00,win,2.3130500000006577,81.23,22,36.62
2024-10-14,short,21076.642043,21078.697213,2.0551699999996345,21076.642043,21025.839419,21051.240730999998,2024-10-14 02:10:00,loss,-2.0551699999996345,52.87,14,50.8
2024-10-15,long,21261.285084,21257.166864,4.118220000000292,21287.846862,21239.107289,21263.4770755,2024-10-15 01:20:00,loss,-4.118220000000292,27.34,-8,48.74
2024-10-16,long,21030.739165,21018.626623,12.112541999998939,21038.733486,20981.74171,21010.237598,2024-10-16 02:45:00,loss,-12.112541999998939,10.83,5,56.99
2024-10-21,long,21094.951619,21085.675772,9.275847000000795,21170.510852,21110.424499,21140.4676755,2024-10-21 02:10:00,loss,-9.275847000000795,41.52,14,60.09
2024-10-22,long,21117.129414,21110.690262,6.439151999999012,21163.032293,21094.693737,21128.863015000003,2024-10-22 02:15:00,loss,-6.439151999999012,20.37,12,68.34
2024-10-23,short,21169.737208,21170.245089,0.5078810000013618,21183.404919,21138.533565,21160.969242,2024-10-23 02:35:00,loss,-0.5078810000013618,6.7,4,44.87
2024-10-24,short,20965.753067,20973.481625,7.728557999998884,20984.836286,20915.208324,20950.022305,2024-10-24 01:50:00,win,7.728557999998884,60.09,-3,69.63
2024-10-25,short,21032.544334,21037.178317,4.633983000003354,21056.269417,21006.7562,21031.5128085,2024-10-25 01:45:00,win,4.633983000003354,32.24,-10,49.51
2024-10-28,short,21274.179151,21277.007964,2.828813000000082,21309.766776,21241.170339,21275.4685575,2024-10-28 03:10:00,loss,-2.828813000000082,9.8,-5,68.6
2024-10-29,short,21156.069497,21178.755173,22.685676000000967,21170.510852,21095.725263,21133.1180575,2024-10-29 03:00:00,win,22.685676000000967,32.24,21,74.79
2024-10-30,long,21389.452111,21385.076009,4.376101999998355,21443.865074,21366.758553,21405.3118135,2024-10-30 01:15:00,win,4.376101999998355,7.74,3,77.11
2024-10-31,long,20965.495185,20959.571796,5.923388999999588,21108.877211,21044.148994,21076.5131025,2024-10-31 03:50:00,loss,-5.923388999999588,117.59,34,64.73
2024-11-01,short,20723.602487,20728.494351,4.891864000001078,20735.465029,20648.043254,20691.7541415,2024-11-01 01:25:00,loss,-4.891864000001078,22.18,5,87.42
2024-11-05,short,20757.900705,20762.534688,4.633982999999716,20749.906384,20673.573507,20711.7399455,2024-11-05 01:30:00,win,4.633982999999716,52.87,6,76.33
2024-11-06,short,21335.039148,21358.75635,23.717201999999816,21291.19932,21020.939674,21156.069497,2024-11-06 01:35:00,win,23.717201999999816,93.61,7,270.26
2024-11-07,short,21576.931846,21581.307947,4.376101000001654,21614.582522,21524.324052,21569.453287,2024-11-07 01:30:00,loss,-4.376101000001654,7.22,-11,90.26
2024-11-08,long,21912.693353,21909.090895,3.6024579999975685,21933.581741,21884.326405,21908.954073,2024-11-08 01:40:00,win,3.6024579999975685,4.38,-6,49.26
2024-11-11,short,21961.948689,21976.640044,14.691354999999021,21971.490299,21928.166233,21949.828266,2024-11-11 02:50:00,loss,-14.691354999999021,24.24,10,43.32
2024-11-12,long,21876.589965,21871.440219,5.149745999999141,21919.398268,21858.022508,21888.710388,2024-11-12 01:55:00,loss,-5.149745999999141,10.83,6,61.38
2024-11-13,long,21798.451918,21791.497003,6.9549149999984365,21828.108273,21781.947513,21805.027893,2024-11-13 01:25:00,win,6.9549149999984365,1.55,5,46.16
2024-11-14,long,21784.784207,21775.250479,9.533728000002156,21819.85607,21772.148022,21796.002046,2024-11-14 01:30:00,win,9.533728000002156,17.02,6,47.71
2024-11-15,long,21482.547275,21472.755665,9.791610000000219,21588.794388,21542.633628,21565.714008,2024-11-15 02:40:00,loss,-9.791610000000219,92.84,20,46.16
2024-11-18,long,21286.557455,21270.060931,16.496523999998317,21308.219488,21242.459746,21275.339616999998,2024-11-18 02:20:00,loss,-16.496523999998317,49.77,7,65.76
2024-11-19,long,21324.208131,21318.800504,5.4076270000005024,21349.480503,21256.127457,21302.803979999997,2024-11-19 01:30:00,win,5.4076270000005024,117.34,-13,93.35
2024-11-20,short,21473.521428,21486.149732,12.628304000001663,21479.71058,21427.876431,21453.793505499998,2024-11-20 02:35:00,win,12.628304000001663,20.63,19,51.83
2024-11-21,short,21290.683557,21303.569743,12.886185999999725,21356.959062,21270.310931,21313.6349965,2024-11-21 01:35:00,loss,-12.886185999999725,21.4,7,86.65
2024-11-22,long,21473.521428,21472.497784,1.023644000000786,21501.630494,21414.724482,21458.177488,2024-11-22 01:40:00,win,1.023644000000786,68.6,-20,86.91
2024-11-25,long,21624.639894,21622.584725,2.055168999999296,21633.149978,21610.45642,21621.803199,2024-11-25 01:15:00,loss,-2.055168999999296,19.08,-13,22.69
2024-11-27,long,21649.138622,21645.794046,3.344575999999506,21681.631671,21612.777352,21647.2045115,2024-11-27 01:40:00,loss,-3.344575999999506,49.51,-6,68.85
2024-11-28,short,21513.493036,21517.869137,4.376101000001654,21519.424307,21490.025834,21504.7250705,2024-11-28 01:40:00,loss,-4.376101000001654,8.51,8,29.4
2024-12-03,short,21888.710388,21892.828608,4.118220000000292,21909.340895,21871.690219,21890.515557,2024-12-03 02:20:00,win,4.118220000000292,3.87,3,37.65
2024-12-06,short,22152.523,22157.156983,4.633982999999716,22158.970034,22126.219103,22142.5945685,2024-12-06 01:30:00,win,4.633982999999716,13.93,4,32.75
2024-12-09,short,22352.896803,22357.530785,4.633981999999378,22340.518498,22309.314856,22324.916677,2024-12-09 03:10:00,win,4.633981999999378,50.03,22,31.2
2024-12-10,long,22141.434103,22133.189781,8.244321999998647,22162.322491,22129.055798,22145.6891445,2024-12-10 02:35:00,loss,-8.244321999998647,4.9,4,33.27
2024-12-11,short,22103.267664,22118.990545,15.722881000001507,22114.356562,22088.826309,22101.5914355,2024-12-11 01:20:00,win,15.722881000001507,18.57,4,25.53
2024-12-12,short,22436.192476,22457.330865,21.138388999999734,22450.891712,22433.0979,22441.994806000002,2024-12-12 02:30:00,win,21.138388999999734,6.19,17,17.79
2024-12-16,short,22491.121202,22498.333998,7.212795999999798,22509.688658,22469.974932,22489.831795,2024-12-16 01:30:00,win,7.212795999999798,27.59,-19,39.71
2024-12-17,long,22755.449577,22745.915848,9.533728999998857,22821.982963,22778.658898,22800.3209305,2024-12-17 02:25:00,win,9.533728999998857,55.44,9,43.32
2024-12-18,short,22719.346189,22720.885596,1.5394070000002102,22736.624239,22678.343056,22707.4836475,2024-12-18 03:10:00,loss,-1.5394070000002102,17.02,14,58.28
2024-12-19,short,21929.197759,21943.631232,14.433473000000959,21947.765215,21822.692764,21885.2289895,2024-12-19 01:40:00,win,14.433473000000959,45.9,4,125.07
2024-12-20,long,21671.430157,21660.870493,10.559664000000339,21686.636912,21587.406392,21637.021652000003,2024-12-20 02:00:00,loss,-10.559664000000339,97.43,-6,99.23
2024-12-23,short,22379.188622,22383.047004,3.858381999998528,22404.189558,22278.15391,22341.171734,2024-12-23 02:05:00,loss,-3.858381999998528,4.64,13,126.04
2024-12-24,short,22446.974666,22452.121756,5.147090000002208,22433.829844,22392.848927,22413.3393855,2024-12-24 02:00:00,win,5.147090000002208,44.59,12,40.98
2024-12-26,long,22660.642461,22640.804099,19.838361999998597,22795.956807,22728.170764,22762.0637855,2024-12-26 03:35:00,loss,-19.838361999998597,127.32,18,67.79
2024-12-27,long,22615.279938,22613.225747,2.054190999999264,22657.807304,22621.98122,22639.894262,2024-12-27 01:25:00,loss,-2.054190999999264,45.62,5,35.83
2024-12-30,long,22316.299669,22298.523239,17.77643000000171,22385.116679,22319.65031,22352.383494499998,2024-12-30 02:10:00,win,17.77643000000171,37.37,14,65.47
