Date,Direction,Entry_Time,Entry_Price,SL_Level,SL_Distance,TP_Level,TP_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result,Asian_High,Asian_Low,Asian_Mid
2022-12-09,LONG,2022-12-09 01:15:00,13299.788145,13199.788145,100,13399.788145,100,2022-12-09 07:30:00,13199.788145,STOP_LOSS,-100.0,LOSS,13277.353467,13204.369768,13240.8616175
2022-12-12,LONG,2022-12-12 01:15:00,13140.757518,13040.757518,100,13240.757518,100,2022-12-12 08:00:00,13173.699576,TIME_EXIT,32.94205800000054,WIN,13135.645819,13089.072564,13112.3591915
2022-12-13,LONG,2022-12-13 01:00:00,13324.964426,13224.964426,100,13424.964426,100,2022-12-13 07:15:00,13424.964426,TAKE_PROFIT,100.0,WIN,13323.074772,13268.266003,13295.6703875
2022-12-14,SHORT,2022-12-14 03:30:00,13438.840995,13538.840995,100,13338.840995,100,2022-12-14 08:00:00,13439.122171,TIME_EXIT,-0.2811760000004142,LOSS,13512.228117,13443.339822,13477.7839695
2022-12-15,SHORT,2022-12-15 01:00:00,13307.250293,13407.250293,100,13207.250293,100,2022-12-15 02:15:00,13207.250293,TAKE_PROFIT,100.0,WIN,13381.762122,13312.030297,13346.896209499999
2022-12-16,SHORT,2022-12-16 01:45:00,12837.404006,12937.404006,100,12737.404006,100,2022-12-16 03:00:00,12737.404006,TAKE_PROFIT,100.0,WIN,12920.351136,12855.399315,12887.8752255
2022-12-19,LONG,2022-12-19 02:00:00,12809.567511,12709.567511,100,12909.567511,100,2022-12-19 08:00:00,12764.016884,TIME_EXIT,-45.55062699999871,LOSS,12803.100447,12745.459221,12774.279834
2022-12-22,SHORT,2022-12-22 04:00:00,12741.803923,12841.803923,100,12641.803923,100,2022-12-22 07:30:00,12641.803923,TAKE_PROFIT,100.0,WIN,12800.28868,12752.207462,12776.248071
2022-12-27,SHORT,2022-12-27 03:00:00,12528.671975,12628.671975,100,12428.671975,100,2022-12-27 07:30:00,12428.671975,TAKE_PROFIT,100.0,WIN,12578.440253,12534.576686,12556.5084695
2022-12-29,LONG,2022-12-29 01:00:00,12156.95636,12056.95636,100,12256.95636,100,2022-12-29 07:30:00,12256.95636,TAKE_PROFIT,100.0,WIN,12153.863417,12121.528095,12137.695756000001
2022-12-30,SHORT,2022-12-30 01:00:00,12352.092999,12452.092999,100,12252.092999,100,2022-12-30 08:00:00,12272.519989,TIME_EXIT,79.57301000000007,WIN,12405.516575,12364.183598,12384.850086499999
2023-01-03,LONG,2023-01-03 01:30:00,12442.069547,12342.069547,100,12542.069547,100,2023-01-03 03:15:00,12542.069547,TAKE_PROFIT,100.0,WIN,12437.008366,12317.78944,12377.398903000001
2023-01-04,LONG,2023-01-04 01:45:00,12368.963602,12268.963602,100,12468.963602,100,2023-01-04 08:00:00,12386.677735,TIME_EXIT,17.714132999999492,WIN,12359.122417,12310.760022,12334.9412195
2023-01-06,SHORT,2023-01-06 01:15:00,12182.543441,12282.543441,100,12082.543441,100,2023-01-06 07:30:00,12282.543441,STOP_LOSS,-100.0,LOSS,12243.277611,12190.135213,12216.706412
2023-01-16,SHORT,2023-01-16 02:00:00,13017.075925,13117.075925,100,12917.075925,100,2023-01-16 08:00:00,13031.697114,TIME_EXIT,-14.621189000001323,LOSS,13090.181871,13028.041817,13059.111844
2023-01-24,SHORT,2023-01-24 03:15:00,13396.102134,13496.102134,100,13296.102134,100,2023-01-24 08:00:00,13333.118551,TIME_EXIT,62.98358300000109,WIN,13434.342167,13397.789195,13416.065681
