date,entry_time,direction,entry_price,stop_loss,take_profit,asian_high,asian_low,breakout_level,risk,result,exit_time,exit_price,pnl,pnl_points
2019-12-11,2019-12-11 10:05:00+01:00,SHORT,9591.76498,9604.768598,9552.604418,9597.48185,9552.604418,9599.768598,13.003618000000642,LOSS,2019-12-11 14:20:00+01:00,9604.768598,-13.003618000000642,-13.003618000000642
2019-12-12,2019-12-12 09:35:00+01:00,LONG,9668.22643,9582.280222,9926.065054000004,9638.869179,9607.231752,9587.280222,85.9462080000012,WIN,2019-12-20 09:25:00+01:00,9926.065054000004,257.8386240000036,257.8386240000036
2019-12-13,2019-12-13 09:25:00+01:00,LONG,9671.931714,9655.53084,9746.607441,9746.607441,9667.371364,9660.53084,16.40087400000084,LOSS,2019-12-13 09:30:00+01:00,9655.53084,-16.40087400000084,-16.40087400000084
2019-12-16,2019-12-16 08:05:00+01:00,SHORT,9765.133862,9774.694211,9736.452815000002,9766.273949,9736.916698,9769.694211,9.560348999999405,LOSS,2019-12-16 08:45:00+01:00,9774.694211,-9.560348999999405,-9.560348999999405
2019-12-18,2019-12-18 08:40:00+01:00,SHORT,9819.002993,9829.418408,9787.756748000002,9822.708277,9799.336484,9824.418408,10.415414999999484,LOSS,2019-12-18 09:30:00+01:00,9829.418408,-10.415414999999484,-10.415414999999484
2019-12-19,2019-12-19 10:15:00+01:00,SHORT,9833.824129,9851.080069,9782.056309000003,9834.394173,9814.727665,9846.080069,17.2559399999991,LOSS,2019-12-19 11:05:00+01:00,9851.080069,-17.2559399999991,-17.2559399999991
2019-12-23,2019-12-23 08:45:00+01:00,SHORT,9963.509074,9973.069424,9933.011736,9967.214359,9933.011736,9968.069424,9.560349999999744,WIN,2019-12-24 09:45:00+01:00,9933.011736,30.497337999999218,30.497337999999218
2019-12-24,2019-12-24 09:35:00+01:00,LONG,9945.552697,9939.127588,9964.828023999999,9959.80379,9944.41261,9944.127588,6.425108999999793,LOSS,2019-12-24 09:40:00+01:00,9939.127588,-6.425108999999793,-6.425108999999793
2019-12-26,2019-12-26 09:25:00+01:00,SHORT,9964.36414,9980.765014,9915.161517999997,9967.784402,9959.80379,9975.765014,16.40087400000084,LOSS,2019-12-26 09:40:00+01:00,9980.765014,-16.40087400000084,-16.40087400000084
2019-12-27,2019-12-27 08:20:00+01:00,SHORT,10077.232796,10087.363189,10046.841617000002,10081.223102,10057.281266,10082.363189,10.130392999999458,WIN,2019-12-27 09:45:00+01:00,10046.841617000002,30.391178999998374,30.391178999998374
2019-12-31,2019-12-31 08:05:00+01:00,LONG,9956.098506,9934.567238,10020.692310000002,9974.909949,9940.992348,9939.567238,21.531268000000637,LOSS,2019-12-31 08:45:00+01:00,9934.567238,-21.531268000000637,-21.531268000000637
2020-01-02,2020-01-02 08:10:00+01:00,SHORT,10057.566287,10064.56144,10013.957943,10057.851309,10013.957943,10059.56144,6.995152999999846,LOSS,2020-01-02 08:40:00+01:00,10064.56144,-6.995152999999846,-6.995152999999846
2020-01-03,2020-01-03 09:45:00+01:00,SHORT,10070.107249,10084.227949,9958.948725,10071.532358,9958.948725,10079.227949,14.120699999999488,LOSS,2020-01-03 12:00:00+01:00,10084.227949,-14.120699999999488,-14.120699999999488
2020-01-07,2020-01-07 09:55:00+01:00,LONG,10097.469347,10073.372883,10169.758739,10140.79267,10092.338954,10078.372883,24.096464000000196,LOSS,2020-01-07 16:30:00+01:00,10073.372883,-24.096464000000196,-24.096464000000196
2020-01-08,2020-01-08 08:20:00+01:00,SHORT,10124.261402,10138.667123,10031.629298,10129.961839,10031.629298,10133.667123,14.405720999999176,LOSS,2020-01-08 09:55:00+01:00,10138.667123,-14.405720999999176,-14.405720999999176
2020-01-09,2020-01-09 09:10:00+01:00,SHORT,10253.946347,10263.791719,10204.922588,10255.656478,10204.922588,10258.791719,9.84537200000159,LOSS,2020-01-09 09:25:00+01:00,10263.791719,-9.84537200000159,-9.84537200000159
2020-01-10,2020-01-10 09:45:00+01:00,LONG,10289.289058,10273.743249,10335.926485000004,10324.061724,10288.719014,10278.743249,15.5458090000011,LOSS,2020-01-10 11:45:00+01:00,10273.743249,-15.5458090000011,-15.5458090000011
2020-01-13,2020-01-13 09:35:00+01:00,SHORT,10282.733555,10298.849407,10234.385999000004,10291.854254,10267.627396,10293.849407,16.115851999998995,LOSS,2020-01-13 09:55:00+01:00,10298.849407,-16.115851999998995,-16.115851999998995
2020-01-14,2020-01-14 10:00:00+01:00,LONG,10324.346746,10297.115041,10406.041861,10371.090331,10307.245435,10302.115041,27.231705000000147,LOSS,2020-01-14 18:55:00+01:00,10297.115041,-27.231705000000147,-27.231705000000147
2020-01-15,2020-01-15 09:40:00+01:00,SHORT,10338.027795,10353.00356,10293.100500000002,10346.008407,10296.699626,10348.00356,14.975764999999228,LOSS,2020-01-15 09:50:00+01:00,10353.00356,-14.975764999999228,-14.975764999999228
2020-01-16,2020-01-16 09:45:00+01:00,SHORT,10381.351118,10397.46697,10333.003562000004,10385.911467,10344.86832,10392.46697,16.115851999998995,LOSS,2020-01-16 15:40:00+01:00,10397.46697,-16.115851999998995,-16.115851999998995
2020-01-17,2020-01-17 09:15:00+01:00,SHORT,10453.176626,10465.872216,10413.843609,10457.451954,10413.843609,10460.872216,12.695589999999356,LOSS,2020-01-17 09:25:00+01:00,10465.872216,-12.695589999999356,-12.695589999999356
2020-01-21,2020-01-21 08:10:00+01:00,SHORT,10421.824221,10430.244484,10391.611904,10424.104396,10391.611904,10425.244484,8.420262999999977,LOSS,2020-01-21 09:20:00+01:00,10430.244484,-8.420262999999977,-8.420262999999977
2020-01-22,2020-01-22 09:35:00+01:00,LONG,10527.567331,10497.200385,10618.668169,10534.407855,10507.6158,10502.200385,30.366946000000098,LOSS,2020-01-22 15:15:00+01:00,10497.200385,-30.366946000000098,-30.366946000000098
2020-01-23,2020-01-23 09:50:00+01:00,LONG,10464.007456,10440.766057,10533.731652999995,10501.060298,10458.877063,10445.766057,23.241398999998637,WIN,2020-01-23 16:00:00+01:00,10533.731652999995,69.72419699999591,69.72419699999591
2020-01-24,2020-01-24 09:55:00+01:00,LONG,10567.470391,10547.649254,10626.933802000003,10588.276986,10553.789341,10552.649254,19.821137000000817,LOSS,2020-01-24 10:15:00+01:00,10547.649254,-19.821137000000817,-19.821137000000817
2020-01-27,2020-01-27 09:35:00+01:00,LONG,10227.154293,10170.850358,10396.066098,10322.351593,10195.231845,10175.850358,56.30393499999991,WIN,2020-01-28 15:25:00+01:00,10396.066098,168.91180499999973,168.91180499999973
2020-01-29,2020-01-29 09:40:00+01:00,SHORT,10419.544047,10446.775751,10337.848935,10439.780598,10393.322036,10441.775751,27.23170399999981,WIN,2020-01-29 21:45:00+01:00,10337.848935,81.69511199999943,81.69511199999943
2020-01-30,2020-01-30 08:35:00+01:00,SHORT,10331.187271,10349.86832,10264.777178,10340.022948,10264.777178,10344.86832,18.681048999998893,LOSS,2020-01-30 09:30:00+01:00,10349.86832,-18.681048999998893,-18.681048999998893
2020-02-04,2020-02-04 08:45:00+01:00,SHORT,10550.939123,10562.209604,10453.461648,10554.929429,10453.461648,10557.209604,11.270480999999563,LOSS,2020-02-04 09:30:00+01:00,10562.209604,-11.270480999999563,-11.270480999999563
2020-02-05,2020-02-05 08:55:00+01:00,SHORT,10784.942068,10793.36233,10626.754937,10787.507265,10626.754937,10788.36233,8.420261999999639,WIN,2020-02-05 10:40:00+01:00,10626.754937,158.1871310000006,158.1871310000006
2020-02-06,2020-02-06 09:05:00+01:00,LONG,10721.952237,10708.401582,10786.082155,10786.082155,10717.961931,10713.401582,13.550654999999097,LOSS,2020-02-06 09:30:00+01:00,10708.401582,-13.550654999999097,-13.550654999999097
2020-02-07,2020-02-07 09:35:00+01:00,LONG,10715.681757,10695.575598,10790.357483,10790.357483,10711.121407,10700.575598,20.106159000000844,LOSS,2020-02-09 18:30:00+01:00,10695.575598,-20.106159000000844,-20.106159000000844
2020-02-10,2020-02-10 09:20:00+01:00,LONG,10702.000707,10689.590139,10756.439882,10756.439882,10699.150489,10694.590139,12.41056799999933,WIN,2020-02-10 09:40:00+01:00,10756.439882,54.43917500000134,54.43917500000134
2020-02-11,2020-02-11 09:20:00+01:00,SHORT,10919.472385,10928.177669,10882.989587,10920.612472,10882.989587,10923.177669,8.705284000001484,WIN,2020-02-11 09:35:00+01:00,10882.989587,36.48279799999909,36.48279799999909
2020-02-12,2020-02-12 09:15:00+01:00,SHORT,10926.597931,10932.452997,10892.110286,10927.167975,10892.110286,10927.452997,5.855066000000079,LOSS,2020-02-12 09:30:00+01:00,10932.452997,-5.855066000000079,-5.855066000000079
2020-02-13,2020-02-13 09:55:00+01:00,SHORT,10912.061816,10939.293521,10830.366700999999,10928.878106,10843.656571,10934.293521,27.231705000000147,LOSS,2020-02-13 10:40:00+01:00,10939.293521,-27.231705000000147,-27.231705000000147
2020-02-14,2020-02-14 08:40:00+01:00,LONG,10974.766625,10965.491297,11002.592609,11001.843701,10973.626538,10970.491297,9.275327999999718,LOSS,2020-02-14 08:45:00+01:00,10965.491297,-9.275327999999718,-9.275327999999718
2020-02-17,2020-02-17 09:30:00+01:00,LONG,11014.669685,11006.534445,11044.59698,11044.59698,11014.384663,11011.534445,8.135240000001431,LOSS,2020-02-17 18:00:00+01:00,11006.534445,-8.135240000001431,-8.135240000001431
2020-02-18,2020-02-18 11:40:00+01:00,SHORT,10920.897494,10931.027887,10869.878581,10921.182516,10869.878581,10926.027887,10.130392999999458,LOSS,2020-02-18 11:50:00+01:00,10931.027887,-10.130392999999458,-10.130392999999458
2020-02-20,2020-02-20 09:10:00+01:00,LONG,11064.263488,11047.007548,11116.031308000003,11109.01192,11062.553357,11052.007548,17.25594000000092,LOSS,2020-02-20 09:35:00+01:00,11047.007548,-17.25594000000092,-17.25594000000092
2020-02-24,2020-02-24 09:30:00+01:00,LONG,10414.128631,10366.090331,10599.962882,10599.962882,10403.297801,10371.090331,48.03830000000016,LOSS,2020-02-24 11:45:00+01:00,10366.090331,-48.03830000000016,-48.03830000000016
2020-02-25,2020-02-25 10:40:00+01:00,LONG,10345.723385,10333.597839,10516.451478,10516.451478,10340.878014,10338.597839,12.125545999999304,LOSS,2020-02-25 10:45:00+01:00,10333.597839,-12.125545999999304,-12.125545999999304
2020-02-26,2020-02-26 08:40:00+01:00,SHORT,10149.913369,10185.980752,9929.591473,10178.700577,9929.591473,10180.980752,36.06738299999961,LOSS,2020-02-26 09:30:00+01:00,10185.980752,-36.06738299999961,-36.06738299999961
2020-02-27,2020-02-27 08:25:00+01:00,LONG,9935.861954,9899.794572,10084.358342,10084.358342,9915.625402,9904.794572,36.06738199999927,LOSS,2020-02-27 09:00:00+01:00,9899.794572,-36.06738199999927,-36.06738199999927
2020-02-28,2020-02-28 09:30:00+01:00,LONG,9434.223485,9262.77072,9948.58178,9557.067906,9268.055742,9267.77072,171.452765,WIN,2020-03-02 11:55:00+01:00,9948.58178,514.358295,514.358295
2020-03-03,2020-03-03 10:10:00+01:00,SHORT,10107.730134,10268.63709,9625.009265999997,10166.729659,9962.654009,10263.63709,160.90695600000072,WIN,2020-03-06 05:20:00+01:00,9625.009265999997,482.72086800000216,482.72086800000216
2020-03-04,2020-03-04 09:55:00+01:00,LONG,9912.775184,9881.838195,10043.030173,10043.030173,9898.524091,9886.838195,30.936988999999812,WIN,2020-03-04 12:55:00+01:00,10043.030173,130.2549889999991,130.2549889999991
2020-03-05,2020-03-05 08:45:00+01:00,LONG,9931.016583,9894.9492,10120.271096,10120.271096,9927.311299,9899.9492,36.06738300000143,LOSS,2020-03-05 09:15:00+01:00,9894.9492,-36.06738300000143,-36.06738300000143
2020-03-06,2020-03-06 09:20:00+01:00,LONG,9509.754277,9494.778512,9798.766441,9798.766441,9505.193927,9499.778512,14.975764999999228,LOSS,2020-03-06 14:50:00+01:00,9494.778512,-14.975764999999228,-14.975764999999228
2020-03-09,2020-03-09 10:05:00+01:00,LONG,9293.422687,8910.483704,10442.239636,9270.335917,9227.012595,8915.483704,382.938983,LOSS,2020-03-09 18:10:00+01:00,8910.483704,-382.938983,-382.938983
2020-03-10,2020-03-10 09:45:00+01:00,LONG,9298.268059,9273.031507,9515.169692,9515.169692,9294.277753,9278.031507,25.2365520000003,LOSS,2020-03-10 10:45:00+01:00,9273.031507,-25.2365520000003,-25.2365520000003
2020-03-11,2020-03-11 08:40:00+01:00,LONG,9228.437704,9207.191458,9402.301037,9402.301037,9217.606873,9212.191458,21.24624600000061,LOSS,2020-03-11 08:55:00+01:00,9207.191458,-21.24624600000061,-21.24624600000061
2020-03-12,2020-03-12 10:50:00+01:00,LONG,8674.925256,8482.950918,9250.84827,8850.498721,8666.374601,8487.950918,191.974338,LOSS,2020-03-12 11:30:00+01:00,8482.950918,-191.974338,-191.974338
2020-03-13,2020-03-13 09:35:00+01:00,SHORT,8629.891803,8824.71636,7922.182531,8690.601459,7922.182531,8819.71636,194.8245569999999,LOSS,2020-03-13 15:50:00+01:00,8824.71636,-194.8245569999999,-194.8245569999999
2020-03-16,2020-03-16 11:20:00+01:00,LONG,8626.369132,8427.371656,9223.361560000001,8614.500623,8614.500623,8432.371656,198.99747600000046,LOSS,2020-03-16 12:50:00+01:00,8427.371656,-198.99747600000046,-198.99747600000046
2020-03-17,2020-03-17 10:00:00+01:00,LONG,7970.263014,7931.031391,8323.134,8323.134,7965.698798,7936.031391,39.23162299999967,WIN,2020-03-17 11:05:00+01:00,8323.134,352.8709859999999,352.8709859999999
2020-03-18,2020-03-18 09:35:00+01:00,LONG,8109.471617,7938.448243,8622.541739,8169.091694,8060.691553,7943.448243,171.02337400000033,LOSS,2020-03-18 13:15:00+01:00,7938.448243,-171.02337400000033,-171.02337400000033
2020-03-19,2020-03-19 10:15:00+01:00,SHORT,8341.961393,8408.293052,7843.891271,8358.791941,7843.891271,8403.293052,66.33165900000131,LOSS,2020-03-19 10:30:00+01:00,8408.293052,-66.33165900000131,-66.33165900000131
2020-03-23,2020-03-23 11:20:00+01:00,SHORT,7816.505972,7932.758748,7467.747643999999,7823.067033,7606.266751,7927.758748,116.25277600000027,LOSS,2020-03-23 12:20:00+01:00,7932.758748,-116.25277600000027,-116.25277600000027
2020-03-24,2020-03-24 09:40:00+01:00,SHORT,8375.907753,8416.850958,8138.283233,8397.587781,8138.283233,8411.850958,40.9432050000014,LOSS,2020-03-24 09:50:00+01:00,8416.850958,-40.9432050000014,-40.9432050000014
2020-03-25,2020-03-25 10:15:00+01:00,LONG,8473.46788,8406.280431,8852.297848,8852.297848,8417.556229,8411.280431,67.18744900000092,WIN,2020-03-25 13:45:00+01:00,8852.297848,378.829968,378.829968
2020-03-26,2020-03-26 08:15:00+01:00,LONG,8385.891977,8342.096137,8517.279496999996,8509.981612,8353.942461,8347.096137,43.79583999999886,WIN,2020-03-26 08:55:00+01:00,8517.279496999996,131.38751999999658,131.38751999999658
2020-03-27,2020-03-27 08:05:00+01:00,LONG,8710.807137,8688.406062,8907.924236,8907.924236,8701.678704,8693.406062,22.401074999999764,LOSS,2020-03-27 09:40:00+01:00,8688.406062,-22.401074999999764,-22.401074999999764
2020-03-30,2020-03-30 10:35:00+02:00,SHORT,8745.324024,8805.379885,8548.777452,8774.706168,8548.777452,8800.379885,60.05586100000073,LOSS,2020-03-30 11:00:00+02:00,8805.379885,-60.05586100000073,-60.05586100000073
2020-03-31,2020-03-31 10:00:00+02:00,LONG,8918.193723,8902.638972,9079.367617,9079.367617,8913.91477,8907.638972,15.55475099999967,LOSS,2020-03-31 10:50:00+02:00,8902.638972,-15.55475099999967,-15.55475099999967
2020-04-01,2020-04-01 09:15:00+02:00,LONG,8642.629153,8580.576447,8828.787271000001,8814.357798,8588.99961,8585.576447,62.0527060000004,LOSS,2020-04-01 13:40:00+02:00,8580.576447,-62.0527060000004,-62.0527060000004
2020-04-02,2020-04-02 10:30:00+02:00,LONG,8553.912196,8520.385843,8668.017607,8668.017607,8547.636398,8525.385843,33.52635299999929,LOSS,2020-04-02 10:40:00+02:00,8520.385843,-33.52635299999929,-33.52635299999929
2020-04-03,2020-04-03 09:15:00+02:00,SHORT,8649.190215,8680.434459,8555.457483000002,8654.895485,8568.745899,8675.434459,31.244243999999526,LOSS,2020-04-03 09:30:00+02:00,8680.434459,-31.244243999999526,-31.244243999999526
2020-04-06,2020-04-06 10:35:00+02:00,LONG,8859.999963,8852.717855,8980.095909,8980.095909,8858.003118,8857.717855,7.282107999999425,WIN,2020-04-06 11:35:00+02:00,8980.095909,120.09594599999946,120.09594599999946
2020-04-08,2020-04-08 10:35:00+02:00,SHORT,9270.208918,9309.440542,9106.752916,9291.603683,9106.752916,9304.440542,39.23162400000001,LOSS,2020-04-08 12:20:00+02:00,9309.440542,-39.23162400000001,-39.23162400000001
2020-04-09,2020-04-09 08:35:00+02:00,LONG,9284.757358,9259.503648,9439.940718,9439.940718,9279.052088,9264.503648,25.253710000000865,LOSS,2020-04-09 09:15:00+02:00,9259.503648,-25.253710000000865,-25.253710000000865
2020-04-13,2020-04-13 10:55:00+02:00,SHORT,9322.412144,9336.255314,9232.268869,9327.546888,9232.268869,9331.255314,13.8431700000001,LOSS,2020-04-13 11:00:00+02:00,9336.255314,-13.8431700000001,-13.8431700000001
2020-04-14,2020-04-14 09:55:00+02:00,SHORT,9682.985245,9694.83157,9602.255667,9685.267354,9602.255667,9689.83157,11.846325000000434,LOSS,2020-04-14 10:00:00+02:00,9694.83157,-11.846325000000434,-11.846325000000434
2020-04-15,2020-04-15 10:35:00+02:00,LONG,9767.42325,9754.435871,9906.346589,9906.346589,9762.288507,9759.435871,12.987379000000146,LOSS,2020-04-15 10:40:00+02:00,9754.435871,-12.987379000000146,-12.987379000000146
2020-04-16,2020-04-16 09:35:00+02:00,SHORT,9899.215001,9930.459246,9715.505288,9922.036083,9715.505288,9925.459246,31.244244999999864,LOSS,2020-04-16 11:45:00+02:00,9930.459246,-31.244244999999864,-31.244244999999864
2020-04-20,2020-04-20 08:25:00+02:00,LONG,9938.010841,9923.882408,10075.222599,10075.222599,9933.446624,9928.882408,14.128432999999859,LOSS,2020-04-20 08:50:00+02:00,9923.882408,-14.128432999999859,-14.128432999999859
2020-04-21,2020-04-21 08:35:00+02:00,LONG,9824.76122,9814.055949,9937.725577,9937.725577,9823.620165,9819.055949,10.705271000000721,LOSS,2020-04-21 09:00:00+02:00,9814.055949,-10.705271000000721,-10.705271000000721
2020-04-22,2020-04-22 10:00:00+02:00,SHORT,9774.840102,9792.106434,9609.101991,9776.551683,9609.101991,9787.106434,17.266331999999238,LOSS,2020-04-22 10:35:00+02:00,9792.106434,-17.266331999999238,-17.266331999999238
2020-04-23,2020-04-23 10:25:00+02:00,SHORT,9900.641318,9915.055015,9794.523285,9901.497109,9794.523285,9910.055015,14.413696999999956,LOSS,2020-04-23 10:30:00+02:00,9915.055015,-14.413696999999956,-14.413696999999956
2020-04-24,2020-04-24 08:05:00+02:00,SHORT,9871.259175,9893.374987,9704.665274,9884.951824,9704.665274,9888.374987,22.115812000000005,LOSS,2020-04-24 09:45:00+02:00,9893.374987,-22.115812000000005,-22.115812000000005
2020-04-28,2020-04-28 11:30:00+02:00,LONG,10020.452001,9979.79406,10207.584876,10207.584876,10015.317257,9984.79406,40.65794099999948,LOSS,2020-04-28 11:40:00+02:00,9979.79406,-40.65794099999948,-40.65794099999948
2020-04-29,2020-04-29 09:10:00+02:00,LONG,10032.718333,10016.022528,10105.175269,10105.175269,10029.009907,10021.022528,16.6958050000012,WIN,2020-04-29 09:30:00+02:00,10105.175269,72.45693599999868,72.45693599999868
2020-04-30,2020-04-30 09:05:00+02:00,LONG,10335.668201,10308.132382,10434.654646,10434.654646,10317.696599,10313.132382,27.53581900000063,LOSS,2020-04-30 09:15:00+02:00,10308.132382,-27.53581900000063,-27.53581900000063
2020-05-01,2020-05-01 10:35:00+02:00,SHORT,10053.827834,10092.774194,9936.988754,10079.786815,9955.982443,10087.774194,38.94635999999991,LOSS,2020-05-01 11:00:00+02:00,10092.774194,-38.94635999999991,-38.94635999999991
2020-05-05,2020-05-05 09:20:00+02:00,SHORT,10173.353253,10182.632206,10066.664693,10174.494307,10066.664693,10177.632206,9.27895300000091,LOSS,2020-05-05 10:30:00+02:00,10182.632206,-9.27895300000091,-9.27895300000091
2020-05-06,2020-05-06 10:40:00+02:00,SHORT,10279.756549,10291.602874,10168.503773,10280.897603,10168.503773,10286.602874,11.846325000000434,LOSS,2020-05-06 10:45:00+02:00,10291.602874,-11.846325000000434,-11.846325000000434
2020-05-07,2020-05-07 10:35:00+02:00,SHORT,10362.768236,10398.861961,10254.487060999998,10384.163001,10267.775481,10393.861961,36.09372500000063,LOSS,2020-05-07 13:25:00+02:00,10398.861961,-36.09372500000063,-36.09372500000063
2020-05-08,2020-05-08 10:15:00+02:00,LONG,10463.466262,10451.905201,10541.057942,10541.057942,10461.184154,10456.905201,11.561061000000336,LOSS,2020-05-08 10:20:00+02:00,10451.905201,-11.561061000000336,-11.561061000000336
2020-05-11,2020-05-11 10:30:00+02:00,LONG,10473.165222,10447.911512,10591.83485,10591.83485,10469.74206,10452.911512,25.253709999999046,WIN,2020-05-11 14:00:00+02:00,10591.83485,118.66962799999965,118.66962799999965
2020-05-12,2020-05-12 09:30:00+02:00,SHORT,10608.665399,10629.640156,10525.083185,10616.08225,10525.083185,10624.640156,20.974756999999954,LOSS,2020-05-12 09:40:00+02:00,10629.640156,-20.974756999999954,-20.974756999999954
2020-05-13,2020-05-13 08:50:00+02:00,SHORT,10448.917822,10460.19362,10341.943999,10452.055721,10341.943999,10455.19362,11.275798000000577,LOSS,2020-05-13 08:55:00+02:00,10460.19362,-11.275798000000577,-11.275798000000577
2020-05-14,2020-05-14 08:50:00+02:00,LONG,10214.716464,10197.450133,10312.847119,10312.847119,10206.729086,10202.450133,17.2663309999989,LOSS,2020-05-14 08:55:00+02:00,10197.450133,-17.2663309999989,-17.2663309999989
2020-05-15,2020-05-15 11:10:00+02:00,LONG,10324.542923,10261.91969,10512.412622000002,10432.657801,10307.997639,10266.91969,62.623233000000255,LOSS,2020-05-15 11:50:00+02:00,10261.91969,-62.623233000000255,-62.623233000000255
2020-05-20,2020-05-20 09:20:00+02:00,SHORT,10730.187662,10743.175041,10636.906488,10737.033987,10636.906488,10738.175041,12.987379000000146,LOSS,2020-05-20 10:30:00+02:00,10743.175041,-12.987379000000146,-12.987379000000146
2020-05-21,2020-05-21 11:00:00+02:00,SHORT,10771.550874,10817.058295,10635.028611,10797.795119,10738.175041,10812.058295,45.50742100000025,WIN,2020-05-21 23:50:00+02:00,10635.028611,136.52226300000075,136.52226300000075
2020-05-22,2020-05-22 08:30:00+02:00,SHORT,10633.768589,10648.467549,10545.051632,10634.62438,10545.051632,10643.467549,14.698960000001534,LOSS,2020-05-22 08:40:00+02:00,10648.467549,-14.698960000001534,-14.698960000001534
2020-05-25,2020-05-25 09:55:00+02:00,SHORT,10858.270987,10868.405731,10763.278232,10859.982568,10763.278232,10863.405731,10.134744000000865,LOSS,2020-05-25 10:35:00+02:00,10868.405731,-10.134744000000865,-10.134744000000865
2020-05-26,2020-05-26 09:05:00+02:00,LONG,10893.643665,10882.082603,10958.683749,10958.683749,10890.791029,10887.082603,11.561061999998856,LOSS,2020-05-26 10:30:00+02:00,10882.082603,-11.561061999998856,-11.561061999998856
2020-05-27,2020-05-27 08:20:00+02:00,LONG,10795.227747,10776.535098,10851.305694000002,10849.142554,10786.669841,10781.535098,18.69264900000053,LOSS,2020-05-27 08:30:00+02:00,10776.535098,-18.69264900000053,-18.69264900000053
2020-05-28,2020-05-28 09:10:00+02:00,LONG,10688.82445,10664.711794,10778.967726,10778.967726,10678.840227,10669.711794,24.112655999999333,LOSS,2020-05-28 09:20:00+02:00,10664.711794,-24.112655999999333,-24.112655999999333
2020-05-29,2020-05-29 09:30:00+02:00,SHORT,10781.535098,10815.631978,10679.244458000003,10797.795119,10707.36658,10810.631978,34.096879999999146,LOSS,2020-05-29 10:45:00+02:00,10815.631978,-34.096879999999146,-34.096879999999146
2020-06-02,2020-06-02 10:50:00+02:00,LONG,10922.740545,10901.480523,11033.993321,11033.993321,10917.320538,10906.480523,21.26002200000039,LOSS,2020-06-02 11:45:00+02:00,10901.480523,-21.26002200000039,-21.26002200000039
2020-06-03,2020-06-03 09:45:00+02:00,LONG,11020.300672,11005.886975,11065.657573,11065.657573,11016.306982,11010.886975,14.413696999999956,WIN,2020-06-03 10:55:00+02:00,11065.657573,45.35690100000102,45.35690100000102
2020-06-04,2020-06-04 09:45:00+02:00,LONG,11017.162773,10999.325914,11070.673350000003,11062.234411,11006.608022,11004.325914,17.836859000000914,WIN,2020-06-04 10:40:00+02:00,11070.673350000003,53.51057700000274,53.51057700000274
2020-06-05,2020-06-05 09:10:00+02:00,LONG,11000.332225,10987.915373,11073.074425,11073.074425,10998.620644,10992.915373,12.41685200000029,LOSS,2020-06-05 09:45:00+02:00,10987.915373,-12.41685200000029,-12.41685200000029
2020-06-08,2020-06-08 09:15:00+02:00,LONG,11182.330357,11160.785072,11246.966212000001,11244.803069,11178.336667,11165.785072,21.54528500000015,LOSS,2020-06-08 10:45:00+02:00,11160.785072,-21.54528500000015,-21.54528500000015
2020-06-09,2020-06-09 10:55:00+02:00,SHORT,11291.301025,11313.131573,11195.452479,11304.708411,11195.452479,11308.131573,21.830547999999908,LOSS,2020-06-09 11:30:00+02:00,11313.131573,-21.830547999999908,-21.830547999999908
2020-06-11,2020-06-11 08:20:00+02:00,LONG,11333.520027,11312.545269,11493.267604,11493.267604,11321.824222,11317.545269,20.974758000000293,LOSS,2020-06-11 09:20:00+02:00,11312.545269,-20.974758000000293,-20.974758000000293
2020-06-12,2020-06-12 11:10:00+02:00,SHORT,11153.233476,11186.759829,11026.861733,11177.76614,11026.861733,11181.759829,33.52635300000111,WIN,2020-06-12 11:55:00+02:00,11026.861733,126.3717429999997,126.3717429999997
2020-06-15,2020-06-15 11:35:00+02:00,SHORT,10921.648537,10960.355565,10704.266768,10934.151086,10704.266768,10955.355565,38.70702800000072,LOSS,2020-06-15 11:45:00+02:00,10960.355565,-38.70702800000072,-38.70702800000072
2020-06-16,2020-06-16 09:20:00+02:00,SHORT,11357.269032,11365.982518,11255.862294,11357.840337,11255.862294,11360.982518,8.713486000000557,LOSS,2020-06-16 09:25:00+02:00,11365.982518,-8.713486000000557,-8.713486000000557
2020-06-19,2020-06-19 11:55:00+02:00,SHORT,11513.806757,11521.377632,11422.969172,11514.09241,11422.969172,11516.377632,7.5708749999994325,LOSS,2020-06-19 12:00:00+02:00,11521.377632,-7.5708749999994325,-7.5708749999994325
2020-06-22,2020-06-22 11:55:00+02:00,SHORT,11451.534451,11479.386673,11363.553393,11469.816229,11363.553393,11474.386673,27.852222000001348,LOSS,2020-06-22 12:15:00+02:00,11479.386673,-27.852222000001348,-27.852222000001348
2020-06-23,2020-06-23 11:45:00+02:00,SHORT,11658.918372,11673.630566,11527.518091,11659.77533,11527.518091,11668.630566,14.712193999999727,LOSS,2020-06-23 11:50:00+02:00,11673.630566,-14.712193999999727,-14.712193999999727
2020-06-24,2020-06-24 11:10:00+02:00,LONG,11556.369022,11521.661133,11702.623248,11702.623248,11547.228133,11526.661133,34.70788900000116,LOSS,2020-06-24 11:15:00+02:00,11521.661133,-34.70788900000116,-34.70788900000116
2020-06-25,2020-06-25 10:50:00+02:00,LONG,11350.699018,11295.424128,11516.523687999996,11481.527993,11304.70892,11300.424128,55.27488999999878,WIN,2020-06-25 16:30:00+02:00,11516.523687999996,165.82466999999633,165.82466999999633
