Date;Entry_Time;Entry_Price;Exit_Time;Exit_Price;Exit_Reason;Stop_Loss;Take_Profit;PnL;Risk;Reward;RR_Ratio;Asia_Low;Asia_EQ;FVG_High;FVG_Low
2023-12-08;2023-12-08 02:35:00;17384.960695;2023-12-08 02:40:00;17384.417653;Stop Loss;17384.417653;17397.586432;-0.5430420000011509;0.5430420000011509;12.62573699999848;23.250019335468938;17384.417653;17397.586432;17384.417653;17383.060047
2023-12-18;2023-12-18 02:40:00;18046.524937;2023-12-18 02:45:00;18048.8029635;Take Profit;18030.712754;18048.8029635;2.2780265000001236;15.812182999998186;2.2780265000001236;0.14406780518543108;18030.712754;18048.8029635;18044.648916;18036.876826
2024-01-08;2024-01-08 02:00:00;17637.820206;2024-01-08 02:05:00;17621.740019;Stop Loss;17621.740019;17655.106405500002;-16.08018699999957;16.08018699999957;17.286199500002112;1.0749999051629546;17621.740019;17655.106405500002;17635.676181;17632.728147
2024-01-16;2024-01-16 01:35:00;18099.589552;2024-01-16 01:55:00;18097.445527;Stop Loss;18097.445527;18126.925868500002;-2.1440250000014203;2.1440250000014203;27.336316500000976;12.749998950563947;18097.445527;18126.925868500002;18095.301502;18094.22949
2024-01-23;2024-01-23 03:20:00;18722.964769;2024-01-23 03:25:00;18714.120667;Stop Loss;18714.120667;18730.602857500002;-8.844101999999111;8.844101999999111;7.638088500003505;0.8636364098926349;18714.120667;18730.602857500002;18718.676719;18710.10062
2024-01-26;2024-01-26 03:25:00;18766.113269;2024-01-26 03:45:00;18778.039407;Take Profit;18742.528996;18778.039407;11.9261379999989;23.584273000000394;11.9261379999989;0.5056818160135231;18742.528996;18778.039407;18765.577262;18760.753207
2024-02-08;2024-02-08 03:00:00;19130.597488;2024-02-08 03:05:00;19132.205507500003;Take Profit;19120.681374;19132.205507500003;1.608019500003138;9.916113999999652;1.608019500003138;0.16216226437122389;19120.681374;19132.205507500003;19127.381451;19118.001343
2024-02-19;2024-02-19 02:30:00;19051.000567;2024-02-19 02:35:00;19055.154615;Take Profit;19024.736263;19055.154615;4.15404800000033;26.264304000000266;4.15404800000033;0.15816326219801172;19024.736263;19055.154615;19050.196558;19047.78453
2024-02-20;2024-02-20 03:15:00;18975.959698;2024-02-20 03:25:00;18939.511276;Stop Loss;18939.511276;18985.473808000002;-36.44842199999766;36.44842199999766;9.514110000003711;0.2610294075283786;18939.511276;18985.473808000002;18973.011664;18956.127468
2024-02-23;2024-02-23 02:20:00;19330.527803;2024-02-23 02:30:00;19331.8678185;Take Profit;19312.839598;19331.8678185;1.3400154999981169;17.6882050000022;1.3400154999981169;0.07575757404428263;19312.839598;19331.8678185;19329.991797;19329.723794
2024-02-29;2024-02-29 05:05:00;19176.694022;2024-02-29 06:20:00;19155.521777;Stop Loss;19155.521777;19188.486158500004;-21.17224499999793;21.17224499999793;11.792136500003835;0.5569620274092326;19155.521777;19188.486158500004;19175.086004;19152.30574
2024-03-11;2024-03-11 03:25:00;19297.563422;2024-03-11 03:35:00;19311.6335845;Take Profit;19268.08308;19311.6335845;14.070162500000151;29.480341999998927;14.070162500000151;0.47727270260299776;19268.08308;19311.6335845;19293.543375;19284.163266
2024-03-27;2024-03-27 03:00:00;19551.395885;2024-03-27 03:05:00;19551.792476;Take Profit;19536.325436;19551.792476;0.3965909999969881;15.070449000002554;0.3965909999969881;0.026315805189143393;19536.325436;19551.792476;19544.786039;19541.877707
2024-04-02;2024-04-02 02:35:00;19534.739073;2024-04-02 02:40:00;19537.7796025;Take Profit;19520.461806;19537.7796025;3.040529499998229;14.277267000001302;3.040529499998229;0.21296299214674289;19520.461806;19537.7796025;19530.508772;19523.634532
2024-04-08;2024-04-08 03:35:00;19352.571716;2024-04-08 03:40:00;19355.876639000002;Take Profit;19322.166424;19355.876639000002;3.3049230000033276;30.405291999999463;3.3049230000033276;0.10869565074406738;19322.166424;19355.876639000002;19350.720959;19326.661119
2024-04-09;2024-04-09 03:00:00;19342.789144;2024-04-09 03:05:00;19337.765661;Stop Loss;19337.765661;19354.158079;-5.0234829999972135;5.0234829999972135;11.368935000002239;2.263157852830107;19337.765661;19354.158079;19338.823236;19330.891421
2024-05-01;2024-05-01 02:20:00;18503.338693;2024-05-01 02:35:00;18487.739456;Stop Loss;18487.739456;18513.121265;-15.599237000002177;15.599237000002177;9.782572000000073;0.6271186212504309;18487.739456;18513.121265;18499.372785;18496.464453
2024-05-07;2024-05-07 03:20:00;19223.283127;2024-05-07 03:35:00;19229.628579;Take Profit;19214.822524;19229.628579;6.345452000001387;8.460602999999537;6.345452000001387;0.7499999704514837;19214.822524;19229.628579;19221.696764;19220.639188
2024-05-08;2024-05-08 01:30:00;19247.342966;2024-05-08 02:00:00;19251.9698585;Take Profit;19239.675545;19251.9698585;4.626892500000395;7.667421000001923;4.626892500000395;0.6034483433215985;19239.675545;19251.9698585;19240.73312;19239.411151
2024-05-15;2024-05-15 02:55:00;19462.559554;2024-05-15 03:10:00;19459.122434;Stop Loss;19459.122434;19479.48076;-3.4371199999986857;3.4371199999986857;16.921205999999074;4.923076878318343;19459.122434;19479.48076;19461.766373;19459.651222
2024-05-17;2024-05-17 04:00:00;19718.2284;2024-05-17 04:05:00;19717.964006;Stop Loss;19717.964006;19729.861728999997;-0.26439400000163005;0.26439400000163005;11.633328999996593;43.99997352407721;19717.964006;19729.861728999997;19713.469311;19711.089767
2024-05-21;2024-05-21 02:10:00;19827.951845;2024-05-21 02:15:00;19829.802602;Take Profit;19820.02003;19829.802602;1.8507570000001579;7.931814999999915;1.8507570000001579;0.2333333543457806;19820.02003;19829.802602;19826.629876;19826.365482
2024-05-22;2024-05-22 01:45:00;19893.521518;2024-05-22 01:50:00;19889.291217;Stop Loss;19889.291217;19898.545001500002;-4.230300999999599;4.230300999999599;5.023483500001021;1.1875002511645145;19889.291217;19898.545001500002;19893.257124;19890.084398
2024-05-30;2024-05-30 02:00:00;19753.921569;2024-05-30 02:05:00;19752.070812;Stop Loss;19752.070812;19781.2863315;-1.8507569999965199;1.8507569999965199;27.364762500001234;14.785713359480845;19752.070812;19781.2863315;19749.16248;19748.104905
2024-06-05;2024-06-05 02:50:00;19816.847304;2024-06-05 03:00:00;19819.623439000003;Take Profit;19792.787464;19819.623439000003;2.7761350000037055;24.059839999998076;2.7761350000037055;0.11538459939899548;19792.787464;19819.623439000003;19809.70867;19808.915488
2024-06-10;2024-06-10 02:55:00;20115.347952;2024-06-10 03:00:00;20109.795681;Stop Loss;20109.795681;20128.832038;-5.552271000000474;5.552271000000474;13.484086000000389;2.428571299923804;20109.795681;20128.832038;20113.761589;20107.944925
2024-07-01;2024-07-01 03:00:00;20829.441237;2024-07-01 03:05:00;20842.4885045;Take Profit;20804.129537;20842.4885045;13.047267500001908;25.311699999998382;13.047267500001908;0.5154638961429988;20804.129537;20842.4885045;20827.353674;20821.351931
2024-07-02;2024-07-02 02:55:00;20839.879051;2024-07-02 03:00:00;20835.703925;Stop Loss;20835.703925;20872.366748;-4.175125999998272;4.175125999998272;32.48769700000048;7.781249476067051;20835.703925;20872.366748;20831.528799;20830.224073
2024-07-04;2024-07-04 03:25:00;21297.838153;2024-07-04 03:55:00;21290.009792;Stop Loss;21290.009792;21300.578079;-7.828360999999859;7.828360999999859;2.739925999998377;0.349999955290568;21290.009792;21300.578079;21296.533426;21296.27248
2024-07-12;2024-07-12 03:20:00;21321.845125;2024-07-12 03:25:00;21325.4983605;Take Profit;21296.533426;21325.4983605;3.653235500001756;25.311698999998043;3.653235500001756;0.14432992032664574;21296.533426;21325.4983605;21316.104328;21310.88542
2024-07-16;2024-07-16 05:30:00;21536.342209;2024-07-16 05:55:00;21521.729269;Stop Loss;21521.729269;21540.5173345;-14.612939999999071;14.612939999999071;4.175125500001741;0.2857142710503161;21521.729269;21540.5173345;21533.210865;21528.252903
2024-07-23;2024-07-23 01:35:00;20793.430777;2024-07-23 02:15:00;20783.253908;Stop Loss;20783.253908;20823.178548;-10.176869000002625;10.176869000002625;29.747770999998465;2.9230769306346374;20783.253908;20823.178548;20792.647941;20790.038488
2024-07-29;2024-07-29 03:05:00;20111.580559;2024-07-29 03:10:00;20121.6269555;Take Profit;20066.958903;20121.6269555;10.046396499998082;44.621656000002986;10.046396499998082;0.22514620479341713;20066.958903;20121.6269555;20102.186526;20096.967619
2024-08-01;2024-08-01 02:05:00;20497.257797;2024-08-01 02:55:00;20477.686895;Stop Loss;20477.686895;20528.962657999997;-19.570901999999478;19.570901999999478;31.704860999998346;1.619999987736855;20477.686895;20528.962657999997;20494.648343;20479.513513
2024-08-02;2024-08-02 02:55:00;19569.857998;2024-08-02 03:15:00;19504.099768;Stop Loss;19504.099768;19642.922698000002;-65.75822999999946;65.75822999999946;73.06470000000263;1.1111111111111602;19504.099768;19642.922698000002;19567.248544;19562.551528
2024-08-14;2024-08-14 05:00:00;19945.880258;2024-08-14 05:30:00;19954.491454;Take Profit;19917.176268;19954.491454;8.611195999998017;28.703990000001795;8.611195999998017;0.29999996516155;19917.176268;19954.491454;19942.227023;19935.181498
2024-09-02;2024-09-02 04:30:00;20442.459272;2024-09-02 06:00:00;20459.551193;Take Profit;20432.021458;20459.551193;17.091920999999274;10.437814000000799;17.091920999999274;1.6375000550879684;20432.021458;20459.551193;20440.8936;20439.849819
2024-09-03;2024-09-03 01:35:00;20416.364736;2024-09-03 01:45:00;20433.195712;Take Profit;20368.350791;20433.195712;16.8309760000011;48.013944999998785;16.8309760000011;0.3505434931456169;20368.350791;20433.195712;20408.536376;20405.405031
2024-09-05;2024-09-05 02:05:00;19767.132688;2024-09-05 02:10:00;19778.353338499997;Take Profit;19718.596852;19778.353338499997;11.220650499995827;48.535836000002746;11.220650499995827;0.23118280068350305;19718.596852;19778.353338499997;19762.957562;19757.738655
2024-09-06;2024-09-06 01:40:00;19678.411267;2024-09-06 01:45:00;19682.4559195;Take Profit;19613.696818;19682.4559195;4.044652500000666;64.71444899999915;4.044652500000666;0.06249999130798006;19613.696818;19682.4559195;19675.018977;19673.192359
2024-09-16;2024-09-16 02:50:00;20370.177408;2024-09-16 03:00:00;20376.048678500003;Take Profit;20349.82367;20376.048678500003;5.8712705000034475;20.353737999997975;5.8712705000034475;0.28846153468242697;20349.82367;20376.048678500003;20363.91472;20361.566211
2024-09-18;2024-09-18 04:25:00;20318.213018;2024-09-18 04:30:00;20318.8577215;Take Profit;20300.677087;20318.8577215;0.6447035000019241;17.535930999998527;0.6447035000019241;0.03676471468791581;20300.677087;20318.8577215;20312.539628;20304.545307
2024-09-20;2024-09-20 04:15:00;20672.541981;2024-09-20 04:30:00;20651.911474;Stop Loss;20651.911474;20677.5706675;-20.630506999998033;20.630506999998033;5.0286865000016405;0.24375002029771348;20651.911474;20677.5706675;20670.994693;20660.937321
2024-09-23;2024-09-23 05:35:00;20721.281555;2024-09-23 07:40:00;20727.857529;Take Profit;20656.037575;20727.857529;6.575973999999405;65.24398000000292;6.575973999999405;0.10079050971444585;20656.037575;20727.857529;20715.608165;20689.046387
2024-09-27;2024-09-27 03:20:00;20944.864678;2024-09-27 04:15:00;20963.947897;Take Profit;20918.818662;20963.947897;19.08321899999646;26.046016000000236;19.08321899999646;0.7326732426178456;20918.818662;20963.947897;20942.285864;20923.202645
2024-09-30;2024-09-30 01:35:00;20801.740533;2024-09-30 02:05:00;20857.700784499997;Take Profit;20788.846466;20857.700784499997;55.96025149999696;12.894067000001087;55.96025149999696;4.340000055839034;20788.846466;20857.700784499997;20798.645957;20794.777737
2024-10-01;2024-10-01 02:00:00;20914.176798;2024-10-01 02:05:00;20915.595145500003;Take Profit;20858.474428;20915.595145500003;1.4183475000027101;55.702369999999064;1.4183475000027101;0.02546296504085435;20858.474428;20915.595145500003;20911.340103;20910.824341
2024-10-08;2024-10-08 01:30:00;20603.1719;2024-10-08 02:00:00;20583.8308;Stop Loss;20583.8308;20623.028764000002;-19.34110000000146;19.34110000000146;19.856864000001224;1.0266667356044756;20583.8308;20623.028764000002;20598.014274;20594.661816
2024-10-15;2024-10-15 02:35:00;21261.027203;2024-10-15 03:05:00;21239.107289;Stop Loss;21239.107289;21263.4770755;-21.91991400000188;21.91991400000188;2.449872499997582;0.11176469487961366;21239.107289;21263.4770755;21258.706271;21255.353813
2024-10-22;2024-10-22 02:05:00;21102.430178;2024-10-22 03:00:00;21101.914415;Stop Loss;21101.914415;21137.888862;-0.5157629999994242;0.5157629999994242;35.458684000001085;68.74995686010953;21101.914415;21137.888862;21099.851364;21089.278229
2024-10-23;2024-10-23 04:00:00;21143.17543;2024-10-23 04:10:00;21138.533565;Stop Loss;21138.533565;21160.969242;-4.641864999997779;4.641864999997779;17.79381199999989;3.8333325075176474;21138.533565;21160.969242;21137.244159;21136.470515
2024-11-12;2024-11-12 01:45:00;21882.521236;2024-11-12 02:45:00;21889.09721;Take Profit;21858.796152;21889.09721;6.575973999999405;23.725084000001516;6.575973999999405;0.27717389746645305;21858.796152;21889.09721;21876.847846;21871.174457
2024-11-18;2024-11-18 04:35:00;21226.728984;2024-11-18 05:35:00;21209.193053;Stop Loss;21209.193053;21258.7062705;-17.535931000002165;17.535931000002165;31.977286499997717;1.8235294436316936;21209.193053;21258.7062705;21223.634408;21223.118645
2024-12-10;2024-12-10 01:25:00;22137.308001;2024-12-10 01:30:00;22137.05012;Stop Loss;22137.05012;22149.6863055;-0.2578810000013618;0.2578810000013618;12.378304499998194;48.00006398273943;22137.05012;22149.6863055;22136.792238;22136.276476
2024-12-17;2024-12-17 04:30:00;22794.647541;2024-12-17 04:40:00;22800.3209305;Take Profit;22778.658898;22800.3209305;5.673389499999757;15.988642999996955;5.673389499999757;0.35483871270381345;22778.658898;22800.3209305;22792.58449;22789.747795
2024-12-20;2024-12-20 01:55:00;21666.533067;2024-12-20 02:30:00;21587.406392;Stop Loss;21587.406392;21678.6469225;-79.12667499999952;79.12667499999952;12.113855499999772;0.15309445897985535;21587.406392;21678.6469225;21662.151459;21657.51211
2024-12-31;2024-12-31 01:45:00;22061.135474;2024-12-31 02:20:00;22026.340356;Stop Loss;22026.340356;22073.249329500002;-34.79511799999818;34.79511799999818;12.11385550000341;0.34814813675884193;22026.340356;22073.249329500002;22060.362249;22055.7229
2025-01-09;2025-01-09 02:30:00;21949.275614;2025-01-09 03:35:00;21968.992847499998;Take Profit;21929.687252;21968.992847499998;19.717233499999566;19.588361999998597;19.717233499999566;1.0065789829696317;21929.687252;21968.992847499998;21946.440457;21945.924973
2025-01-15;2025-01-15 02:25:00;21593.849932;2025-01-15 02:30:00;21593.8499325;Take Profit;21575.034795;21593.8499325;5.000001692678779e-07;18.815137000001414;5.000001692678779e-07;2.6574357086416133e-08;21575.034795;21593.8499325;21591.788;21585.602201
2025-01-23;2025-01-23 01:20:00;22625.074119;2025-01-23 01:40:00;22604.970273;Stop Loss;22604.970273;22628.295889;-20.103846000001795;20.103846000001795;3.221770000000106;0.16025640069068467;22604.970273;22628.295889;22620.950253;22620.692512
2025-01-24;2025-01-24 02:10:00;22686.158881;2025-01-24 02:55:00;22659.869237;Stop Loss;22659.869237;22700.721282;-26.289644000000408;26.289644000000408;14.562400999999227;0.5539215745941254;22659.869237;22700.721282;22676.106958;22671.467609
2025-02-07;2025-02-07 05:40:00;22545.431961;2025-02-07 05:50:00;22548.6537315;Take Profit;22519.915542;22548.6537315;3.221770500000275;25.516418999999587;3.221770500000275;0.12626264288889155;22519.915542;22548.6537315;22545.17422;22540.277129
2025-02-11;2025-02-11 02:35:00;22443.624025;2025-02-11 03:05:00;22457.7998135;Take Profit;22423.777921;22457.7998135;14.175788500000635;19.846104000000196;14.175788500000635;0.7142857106866162;22423.777921;22457.7998135;22441.046609;22434.345327
2025-02-12;2025-02-12 04:55:00;22465.789803;2025-02-12 05:05:00;22449.552082;Stop Loss;22449.552082;22478.4191425;-16.23772100000133;16.23772100000133;12.629339499999332;0.7777778359412814;22449.552082;22478.4191425;22460.119488;22440.531125
2025-02-20;2025-02-20 02:10:00;22850.082546;2025-02-20 02:15:00;22843.639005;Stop Loss;22843.639005;22881.011539;-6.44354100000055;6.44354100000055;30.928992999997718;4.799999410261388;22843.639005;22881.011539;22845.185455;22838.741915
2025-02-21;2025-02-21 02:30:00;22828.43225;2025-02-21 02:40:00;22829.0766045;Take Profit;22802.658089;22829.0766045;0.6443544999965525;25.774161000001186;0.6443544999965525;0.025000018429174972;22802.658089;22829.0766045;22821.215485;22818.122586
2025-02-24;2025-02-24 02:45:00;22435.118552;2025-02-24 02:50:00;22438.4691925;Take Profit;22405.736008;22438.4691925;3.350640500000736;29.382544000000053;3.350640500000736;0.11403507129950116;22405.736008;22438.4691925;22422.489213;22400.065692
2025-02-25;2025-02-25 02:10:00;22062.681923;2025-02-25 02:15:00;22047.73291;Stop Loss;22047.73291;22082.91464;-14.949013000001287;14.949013000001287;20.232716999998956;1.3534483514060236;22047.73291;22082.91464;22054.691933;22031.237447
2025-03-07;2025-03-07 01:45:00;20794.593196;2025-03-07 02:05:00;20805.4183435;Take Profit;20764.695169;20805.4183435;10.82514749999973;29.898027000002912;10.82514749999973;0.36206895859712335;20764.695169;20805.4183435;20780.159666;20772.169676
2025-03-12;2025-03-12 02:45:00;20056.16348;2025-03-12 02:50:00;20064.2823405;Take Profit;20024.976745;20064.2823405;8.118860500002484;31.186734999999317;8.118860500002484;0.2603305700325046;20024.976745;20064.2823405;20055.905738;20030.131577
2025-03-19;2025-03-19 01:25:00;20132.535501;2025-03-19 01:35:00;20138.783644;Take Profit;20082.040308;20138.783644;6.248143000000709;50.495192999998835;6.248143000000709;0.12373738228905974;20082.040308;20138.783644;20128.455082;20125.904819
2025-03-25;2025-03-25 04:50:00;20752.249235;2025-03-25 05:05:00;20738.477819;Stop Loss;20738.477819;20761.4301795;-13.77141599999959;13.77141599999959;9.180944499999896;0.6666667029737661;20738.477819;20761.4301795;20747.913789;20742.048186
2025-03-28;2025-03-28 02:05:00;20338.85172;2025-03-28 02:10:00;20331.966011;Stop Loss;20331.966011;20366.0120125;-6.8857089999983145;6.8857089999983145;27.16029250000065;3.9444438473957146;20331.966011;20366.0120125;20337.831615;20335.026326
2025-04-10;2025-04-10 02:00:00;19533.223866;2025-04-10 02:10:00;19561.9143165;Take Profit;19350.625087;19561.9143165;28.690450499998406;182.59877899999992;28.690450499998406;0.15712290441985058;19350.625087;19561.9143165;19509.251401;19493.694801
2025-04-21;2025-04-21 01:50:00;18587.586613;2025-04-21 02:10:00;18554.68823;Stop Loss;18554.68823;18651.215657;-32.89838299999974;32.89838299999974;63.62904400000116;1.9341085548186872;18554.68823;18651.215657;18581.210958;18576.875512
2025-04-24;2025-04-24 05:35:00;19126.202006;2025-04-24 05:50:00;19183.582907999997;Take Profit;19111.920538;19183.582907999997;57.38090199999715;14.281468000001041;57.38090199999715;4.017857407935442;19111.920538;19183.582907999997;19123.90677;19120.846456
2025-05-05;2025-05-05 04:20:00;20420.460112;2025-05-05 05:30:00;20393.427332;Stop Loss;20393.427332;20460.1166905;-27.032780000001367;27.032780000001367;39.65657849999843;1.4669811428937913;20393.427332;20460.1166905;20414.594509;20412.044247
2025-05-07;2025-05-07 02:00:00;20393.172306;2025-05-07 02:10:00;20377.615706;Stop Loss;20377.615706;20444.942629999998;-15.55659999999989;15.55659999999989;51.770323999997345;3.3278688145223065;20377.615706;20444.942629999998;20390.622044;20381.951152
2025-05-13;2025-05-13 04:50:00;21293.669916;2025-05-13 05:40:00;21321.467774999997;Take Profit;21253.375772;21321.467774999997;27.797858999998425;40.294143999999505;27.797858999998425;0.6898734218053811;21253.375772;21321.467774999997;21287.294261;21280.918605
2025-06-03;2025-06-03 01:20:00;21890.686316;2025-06-03 02:20:00;21867.988981;Stop Loss;21867.988981;21922.692107;-22.69733500000075;22.69733500000075;32.00579099999959;1.4101122885131023;21867.988981;21922.692107;21889.156158;21885.585791
2025-06-10;2025-06-10 04:05:00;22272.460579;2025-06-10 06:05:00;22253.843664;Stop Loss;22253.843664;22334.431952;-18.6169149999987;18.6169149999987;61.97137300000031;3.328767037933226;22253.843664;22334.431952;22264.809792;22262.514556
2025-06-11;2025-06-11 01:50:00;22341.062634;2025-06-11 03:30:00;22383.141961499998;Take Profit;22321.170588;22383.141961499998;42.079327499996;19.892046000000846;42.079327499996;2.1153845863816225;22321.170588;22383.141961499998;22336.727188;22332.901795
2025-06-12;2025-06-12 03:50:00;22232.931513;2025-06-12 04:00:00;22248.488113;Take Profit;22191.362238;22248.488113;15.55659999999989;41.569274999998015;15.55659999999989;0.3742331325239767;22191.362238;22248.488113;22224.260622;22218.650045
2025-06-17;2025-06-17 02:45:00;22262.825688;2025-06-17 03:10:00;22280.8777195;Take Profit;22225.459245;22280.8777195;18.05203149999943;37.36644300000262;18.05203149999943;0.48310810584775665;22225.459245;22280.8777195;22259.291024;22249.444462
2025-06-19;2025-06-19 04:20:00;22064.632055;2025-06-19 06:15:00;22005.805155;Stop Loss;22005.805155;22088.4910335;-58.82690000000002;58.82690000000002;23.858978500000376;0.40557939480068417;22005.805155;22088.4910335;22062.612247;22056.552824
2025-07-07;2025-07-07 01:30:00;23164.922313;2025-07-07 03:10:00;23141.442048;Stop Loss;23141.442048;23187.518911500003;-23.480264999998326;23.480264999998326;22.596598500003893;0.9623655652951746;23141.442048;23187.518911500003;23161.135173;23159.620317
2025-07-09;2025-07-09 01:20:00;23089.179523;2025-07-09 01:50:00;23116.068213500002;Take Profit;23080.59534;23116.068213500002;26.888690500003577;8.58418299999903;26.888690500003577;3.132352898348814;23080.59534;23116.068213500002;23088.674571;23084.38248
2025-07-10;2025-07-10 01:30:00;23217.437314;2025-07-10 01:45:00;23215.16503;Stop Loss;23215.16503;23251.395331;-2.2722839999987627;2.2722839999987627;33.95801700000084;14.944442244023778;23215.16503;23251.395331;23215.417506;23214.912554
2025-07-16;2025-07-16 03:35:00;23227.0314;2025-07-16 03:40:00;23233.343299;Take Profit;23204.813515;23233.343299;6.311899000000267;22.217884999998205;6.311899000000267;0.28409090244191904;23204.813515;23233.343299;23226.526448;23225.76902
2025-07-24;2025-07-24 03:15:00;23608.77506;2025-07-24 03:20:00;23605.492873;Stop Loss;23605.492873;23630.1092795;-3.282187000000704;3.282187000000704;21.334219500000472;6.500001218698355;23605.492873;23630.1092795;23608.017632;23603.473065
2025-08-05;2025-08-05 04:05:00;23564.591766;2025-08-05 04:35:00;23575.3219945;Take Profit;23544.646165;23575.3219945;10.730228499996883;19.94560100000308;10.730228499996883;0.5379746892558026;23544.646165;23575.3219945;23564.086814;23563.329386
2025-08-11;2025-08-11 04:25:00;23956.686941;2025-08-11 05:20:00;23972.0879745;Take Profit;23935.731435;23972.0879745;15.401033499998448;20.955505999998422;15.401033499998448;0.7349397098786165;23935.731435;23972.0879745;23954.919609;23950.122565
2025-08-27;2025-08-27 02:50:00;23828.934102;2025-08-27 02:55:00;23827.671722;Stop Loss;23827.671722;23845.3450395;-1.262380000000121;1.262380000000121;16.410937500000728;12.999998019613075;23827.671722;23845.3450395;23827.671722;23819.844967
2025-08-29;2025-08-29 01:40:00;23964.766171;2025-08-29 01:50:00;23952.647325;Stop Loss;23952.647325;23971.8354985;-12.118845999997575;12.118845999997575;7.069327500001236;0.5833333883442905;23952.647325;23971.8354985;23964.26122;23961.483984
2025-09-12;2025-09-12 03:55:00;24240.469926;2025-09-12 04:40:00;24246.655587;Take Profit;24229.613459;24246.655587;6.185660999999527;10.85646700000143;6.185660999999527;0.5697674022311966;24229.613459;24246.655587;24239.964974;24222.796608
2025-09-19;2025-09-19 03:15:00;24703.25;2025-09-19 04:20:00;24719.875;Take Profit;24690.75;24719.875;16.625;12.5;16.625;1.33;24690.75;24719.875;24701.25;24690.75
2025-09-25;2025-09-25 03:00:00;24750.75;2025-09-25 03:45:00;24740.25;Stop Loss;24740.25;24766.875;-10.5;10.5;16.125;1.5357142857142858;24740.25;24766.875;24744.0;24742.25
2025-09-26;2025-09-26 04:05:00;24592.75;2025-09-26 04:10:00;24607.875;Take Profit;24573.75;24607.875;15.125;19.0;15.125;0.7960526315789473;24573.75;24607.875;24588.25;24587.0
2025-09-30;2025-09-30 04:30:00;24816.75;2025-09-30 04:35:00;24805.75;Stop Loss;24805.75;24831.25;-11.0;11.0;14.5;1.3181818181818181;24805.75;24831.25;24810.0;24807.25
2025-10-09;2025-10-09 02:00:00;25344.75;2025-10-09 03:40:00;25307.0;Stop Loss;25307.0;25350.5;-37.75;37.75;5.75;0.152317880794702;25307.0;25350.5;25338.5;25338.0
2025-10-10;2025-10-10 02:00:00;25321.75;2025-10-10 02:05:00;25308.75;Stop Loss;25308.75;25332.0;-13.0;13.0;10.25;0.7884615384615384;25308.75;25332.0;25320.0;25312.25
2025-10-28;2025-10-28 02:00:00;25969.75;2025-10-28 02:10:00;25961.5;Stop Loss;25961.5;25990.125;-8.25;8.25;20.375;2.4696969696969697;25961.5;25990.125;25967.5;25966.5
