date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,sweep_extreme,tokyo_reference,sweep_depth,entry_datetime,outcome,profit_points
2020-07-01,long,11561.510772,11555.833369,5.677402999999686,11603.216079,11564.938606,11584.0773425,11544.942911,11564.938606,19.995694999999614,2020-07-01 01:20:00,win,5.677402999999686
2020-07-02,short,11778.606888,11786.28386,7.676971999999296,11768.037735,11714.906317,11741.472026,11809.743041,11768.037735,41.70530599999984,2020-07-02 02:10:00,win,7.676971999999296
2020-07-03,short,11846.020945,11847.699209,1.6782640000001265,11851.162695,11814.599139,11832.880917,11871.444043,11851.162695,20.281347999998616,2020-07-03 03:20:00,loss,-1.6782640000001265
2020-07-07,long,12101.108881,12092.57495,8.533930999999939,12185.376452,12095.681478,12140.528965000001,12041.121796,12095.681478,54.559682000000976,2020-07-07 01:40:00,loss,-8.533930999999939
2020-07-08,long,12047.977463,12039.729185,8.248277999999118,12080.541881,12011.69956,12046.1207205,12003.415629,12011.69956,8.283930999999939,2020-07-08 01:50:00,win,8.248277999999118
2020-07-10,long,12199.659091,12197.123869,2.535222000000431,12291.067982,12201.087355,12246.0776685,12173.950341,12201.087355,27.13701399999991,2020-07-10 02:40:00,loss,-2.535222000000431
2020-07-13,short,12454.747027,12460.42443,5.677402999999686,12454.175722,12406.75736,12430.466541,12473.885764,12454.175722,19.710042000000612,2020-07-13 01:20:00,loss,-5.677402999999686
2020-07-14,short,12195.3743,12209.621286,14.246986000000106,12179.092091,12123.675451,12151.383771,12217.94087,12179.092091,38.84877899999992,2020-07-14 01:55:00,win,14.246986000000106
2020-07-16,long,12096.538436,12086.861895,9.676541000000725,12166.237716,12083.684061,12124.9608885,12022.554365,12083.684061,61.12969599999997,2020-07-16 02:50:00,loss,-9.676541000000725
2020-07-17,short,12084.826672,12095.931478,11.10480600000119,12120.53327,12067.1162,12093.824735,12132.530687,12120.53327,11.997417000000496,2020-07-17 02:55:00,win,11.10480600000119
2020-07-20,long,12078.542311,12070.00838,8.533930999999939,12168.808591,12056.832699,12112.820645,12050.262685,12056.832699,6.5700140000008105,2020-07-20 02:50:00,loss,-8.533930999999939
2020-07-21,short,12612.713017,12614.105628,1.392610999999306,12592.717322,12503.308001,12548.0126615,12634.993934,12592.717322,42.27661199999966,2020-07-21 01:20:00,loss,-1.392610999999306
2020-07-22,long,12412.184763,12408.221276,3.963486999999077,12473.028806,12392.189068,12432.608937,12320.204566,12392.189068,71.98450199999934,2020-07-22 02:05:00,win,3.963486999999077
2020-07-23,short,12456.175291,12457.853555,1.6782640000001265,12400.187346,12347.055928,12373.621637,12498.451903,12400.187346,98.2645569999986,2020-07-23 02:10:00,win,1.6782640000001265
2020-07-24,long,11904.00846,11893.760613,10.247846999998728,12108.250201,11940.572016,12024.4111085,11857.161404,11940.572016,83.41061199999967,2020-07-24 02:50:00,win,10.247846999998728
2020-07-28,long,12238.222217,12224.546536,13.675681000000623,12292.781899,12208.79998,12250.790939499999,12173.093382,12208.79998,35.70659800000067,2020-07-28 01:40:00,loss,-13.675681000000623
2020-07-29,short,12084.54102,12087.9332,3.392179999998916,12088.825811,12011.413907,12050.119859,12118.819354,12088.825811,29.99354299999868,2020-07-29 02:25:00,loss,-3.392179999998916
2020-07-31,long,12432.180457,12420.789999,11.390457999999853,12499.023209,12411.042151,12455.03268,12404.75779,12411.042151,6.28436099999999,2020-07-31 01:15:00,win,11.390457999999853
2020-08-04,short,12642.992212,12653.525712,10.533500000001368,12650.99049,12599.287336,12625.138912999999,12673.842713,12650.99049,22.852222999999867,2020-08-04 02:20:00,win,10.533500000001368
2020-08-05,short,12699.26581,12702.372338,3.106527999998434,12686.411435,12632.423059,12659.417247000001,12726.402825,12686.411435,39.99138999999923,2020-08-05 03:25:00,loss,-3.106527999998434
2020-08-06,short,12664.987476,12676.663588,11.676111999999193,12712.977144,12646.991351,12679.9842475,12715.548019,12712.977144,2.5708749999994325,2020-08-06 01:50:00,loss,-11.676111999999193
2020-08-10,short,12695.266671,12699.230158,3.963487000000896,12708.121047,12666.41574,12687.2683935,12722.118033,12708.121047,13.996986000000106,2020-08-10 02:05:00,loss,-3.963487000000896
2020-08-11,short,12695.837977,12700.087116,4.249139000001378,12711.54888,12642.135254,12676.842067000001,12739.542853,12711.54888,27.99397300000055,2020-08-11 01:20:00,loss,-4.249139000001378
2020-08-12,short,12501.308431,12505.271917,3.9634860000005574,12510.734973,12429.895235,12470.315104000001,12551.868974,12510.734973,41.13400100000035,2020-08-12 01:35:00,loss,-3.9634860000005574
2020-08-14,short,12800.958201,12814.919535,13.961334000001443,12813.812577,12779.24859,12796.5305835,12840.378286,12813.812577,26.565708999998606,2020-08-14 02:00:00,win,13.961334000001443
2020-08-17,short,12770.679006,12774.35684,3.6778340000000753,12785.818604,12743.827645,12764.823124499999,12806.385604,12785.818604,20.566999999999098,2020-08-17 01:20:00,loss,-3.6778340000000753
2020-08-18,long,12900.936676,12899.258412,1.6782640000001265,12925.502815,12888.939259,12907.221037,12879.512717,12888.939259,9.426542000001064,2020-08-18 03:10:00,win,1.6782640000001265
2020-08-19,long,13045.191332,13042.941762,2.2495699999999488,13059.759623,13024.053025,13041.906324,13017.197359,13024.053025,6.855665999999474,2020-08-19 02:35:00,loss,-2.2495699999999488
2020-08-21,long,13143.741542,13135.207611,8.533930999999939,13167.450723,13131.172819,13149.311771,13095.751874,13131.172819,35.42094499999985,2020-08-21 01:35:00,loss,-8.533930999999939
2020-08-26,long,13416.254298,13412.005159,4.249138999999559,13434.821729,13402.257311,13418.539519999998,13399.115131,13402.257311,3.142179999998916,2020-08-26 01:25:00,win,4.249138999999559
2020-08-27,short,13655.916983,13656.738289,0.8213060000016412,13689.052706,13636.778247,13662.9154765,13689.624012,13689.052706,0.5713059999998222,2020-08-27 01:20:00,loss,-0.8213060000016412
2020-08-28,long,13707.620137,13703.370998,4.249138999999559,13730.47236,13636.778247,13683.6253035,13622.209955,13636.778247,14.568291999999929,2020-08-28 01:35:00,loss,-4.249138999999559
2020-08-31,long,13780.461597,13773.641583,6.8200139999989915,13816.168195,13763.608083,13789.888138999999,13737.613679,13763.608083,25.994403999999122,2020-08-31 01:45:00,loss,-6.8200139999989915
2020-09-01,short,13955.281101,13968.099823,12.81872199999998,13910.719266,13855.016974,13882.86812,13979.561587,13910.719266,68.84232100000008,2020-09-01 03:50:00,loss,-12.81872199999998
2020-09-03,long,14142.383674,14141.276716,1.1069580000003043,14193.22987,14122.673632,14157.951751,14114.389701,14122.673632,8.283930999999939,2020-09-03 02:05:00,win,1.1069580000003043
2020-09-04,short,13307.70624,13309.098851,1.392611000001125,13379.976394,13245.14828,13312.562337,13470.242674,13379.976394,90.26627999999982,2020-09-04 01:40:00,loss,-1.392611000001125
2020-09-07,long,13043.763068,13031.801303,11.961765000000014,13117.175833,12994.345136,13055.760484499999,12992.916872,12994.345136,1.4282640000001265,2020-09-07 02:10:00,loss,-11.961765000000014
2020-09-09,short,12684.983171,12704.086255,19.103084000000308,12752.968534,12611.284753,12682.1266435,12872.371397,12752.968534,119.40286300000116,2020-09-09 01:20:00,win,19.103084000000308
2020-09-10,short,13056.046137,13058.010054,1.9639170000009472,13076.327485,12944.070246,13010.198865499999,13088.896207,13076.327485,12.56872199999998,2020-09-10 01:40:00,loss,-1.9639170000009472
2020-09-14,short,12816.09302,12841.508501,25.415481,12846.376994,12754.968103,12800.672548499999,12886.727949,12846.376994,40.350954999999885,2020-09-14 03:30:00,win,25.415481
2020-09-15,short,12941.920424,12946.459994,4.539570000000822,12944.208195,12849.265699,12896.736947,12971.661447,12944.208195,27.453252000001157,2020-09-15 01:40:00,win,4.539570000000822
2020-09-17,long,12634.215227,12617.95083,16.264397000000827,12895.30709,12657.66488,12776.485985,12585.314123,12657.66488,72.35075700000016,2020-09-17 01:55:00,loss,-16.264397000000827
2020-09-18,short,12693.12533,12700.238643,7.113312999999835,12716.00304,12607.905861,12661.9544505,12753.751261,12716.00304,37.74822099999983,2020-09-18 02:40:00,win,7.113312999999835
2020-09-21,long,12481.220543,12460.952547,20.267995999998675,12571.587497,12445.760093,12508.673795,12263.596329,12445.760093,182.1637640000008,2020-09-21 02:00:00,loss,-20.267995999998675
2020-09-22,long,12506.671995,12504.706167,1.9658280000003288,12637.074941,12514.107251,12575.591096,12465.492118,12514.107251,48.61513299999933,2020-09-22 02:05:00,loss,-1.9658280000003288
2020-09-23,short,12727.155923,12732.267437,5.11151400000017,12727.727866,12669.675677,12698.7017715,12804.368194,12727.727866,76.64032800000132,2020-09-23 01:20:00,win,5.11151400000017
2020-09-24,long,12323.650317,12318.252832,5.397484999999506,12407.7259,12277.322955,12342.5244275,12262.166472,12277.322955,15.156482999998843,2020-09-24 02:10:00,loss,-5.397484999999506
2020-09-25,long,12483.508314,12460.666576,22.841738000000987,12555.859071,12492.659398,12524.259234500001,12418.306841,12492.659398,74.35255700000016,2020-09-25 02:25:00,loss,-22.841738000000987
2020-09-28,short,12816.09302,12817.772877,1.6798569999991741,12801.50848,12743.17032,12772.3394,12898.166804,12801.50848,96.658324,2020-09-28 01:40:00,loss,-1.6798569999991741
2020-09-29,long,13003.69024,13001.438441,2.2517989999996644,13091.769423,13036.862919,13064.316170999999,12964.512162,13036.862919,72.35075699999834,2020-09-29 02:30:00,loss,-2.2517989999996644
2020-09-30,long,12829.533675,12819.274677,10.258998000001156,13071.179484,12847.549871,12959.3646775,12773.769257,12847.549871,73.78061399999933,2020-09-30 01:35:00,loss,-10.258998000001156
2020-10-01,short,13142.958299,13146.639955,3.6816560000006575,13129.231673,13051.447459,13090.339566,13176.416949,13129.231673,47.18527600000016,2020-10-01 02:05:00,win,3.6816560000006575
2020-10-02,long,13025.710036,13016.308952,9.401084000000992,13258.776704,13100.062593,13179.4196485,12973.377275,13100.062593,126.68531799999982,2020-10-02 01:35:00,loss,-9.401084000000992
2020-10-05,long,12947.35388,12940.526538,6.827342000000499,13001.116498,12940.490567,12970.8035325,12888.729749,12940.490567,51.760818000000654,2020-10-05 03:20:00,loss,-6.827342000000499
2020-10-06,short,13096.916908,13101.74245,4.825542000000496,13118.078789,13064.0302,13091.0544945,13140.098585,13118.078789,22.019796000000497,2020-10-06 02:35:00,loss,-4.825542000000496
2020-10-07,short,12971.947418,12974.485189,2.5377710000011575,12928.193798,12860.990525,12894.5921615,12992.251385,12928.193798,64.05758699999933,2020-10-07 03:15:00,loss,-2.5377710000011575
2020-10-08,short,13212.163371,13217.274884,5.111512999999832,13178.70472,13124.370159,13151.5374395,13237.614823,13178.70472,58.91010300000016,2020-10-08 02:50:00,loss,-5.111512999999832
2020-10-09,long,13247.909792,13234.505109,13.40468300000066,13271.931387,13227.033882,13249.4826345,13214.737113,13227.033882,12.296769000000495,2020-10-09 03:50:00,loss,-13.40468300000066
2020-10-12,short,13470.967463,13475.221062,4.253598999999667,13471.253434,13403.76419,13437.508812,13588.787668,13471.253434,117.53423400000065,2020-10-12 02:35:00,loss,-4.253598999999667
2020-10-13,short,13778.100716,13841.836361,63.73564499999884,13856.456872,13765.803947,13811.130409500001,13909.075605,13856.456872,52.61873299999934,2020-10-13 01:35:00,loss,-63.73564499999884
2020-10-14,short,13895.063008,13905.322006,10.258998000001156,13923.660145,13840.442476,13882.051310499999,13930.237486,13923.660145,6.57734100000016,2020-10-14 02:10:00,win,10.258998000001156
2020-10-19,short,13591.933353,13593.61321,1.6798569999991741,13636.258916,13570.771471,13603.5151935,13657.706769,13636.258916,21.447852999999668,2020-10-19 01:35:00,loss,-1.6798569999991741
2020-10-21,long,13413.201245,13408.375703,4.825542000000496,13434.93507,13378.884681,13406.9098755,13275.077073,13378.884681,103.80760799999916,2020-10-21 01:20:00,win,4.825542000000496
2020-10-22,short,13292.807298,13305.926009,13.118711000000985,13313.111265,13264.21016,13288.660712500001,13352.289343,13313.111265,39.17807800000082,2020-10-22 02:00:00,win,13.118711000000985
2020-10-23,long,13340.564517,13339.170631,1.3938859999998385,13359.152656,13295.38104,13327.266848,13271.359445,13295.38104,24.02159500000016,2020-10-23 02:40:00,win,1.3938859999998385
2020-10-26,long,13236.184966,13229.643596,6.541370000000825,13313.397236,13274.791101,13294.0941685,13203.870201,13274.791101,70.92090000000098,2020-10-26 02:40:00,loss,-6.541370000000825
2020-10-27,short,13182.708319,13187.24789,4.53957100000116,13191.28746,13135.523043,13163.4052515,13209.8756,13191.28746,18.58813999999984,2020-10-27 01:30:00,loss,-4.53957100000116
2020-10-28,short,13218.740712,13222.70834,3.9676279999985127,13209.589628,13172.127379,13190.8585035,13231.037481,13209.589628,21.447852999999668,2020-10-28 01:20:00,loss,-3.9676279999985127
2020-10-29,short,12878.720751,12896.700976,17.980224999999336,12873.001323,12788.067826,12830.534574500001,12921.330485,12873.001323,48.329162,2020-10-29 02:00:00,win,17.980224999999336
2020-10-30,long,12660.810565,12645.976025,14.834539999999834,12832.67936,12762.616373,12797.6478665,12627.923857,12762.616373,134.69251600000098,2020-10-30 01:25:00,loss,-14.834539999999834
2020-11-06,long,13712.899244,13712.077301,0.8219430000008288,13774.66906,13625.106032,13699.887546,13613.381206,13625.106032,11.724825999999666,2020-11-06 01:30:00,loss,-0.8219430000008288
2020-11-09,long,14094.956997,14082.410228,12.546768999998676,14194.189063,14057.208776,14125.698919499999,14023.464154,14057.208776,33.74462200000016,2020-11-09 02:30:00,loss,-12.546768999998676
2020-11-11,long,13327.409834,13302.566296,24.84353799999917,13381.172452,13253.915191,13317.5438215,13240.760508,13253.915191,13.15468300000066,2020-11-11 02:25:00,win,24.84353799999917
2020-11-12,short,13536.740878,13545.284048,8.543169999999009,13594.221124,13476.400919,13535.3110215,13663.712167,13594.221124,69.49104299999999,2020-11-12 01:40:00,win,8.543169999999009
2020-11-13,short,13601.942351,13605.052065,3.1097140000001673,13577.920756,13503.282228,13540.601492,13654.561084,13577.920756,76.64032800000132,2020-11-13 02:50:00,loss,-3.1097140000001673
2020-11-17,short,13744.642066,13750.611493,5.969426999999996,13790.683457,13716.902843,13753.79315,13793.54317,13790.683457,2.8597130000016477,2020-11-17 01:30:00,win,5.969426999999996
2020-11-18,long,13684.016135,13680.906421,3.1097140000001673,13708.03773,13649.69957,13678.86865,13647.125828,13649.69957,2.573742000000493,2020-11-18 01:40:00,loss,-3.1097140000001673
2020-11-19,short,13589.931553,13593.327239,3.3956859999998414,13597.938752,13533.595193,13565.7669725,13615.668977,13597.938752,17.730224999999336,2020-11-19 01:30:00,win,3.3956859999998414
2020-11-23,short,13661.424397,13666.249938,4.8255410000001575,13675.436994,13651.415398,13663.426196,13702.604274,13675.436994,27.167279999999664,2020-11-23 01:25:00,win,4.8255410000001575
2020-11-24,long,13694.597076,13690.343476,4.253600000000006,13702.890245,13656.276912,13679.5835785,13647.697771,13656.276912,8.579141000000163,2020-11-24 02:10:00,loss,-4.253600000000006
2020-11-25,long,13860.1745,13852.489245,7.685254999998506,13924.518059,13845.58996,13885.0540095,13833.293191,13845.58996,12.296768999998676,2020-11-25 03:15:00,loss,-7.685254999998506
2020-11-26,short,13942.534255,13951.649368,9.115112999999837,13970.273479,13928.521658,13949.3975685,13982.284276,13970.273479,12.01079700000082,2020-11-26 02:50:00,win,9.115112999999837
2020-11-27,short,13941.104399,13942.498284,1.3938849999995,13938.530656,13883.05221,13910.791433,13963.124194,13938.530656,24.59353799999917,2020-11-27 01:30:00,loss,-1.3938849999995
2020-11-30,long,13975.134992,13972.31125,2.823741999998674,14062.35626,13967.127793,14014.7420265,13957.404767,13967.127793,9.723025999999663,2020-11-30 02:05:00,win,2.823741999998674
2020-12-01,long,14150.149472,14147.897672,2.251800000000003,14186.181865,14143.286159,14164.734012,14126.699819,14143.286159,16.586339999999836,2020-12-01 02:30:00,win,2.251800000000003
2020-12-02,short,14206.199861,14216.458859,10.258998000001156,14231.937284,14190.471435,14211.2043595,14250.525423,14231.937284,18.5881389999995,2020-12-02 02:05:00,loss,-10.258998000001156
2020-12-04,short,14304.00207,14307.111784,3.1097140000001673,14314.011068,14273.689105,14293.850086499999,14322.304238,14314.011068,8.293170000000828,2020-12-04 03:20:00,loss,-3.1097140000001673
2020-12-07,long,14331.455322,14327.201723,4.253598999999667,14359.766488,14309.721497,14334.7439925,14269.685505,14309.721497,40.03599200000099,2020-12-07 01:30:00,loss,-4.253598999999667
2020-12-10,long,14095.814911,14092.133255,3.6816559999988385,14144.144073,14088.379655,14116.261864,14075.510944,14088.379655,12.868711000000985,2020-12-10 01:15:00,loss,-3.6816559999988385
2020-12-11,long,14168.165668,14164.484012,3.6816559999988385,14187.32575,14136.422846,14161.874297999999,14083.232171,14136.422846,53.19067499999983,2020-12-11 01:20:00,loss,-3.6816559999988385
2020-12-14,short,14195.904891,14201.302376,5.397484999999506,14212.20526,14168.737611,14190.4714355,14224.788,14212.20526,12.58273999999983,2020-12-14 02:10:00,win,5.397484999999506
2020-12-16,short,14423.73325,14423.98325,0.25,14435.451962,14389.14876,14412.300361,14461.747607,14435.451962,26.29564500000015,2020-12-16 01:25:00,loss,-0.25
2020-12-17,short,14563.786145,14565.465256,1.679110999999466,14535.203922,14487.757431,14511.4806765,14576.933968,14535.203922,41.730045999998765,2020-12-17 02:45:00,win,1.679110999999466
