entry_time,entry_price,direction,stop_loss,take_profit,session,fvg_created_at,entry_index,outcome,exit_time,exit_price,pnl
2024-04-04 08:39:00,19601.630716,SHORT,19625.690555,19577.570877,New York,2024-04-04 08:35:00,2199867,Win,2024-04-04 08:51:00,19577.570877,24.059839000001375
2024-04-06 01:16:00,19711.089767,SHORT,19716.377643,19705.801891000003,London,2024-04-06 01:15:00,2200804,Win,2024-04-06 01:18:00,19705.801891000003,5.287875999998505
2024-04-06 08:36:00,19696.812499,LONG,19664.292056,19729.332942,New York,2024-04-06 08:34:00,2201244,Loss,2024-04-06 08:56:00,19664.292056,-32.52044300000125
2024-04-07 01:16:00,21298.360043,LONG,21297.055316,21299.66477,London,2024-04-07 01:10:00,2202184,Loss,2024-04-07 01:18:00,21297.055316,-1.3047269999988202
2024-04-07 09:18:00,21271.482671,LONG,21268.090382,21274.874960000005,New York,2024-04-07 09:14:00,2202666,Loss,2024-04-07 09:19:00,21268.090382,-3.3922890000030748
2024-04-09 01:17:00,19699.808786,SHORT,19715.465507,19684.152065000002,London,2024-04-09 01:16:00,2203744,Loss,2024-04-09 01:22:00,19715.465507,-15.65672099999938
2024-04-09 08:37:00,19713.63889,SHORT,19724.337649,19702.940130999996,New York,2024-04-09 08:34:00,2204184,Loss,2024-04-09 08:38:00,19724.337649,-10.69875900000261
2024-04-10 01:09:00,20638.243763,LONG,20635.922831,20640.564694999997,London,2024-04-10 01:08:00,2205116,Win,2024-04-10 01:10:00,20640.564694999997,2.32093199999872
2024-04-10 08:41:00,20862.858411,LONG,20843.259429,20882.457393,New York,2024-04-10 08:31:00,2205568,Loss,2024-04-10 08:44:00,20843.259429,-19.598981999999523
2024-04-11 01:19:00,20863.889937,SHORT,20867.242394,20860.53748,London,2024-04-11 01:18:00,2206086,Win,2024-04-11 01:20:00,20860.53748,3.352457000000868
2024-04-11 08:40:00,20694.461895,LONG,20669.447405,20719.476385,New York,2024-04-11 08:36:00,2206527,Win,2024-04-11 08:41:00,20719.476385,25.014490000001388
2024-04-12 01:15:00,22030.545126,LONG,22027.966312,22033.12394,London,2024-04-12 01:09:00,2207462,Loss,2024-04-12 01:16:00,22027.966312,-2.5788140000004205
2024-04-12 08:44:00,22089.599953,LONG,22075.158598,22104.041308,New York,2024-04-12 08:38:00,2207911,Win,2024-04-12 08:49:00,22104.041308,14.441354999999021
2024-04-15 01:01:00,19310.533095,LONG,19304.452036,19316.614154,London,2024-04-15 01:00:00,2209248,Loss,2024-04-15 01:03:00,19304.452036,-6.081059000000096
2024-04-15 08:39:00,19344.111113,LONG,19331.684602,19356.537623999997,New York,2024-04-15 08:35:00,2209706,Win,2024-04-15 08:40:00,19356.537623999997,12.426510999997845
2024-04-16 01:22:00,18881.950676,LONG,18866.087045,18897.814307,London,2024-04-16 01:21:00,2210649,Loss,2024-04-16 01:31:00,18866.087045,-15.863631000000169
2024-04-16 08:50:00,18898.343094,LONG,18879.835525,18916.850663,New York,2024-04-16 08:44:00,2211097,Win,2024-04-16 08:56:00,18916.850663,18.50756900000124
2024-04-17 01:10:00,18836.474935,SHORT,18846.521901,18826.427968999997,London,2024-04-17 01:08:00,2212017,Win,2024-04-17 01:12:00,18826.427968999997,10.046966000001703
2024-04-17 08:39:00,18968.671856,SHORT,18984.535487,18952.808225,New York,2024-04-17 08:37:00,2212466,Win,2024-04-17 08:41:00,18952.808225,15.863631000000169
2024-04-18 01:02:00,18767.203748,SHORT,18769.847686,18764.55981,London,2024-04-18 01:01:00,2213389,Win,2024-04-18 01:03:00,18764.55981,2.6439380000010715
2024-04-18 08:41:00,18598.78487,LONG,18581.863664,18615.706076,New York,2024-04-18 08:39:00,2213848,Win,2024-04-18 08:46:00,18615.706076,16.921205999999074
2024-04-19 01:05:00,18372.728134,LONG,18367.175864,18378.280404,London,2024-04-19 01:01:00,2214772,Loss,2024-04-19 01:07:00,18367.175864,-5.552270000000135
2024-04-19 08:32:00,18497.786422,LONG,18471.082644,18524.490200000004,New York,2024-04-19 08:31:00,2215219,Loss,2024-04-19 08:35:00,18471.082644,-26.703778000002785
2024-04-22 01:18:00,18290.766043,LONG,18285.213772,18296.318314,London,2024-04-22 01:12:00,2216165,Loss,2024-04-22 01:26:00,18285.213772,-5.552271000000474
2024-04-22 08:38:00,18279.925896,LONG,18264.062265,18295.789527,New York,2024-04-22 08:35:00,2216605,Win,2024-04-22 08:41:00,18295.789527,15.863631000000169
2024-04-23 01:08:00,18328.045575,LONG,18322.493304,18333.597846,London,2024-04-23 01:04:00,2217535,Loss,2024-04-23 01:16:00,18322.493304,-5.552271000000474
2024-04-23 08:34:00,18430.630386,SHORT,18454.954619,18406.306153,New York,2024-04-23 08:32:00,2217981,Loss,2024-04-23 08:41:00,18454.954619,-24.324232999999367
2024-04-24 01:16:00,18757.949963,LONG,18749.224967,18766.674959,London,2024-04-24 01:07:00,2218923,Loss,2024-04-24 01:31:00,18749.224967,-8.724996000000829
2024-04-24 08:55:00,18764.031022,SHORT,18793.378738,18734.683306,New York,2024-04-24 08:37:00,2219382,Win,2024-04-24 08:56:00,18734.683306,29.34771600000022
2024-04-25 01:06:00,18426.664478,SHORT,18429.308417,18424.020538999997,London,2024-04-25 01:03:00,2220293,Loss,2024-04-25 01:08:00,18429.308417,-2.64393900000141
2024-04-25 08:50:00,18366.382682,LONG,18349.72587,18383.039494,New York,2024-04-25 08:49:00,2220757,Loss,2024-04-25 08:52:00,18349.72587,-16.656812000001082
2024-04-26 01:09:00,18788.884043,SHORT,18796.287071,18781.481014999998,London,2024-04-26 01:07:00,2221676,Loss,2024-04-26 01:22:00,18796.287071,-7.403028000000631
2024-04-26 08:40:00,18745.523453,SHORT,18779.894652,18711.152254000004,New York,2024-04-26 08:39:00,2222127,Loss,2024-04-26 08:49:00,18779.894652,-34.37119899999743
2024-04-29 01:12:00,18942.232472,LONG,18941.703684,18942.76126,London,2024-04-29 01:07:00,2223059,Loss,2024-04-29 01:13:00,18941.703684,-0.5287879999996221
2024-04-29 08:35:00,18966.821099,SHORT,18973.959733,18959.682465,New York,2024-04-29 08:32:00,2223502,Win,2024-04-29 08:36:00,18959.682465,7.138633999999001
2024-04-30 01:06:00,18929.277173,SHORT,18933.507475,18925.046871,London,2024-04-30 01:04:00,2224433,Loss,2024-04-30 01:16:00,18933.507475,-4.230301999999938
2024-04-30 08:37:00,18864.236288,SHORT,18868.202196,18860.27038,New York,2024-04-30 08:34:00,2224884,Win,2024-04-30 08:38:00,18860.27038,3.965907999998308
2024-05-01 01:10:00,17593.063687,SHORT,17594.939709,17591.187665000005,London,2024-05-01 01:09:00,2225817,Loss,2024-05-01 01:12:00,17594.939709,-1.8760219999967376
2024-05-01 08:39:00,17650.148348,SHORT,17672.928612,17627.368083999998,New York,2024-05-01 08:35:00,2226266,Loss,2024-05-01 08:47:00,17672.928612,-22.780264000000898
2024-05-02 01:04:00,18968.455611,SHORT,18974.083676,18962.827546000004,London,2024-05-02 01:03:00,2226771,Win,2024-05-02 01:06:00,18962.827546000004,5.62806499999715
2024-05-02 09:06:00,18953.179434,LONG,18934.419217,18971.939651000004,New York,2024-05-02 09:04:00,2227253,Loss,2024-05-02 09:07:00,18934.419217,-18.76021700000274
2024-05-03 01:06:00,19491.329665,SHORT,19494.545702,19488.113628000003,London,2024-05-03 01:02:00,2228153,Loss,2024-05-03 01:08:00,19494.545702,-3.216036999998323
2024-05-03 08:49:00,19345.535977,LONG,19327.579769,19363.492185,New York,2024-05-03 08:48:00,2228616,Win,2024-05-03 09:00:00,19363.492185,17.956207999999606
2024-05-04 01:10:00,19164.587694,SHORT,19171.726327,19157.449061000003,London,2024-05-04 01:08:00,2229537,Win,2024-05-04 01:12:00,19157.449061000003,7.138632999998663
2024-05-04 08:33:00,19182.037687,SHORT,19203.982376,19160.092998,New York,2024-05-04 08:32:00,2229980,Win,2024-05-04 08:37:00,19160.092998,21.944688999999926
2024-05-06 01:20:00,19822.663968,LONG,19817.904879,19827.423057,London,2024-05-06 01:10:00,2230927,Loss,2024-05-06 01:22:00,19817.904879,-4.759088999999221
2024-05-06 08:37:00,19917.05257,LONG,19899.073789,19935.031351,New York,2024-05-06 08:36:00,2231364,Win,2024-05-06 08:47:00,19935.031351,17.978781000001618
2024-05-07 01:05:00,21323.932688,LONG,21323.149852,21324.715524000003,London,2024-05-07 01:01:00,2232292,Loss,2024-05-07 01:06:00,21323.149852,-0.7828360000021348
2024-05-07 08:33:00,21345.852098,SHORT,21360.465038,21331.239158,New York,2024-05-07 08:32:00,2232740,Loss,2024-05-07 08:36:00,21360.465038,-14.612939999999071
2024-05-08 01:15:00,18316.276503,LONG,18292.530475,18340.022531000002,London,2024-05-08 01:13:00,2233262,Win,2024-05-08 01:16:00,18340.022531000002,23.746028000001388
2024-05-08 08:41:00,18475.975061,SHORT,18584.52833,18367.421792,New York,2024-05-08 08:37:00,2233708,Loss,2024-05-08 08:45:00,18584.52833,-108.553269
2024-05-09 01:10:00,19772.09065,SHORT,19777.831448,19766.349851999996,London,2024-05-09 01:07:00,2234637,Win,2024-05-09 01:11:00,19766.349851999996,5.740798000002542
2024-05-09 08:43:00,19822.974994,SHORT,19844.372514,19801.577474,New York,2024-05-09 08:39:00,2235090,Loss,2024-05-09 08:45:00,19844.372514,-21.39751999999862
2024-05-11 01:15:00,20768.989603,SHORT,20772.34206,20765.637146000005,London,2024-05-11 01:14:00,2236022,Loss,2024-05-11 01:16:00,20772.34206,-3.35245699999723
2024-05-11 08:48:00,20879.104936,LONG,20847.385531,20910.824341,New York,2024-05-11 08:42:00,2236475,Win,2024-05-11 08:54:00,20910.824341,31.719404999999824
2024-05-12 01:16:00,22175.47444,SHORT,22180.889948,22170.058932000004,London,2024-05-12 01:05:00,2237403,Win,2024-05-12 01:17:00,22170.058932000004,5.415507999998226
2024-05-12 08:59:00,22188.626388,LONG,22180.116304,22197.136472000002,New York,2024-05-12 08:57:00,2237866,Win,2024-05-12 09:01:00,22197.136472000002,8.51008400000137
2024-05-13 01:19:00,19346.755051,SHORT,19347.812627,19345.697475,London,2024-05-13 01:17:00,2238786,Win,2024-05-13 01:20:00,19345.697475,1.0575759999992442
2024-05-13 08:37:00,19363.940651,LONG,19354.686866,19373.194436,New York,2024-05-13 08:35:00,2239224,Loss,2024-05-13 08:39:00,19354.686866,-9.25378500000079
2024-05-14 01:21:00,19338.823236,SHORT,19339.616417,19338.030055,London,2024-05-14 01:19:00,2240168,Loss,2024-05-14 01:22:00,19339.616417,-0.7931810000009136
2024-05-14 08:33:00,19319.786879,SHORT,19341.995962,19297.577795999998,New York,2024-05-14 08:31:00,2240600,Loss,2024-05-14 08:34:00,19341.995962,-22.209083000001556
2024-05-15 01:10:00,19476.572428,LONG,19474.192883,19478.951973,London,2024-05-15 01:02:00,2241537,Win,2024-05-15 01:12:00,19478.951973,2.37954499999978
2024-05-15 08:40:00,19582.594359,LONG,19562.500427,19602.688291,New York,2024-05-15 08:38:00,2241987,Loss,2024-05-15 08:45:00,19562.500427,-20.093931999999768
2024-05-16 01:24:00,19794.638221,LONG,19792.52307,19796.753372000003,London,2024-05-16 01:02:00,2242931,Loss,2024-05-16 01:25:00,19792.52307,-2.115151000001788
2024-05-16 08:57:00,19780.360953,SHORT,19788.028375,19772.693530999997,New York,2024-05-16 08:56:00,2243384,Loss,2024-05-16 08:58:00,19788.028375,-7.6674220000022615
2024-05-17 01:10:00,19741.759452,SHORT,19745.72536,19737.793543999996,London,2024-05-17 01:09:00,2244296,Loss,2024-05-17 01:33:00,19745.72536,-3.9659080000019458
2024-05-17 08:37:00,19736.207182,LONG,19720.607945,19751.806418999997,New York,2024-05-17 08:34:00,2244743,Loss,2024-05-17 08:41:00,19720.607945,-15.599236999998539
2024-05-20 01:08:00,19741.759452,SHORT,19743.345815,19740.173088999996,London,2024-05-20 01:06:00,2245674,Loss,2024-05-20 01:09:00,19743.345815,-1.5863630000021658
2024-05-20 08:42:00,19779.832166,LONG,19767.670049,19791.994283,New York,2024-05-20 08:41:00,2246128,Win,2024-05-20 08:50:00,19791.994283,12.162116999999853
2024-05-21 01:17:00,19830.595783,SHORT,19831.388965,19829.802601000003,London,2024-05-21 01:09:00,2247061,Win,2024-05-21 01:18:00,19829.802601000003,0.7931819999976142
2024-05-21 08:50:00,19778.77459,LONG,19769.7852,19787.763980000003,New York,2024-05-21 08:46:00,2247514,Win,2024-05-21 08:52:00,19787.763980000003,8.989390000002459
2024-05-22 01:20:00,19891.406367,LONG,19889.55561,19893.257124,London,2024-05-22 01:07:00,2248444,Loss,2024-05-22 01:24:00,19889.55561,-1.8507570000001579
2024-05-22 08:40:00,19883.210158,SHORT,19895.636669,19870.783647000004,New York,2024-05-22 08:31:00,2248884,Win,2024-05-22 08:41:00,19870.783647000004,12.426510999997845
2024-05-23 01:10:00,20038.409344,SHORT,20039.995707,20036.822981,London,2024-05-23 01:05:00,2249814,Loss,2024-05-23 01:12:00,20039.995707,-1.5863629999985278
2024-05-23 08:43:00,20012.763141,LONG,20004.831326,20020.694956,New York,2024-05-23 08:42:00,2250267,Win,2024-05-23 08:44:00,20020.694956,7.931814999999915
2024-05-24 01:08:00,19785.384436,LONG,19782.21171,19788.557162,London,2024-05-24 01:02:00,2251192,Loss,2024-05-24 01:10:00,19782.21171,-3.1727260000006936
2024-05-24 08:34:00,19853.598048,LONG,19830.595783,19876.600313,New York,2024-05-24 08:31:00,2251638,Loss,2024-05-24 08:38:00,19830.595783,-23.00226499999917
2024-05-27 01:11:00,19950.366194,LONG,19949.044225,19951.688162999995,London,2024-05-27 01:03:00,2252575,Win,2024-05-27 01:12:00,19951.688162999995,1.3219689999968978
2024-05-27 08:39:00,19994.519966,SHORT,19995.577541,19993.462391,New York,2024-05-27 08:38:00,2253023,Loss,2024-05-27 08:40:00,19995.577541,-1.0575749999989057
2024-05-28 01:03:00,20004.302538,LONG,19998.750267,20009.854809,London,2024-05-28 01:02:00,2253707,Loss,2024-05-28 01:06:00,19998.750267,-5.552271000000474
2024-05-28 08:39:00,19998.750267,LONG,19976.012397,20021.488137,New York,2024-05-28 08:37:00,2254163,Loss,2024-05-28 08:44:00,19976.012397,-22.73787000000084
2024-05-29 01:06:00,19949.573013,SHORT,19953.803314,19945.342712,London,2024-05-29 01:04:00,2255090,Win,2024-05-29 01:08:00,19945.342712,4.230300999999599
2024-05-29 08:41:00,19878.979857,SHORT,19887.704853,19870.254860999998,New York,2024-05-29 08:38:00,2255545,Win,2024-05-29 08:42:00,19870.254860999998,8.724996000000829
2024-05-30 01:22:00,19752.863994,LONG,19748.633692,19757.094296,London,2024-05-30 01:09:00,2256486,Loss,2024-05-30 01:30:00,19748.633692,-4.230301999999938
2024-05-30 08:37:00,19799.39731,LONG,19773.486713,19825.307907000002,New York,2024-05-30 08:36:00,2256921,Win,2024-05-30 08:40:00,19825.307907000002,25.91059700000187
2024-05-31 01:19:00,19613.528439,SHORT,19615.643589,19611.413289000004,London,2024-05-31 01:18:00,2257863,Win,2024-05-31 01:20:00,19611.413289000004,2.1151499999978114
2024-05-31 08:36:00,19675.660992,LONG,19656.360241,19694.961743000003,New York,2024-05-31 08:34:00,2258300,Win,2024-05-31 08:40:00,19694.961743000003,19.300751000002492
2024-06-02 01:18:00,19032.24035,SHORT,19034.920381,19029.560319,London,2024-06-02 01:16:00,2258822,Loss,2024-06-02 01:19:00,19034.920381,-2.6800309999998717
2024-06-02 08:32:00,19015.89216,SHORT,19038.404421,18993.379899,New York,2024-06-02 08:31:00,2259256,Win,2024-06-02 08:35:00,18993.379899,22.512260999999853
2024-06-03 01:07:00,19276.927183,LONG,19271.031114,19282.823252,London,2024-06-03 01:01:00,2260191,Loss,2024-06-03 01:09:00,19271.031114,-5.896068999998533
2024-06-03 08:45:00,19413.340762,LONG,19405.032666,19421.648858,New York,2024-06-03 08:35:00,2260649,Loss,2024-06-03 08:46:00,19405.032666,-8.30809600000066
2024-06-05 01:11:00,19038.207437,LONG,19037.149861,19039.265013,London,2024-06-05 01:08:00,2261575,Loss,2024-06-05 01:12:00,19037.149861,-1.0575759999992442
2024-06-05 08:34:00,19109.064987,LONG,19094.523325,19123.606649000005,New York,2024-06-05 08:31:00,2262018,Win,2024-06-05 08:36:00,19123.606649000005,14.54166200000327
2024-06-06 01:16:00,20176.158536,SHORT,20178.538081,20173.778991,London,2024-06-06 01:08:00,2262958,Win,2024-06-06 01:18:00,20173.778991,2.37954499999978
2024-06-06 09:01:00,20149.983546,LONG,20136.763853,20163.203239,New York,2024-06-06 08:59:00,2263423,Win,2024-06-06 09:02:00,20163.203239,13.219692999999097
2024-06-08 01:02:00,19151.562591,LONG,19121.292929,19181.832253000004,London,2024-06-08 01:00:00,2264323,Loss,2024-06-08 01:06:00,19121.292929,-30.269662000002427
2024-06-08 08:34:00,18905.230174,SHORT,18957.68019,18852.780158,New York,2024-06-08 08:33:00,2264775,Win,2024-06-08 08:36:00,18852.780158,52.45001599999887
2024-06-09 01:28:00,19677.367485,SHORT,19686.761518,19667.973452,London,2024-06-09 01:26:00,2265729,Win,2024-06-09 01:29:00,19667.973452,9.39403300000049
2024-06-09 08:49:00,19654.404294,SHORT,19673.975196,19634.833392,New York,2024-06-09 08:44:00,2266170,Win,2024-06-09 08:50:00,19634.833392,19.570901999999478
2024-06-11 01:11:00,21351.801435,SHORT,21357.732706,21345.870164000004,London,2024-06-11 01:09:00,2267092,Loss,2024-06-11 01:12:00,21357.732706,-5.9312709999976505
2024-06-11 08:44:00,21400.541008,SHORT,21423.492448,21377.589568,New York,2024-06-11 08:37:00,2267545,Win,2024-06-11 08:46:00,21377.589568,22.95144000000073
2024-06-12 01:11:00,22155.875458,SHORT,22156.906983,22154.843932999996,London,2024-06-12 01:06:00,2268472,Loss,2024-06-12 01:13:00,22156.906983,-1.0315250000021479
2024-06-12 09:30:00,22305.704517,SHORT,22317.309178,22294.099855999997,New York,2024-06-12 09:27:00,2268971,Loss,2024-06-12 09:36:00,22317.309178,-11.604661000001215
2024-06-13 01:17:00,20758.882565,SHORT,20762.055292,20755.709838,London,2024-06-13 01:14:00,2269438,Loss,2024-06-13 01:20:00,20762.055292,-3.172727000001032
2024-06-13 08:42:00,20769.722713,SHORT,20789.287857,20750.157569,New York,2024-06-13 08:38:00,2269883,Loss,2024-06-13 08:49:00,20789.287857,-19.565144000000146
2024-06-14 01:07:00,20773.424227,LONG,20772.631045,20774.217409,London,2024-06-14 01:04:00,2270808,Loss,2024-06-14 01:08:00,20772.631045,-0.7931820000012522
2024-06-14 08:32:00,20686.96744,SHORT,20711.556068,20662.378812,New York,2024-06-14 08:30:00,2271253,Loss,2024-06-14 08:36:00,20711.556068,-24.588628000001336
2024-06-17 01:13:00,20816.393969,LONG,20815.089242,20817.698696000003,London,2024-06-17 01:08:00,2272193,Win,2024-06-17 01:14:00,20817.698696000003,1.3047270000024582
2024-06-17 08:32:00,20827.875564,SHORT,20839.879051,20815.872077000004,New York,2024-06-17 08:31:00,2272632,Win,2024-06-17 08:33:00,20815.872077000004,12.003486999998131
2024-06-18 01:02:00,21073.947036,SHORT,21079.426889,21068.467183000004,London,2024-06-18 01:01:00,2273562,Loss,2024-06-18 01:20:00,21079.426889,-5.479852999997092
2024-06-18 08:31:00,21090.647539,LONG,21065.85773,21115.437348000003,New York,2024-06-18 08:30:00,2274011,Loss,2024-06-18 08:41:00,21065.85773,-24.789809000001696
2024-06-19 01:03:00,21107.869933,SHORT,21108.652769,21107.087097000003,London,2024-06-19 01:01:00,2274943,Win,2024-06-19 01:04:00,21107.087097000003,0.7828359999984968
2024-06-19 08:35:00,21127.962725,SHORT,21133.703523,21122.221927000002,New York,2024-06-19 08:31:00,2275395,Win,2024-06-19 08:38:00,21122.221927000002,5.740797999998904
2024-06-20 01:12:00,21207.812004,SHORT,21209.899567,21205.724441,London,2024-06-20 01:09:00,2276092,Loss,2024-06-20 01:13:00,21209.899567,-2.087563000000955
2024-06-20 08:42:00,21133.181632,LONG,21118.307747,21148.055517,New York,2024-06-20 08:32:00,2276542,Win,2024-06-20 08:44:00,21148.055517,14.873885000000882
2024-06-21 01:17:00,20960.435806,SHORT,20963.56715,20957.304462000004,London,2024-06-21 01:14:00,2277477,Win,2024-06-21 01:24:00,20957.304462000004,3.1313439999976254
2024-06-21 08:32:00,20896.765139,LONG,20866.234532,20927.295746,New York,2024-06-21 08:31:00,2277912,Loss,2024-06-21 08:38:00,20866.234532,-30.5306070000006
2024-06-24 01:30:00,20883.19598,LONG,20881.891253,20884.500707,London,2024-06-24 01:28:00,2278870,Loss,2024-06-24 01:31:00,20881.891253,-1.3047269999988202
2024-06-24 08:36:00,20805.173318,SHORT,20817.959641,20792.386995,New York,2024-06-24 08:33:00,2279296,Win,2024-06-24 08:40:00,20792.386995,12.786323000000266
2024-06-25 01:10:00,20661.653372,LONG,20659.304864,20664.00188,London,2024-06-25 01:07:00,2280230,Loss,2024-06-25 01:12:00,20659.304864,-2.3485079999991285
2024-06-25 08:40:00,20682.789946,LONG,20664.523771,20701.056121,New York,2024-06-25 08:38:00,2280680,Win,2024-06-25 08:43:00,20701.056121,18.266175000000658
2024-06-26 01:14:00,20888.414887,LONG,20886.327324,20890.502449999996,London,2024-06-26 01:05:00,2281614,Loss,2024-06-26 01:16:00,20886.327324,-2.087562999997317
2024-06-26 08:55:00,20851.099701,SHORT,20858.406171,20843.793231,New York,2024-06-26 08:52:00,2282075,Loss,2024-06-26 08:56:00,20858.406171,-7.3064699999995355
2024-06-27 01:05:00,20824.74422,SHORT,20832.05069,20817.43775,London,2024-06-27 01:01:00,2282985,Loss,2024-06-27 01:11:00,20832.05069,-7.3064699999995355
2024-06-27 08:40:00,20962.784314,SHORT,20976.614418,20948.95421,New York,2024-06-27 08:39:00,2283440,Win,2024-06-27 08:42:00,20948.95421,13.830104000000574
2024-06-28 01:08:00,20998.794773,SHORT,21005.579353,20992.010193000002,London,2024-06-28 01:07:00,2284368,Loss,2024-06-28 01:13:00,21005.579353,-6.784579999999551
2024-06-28 08:36:00,20958.087298,LONG,20932.775598,20983.398997999997,New York,2024-06-28 08:31:00,2284816,Win,2024-06-28 08:44:00,20983.398997999997,25.311699999998382
2024-07-02 01:20:00,18919.14304,LONG,18915.927003,18922.359076999997,London,2024-07-02 01:10:00,2286180,Loss,2024-07-02 01:22:00,18915.927003,-3.216036999998323
2024-07-02 08:48:00,19027.684297,LONG,19017.500179,19037.868415,New York,2024-07-02 08:40:00,2286628,Win,2024-07-02 08:49:00,19037.868415,10.184118000001035
2024-07-03 01:23:00,19239.406748,LONG,19235.654705,19243.158791,London,2024-07-03 01:22:00,2287563,Win,2024-07-03 01:24:00,19243.158791,3.7520430000004126
2024-07-03 08:38:00,19519.737994,SHORT,19538.230208,19501.245779999997,New York,2024-07-03 08:37:00,2287998,Win,2024-07-03 08:40:00,19501.245779999997,18.492214000001695
2024-07-05 01:10:00,19229.628579,SHORT,19232.008123,19227.249035,London,2024-07-05 01:02:00,2289350,Loss,2024-07-05 01:14:00,19232.008123,-2.3795439999994414
2024-07-05 08:39:00,19261.091446,SHORT,19265.057354,19257.125537999997,New York,2024-07-05 08:32:00,2289799,Loss,2024-07-05 08:40:00,19265.057354,-3.9659080000019458
2024-07-06 01:23:00,20188.585047,LONG,20188.056259,20189.113835,London,2024-07-06 01:11:00,2290742,Win,2024-07-06 01:24:00,20189.113835,0.5287879999996221
2024-07-06 08:49:00,20133.591127,LONG,20119.049466,20148.132788,New York,2024-07-06 08:31:00,2291188,Win,2024-07-06 08:51:00,20148.132788,14.541660999999294
2024-07-08 01:04:00,19131.730744,SHORT,19142.951394,19120.510094,London,2024-07-08 01:01:00,2292103,Loss,2024-07-08 01:05:00,19142.951394,-11.220649999999296
2024-07-08 09:04:00,19295.082537,SHORT,19357.970368,19232.194706,New York,2024-07-08 09:00:00,2292583,Win,2024-07-08 09:19:00,19232.194706,62.887831000000006
2024-07-10 01:17:00,20821.081634,SHORT,20829.333837,20812.829431,London,2024-07-10 01:06:00,2293496,Loss,2024-07-10 01:19:00,20829.333837,-8.252203000000009
2024-07-10 08:51:00,20744.748757,SHORT,20767.184434,20722.313080000004,New York,2024-07-10 08:47:00,2293950,Win,2024-07-10 08:54:00,20722.313080000004,22.435676999997668
2024-07-11 01:20:00,21605.040912,LONG,21598.078116,21612.003708,London,2024-07-11 01:10:00,2294879,Loss,2024-07-11 01:21:00,21598.078116,-6.962795999999798
2024-07-11 08:45:00,21733.46582,SHORT,21738.365566,21728.566074000002,New York,2024-07-11 08:41:00,2295324,Win,2024-07-11 08:46:00,21728.566074000002,4.899745999999141
2024-07-15 01:07:00,21506.072547,LONG,21503.202149,21508.942945,London,2024-07-15 01:04:00,2296666,Loss,2024-07-15 01:08:00,21503.202149,-2.8703979999991134
2024-07-15 08:43:00,21516.771307,SHORT,21562.436745,21471.105869,New York,2024-07-15 08:39:00,2297122,Loss,2024-07-15 09:04:00,21562.436745,-45.665437999999995
2024-07-16 01:28:00,21529.035739,SHORT,21535.037482,21523.033996,London,2024-07-16 01:20:00,2298067,Loss,2024-07-16 01:35:00,21535.037482,-6.001743000000715
2024-07-16 08:32:00,21549.911367,LONG,21545.997187,21553.825547,New York,2024-07-16 08:31:00,2298491,Loss,2024-07-16 08:33:00,21545.997187,-3.91417999999976
2024-07-17 01:29:00,21336.979956,LONG,21332.80483,21341.155081999997,London,2024-07-17 01:24:00,2299448,Loss,2024-07-17 01:30:00,21332.80483,-4.175125999998272
2024-07-17 08:51:00,21095.605501,SHORT,21117.263965,21073.947036999998,New York,2024-07-17 08:47:00,2299890,Loss,2024-07-17 08:53:00,21117.263965,-21.658464000000095
2024-07-18 01:09:00,20958.348243,LONG,20947.127593,20969.568893,London,2024-07-18 01:04:00,2300808,Win,2024-07-18 01:12:00,20969.568893,11.220649999999296
2024-07-18 08:46:00,20937.994505,LONG,20911.899969,20964.089041,New York,2024-07-18 08:45:00,2301265,Loss,2024-07-18 08:54:00,20911.899969,-26.094536000000517
2024-07-19 01:11:00,20849.012138,SHORT,20853.187264,20844.837011999996,London,2024-07-19 01:09:00,2302190,Win,2024-07-19 01:18:00,20844.837011999996,4.17512600000191
2024-07-19 08:33:00,20742.024542,LONG,20719.061351,20764.987732999998,New York,2024-07-19 08:31:00,2302632,Win,2024-07-19 08:34:00,20764.987732999998,22.963190999998915
2024-07-22 01:04:00,20648.084213,LONG,20635.297891,20660.870535,London,2024-07-22 01:02:00,2303563,Win,2024-07-22 01:06:00,20660.870535,12.786321999999927
2024-07-22 08:38:00,20849.534029,LONG,20816.133023,20882.935035,New York,2024-07-22 08:31:00,2304017,Loss,2024-07-22 08:41:00,20816.133023,-33.40100600000005
2024-07-23 01:17:00,20785.341471,LONG,20782.992963,20787.689979,London,2024-07-23 01:13:00,2304956,Win,2024-07-23 01:19:00,20787.689979,2.3485079999991285
2024-07-23 08:33:00,20837.791488,LONG,20812.218843,20863.364133,New York,2024-07-23 08:32:00,2305392,Win,2024-07-23 08:37:00,20863.364133,25.572645000000193
2024-07-24 01:06:00,20626.94764,LONG,20614.683208,20639.212072,London,2024-07-24 01:05:00,2306325,Win,2024-07-24 01:08:00,20639.212072,12.264431999999942
2024-07-24 08:51:00,20394.445326,SHORT,20408.797321,20380.093331000004,New York,2024-07-24 08:49:00,2306790,Loss,2024-07-24 08:52:00,20408.797321,-14.35199499999726
2024-07-25 01:20:00,20060.696215,LONG,20040.603422,20080.789008,London,2024-07-25 01:05:00,2307719,Win,2024-07-25 01:26:00,20080.789008,20.0927929999998
2024-07-25 08:41:00,20030.165608,LONG,20005.114854,20055.216362,New York,2024-07-25 08:33:00,2308160,Loss,2024-07-25 08:43:00,20005.114854,-25.05075399999987
