Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
02/02/2023,09:18:00,09:20:00,14292.774672,14293.055849,0.28117700000075274,True,2023,False,False,False,False,False,False
02/02/2023,09:19:00,09:20:00,14292.774672,14302.33468,9.56000800000038,True,2023,False,False,False,False,False,False
02/02/2023,09:33:00,09:34:00,14385.562987,14387.250047,1.6870600000002014,True,2023,False,False,False,False,False,False
02/02/2023,09:53:00,09:54:00,14410.306538,14416.492426,6.185887999999977,True,2023,False,False,False,False,False,False
02/02/2024,09:44:00,09:45:00,18917.535022,18921.019062,3.484039999999368,True,2024,False,False,False,False,False,False
02/03/2018,09:00:00,09:05:00,7824.742735,7830.600455,5.857719999999972,True,2018,False,False,False,False,False,False
02/03/2018,09:23:00,09:24:00,7822.692533,7828.257367,5.564833999999792,True,2018,False,False,False,False,False,False
02/03/2018,09:35:00,09:36:00,7851.981134,7855.20288,3.2217460000001665,True,2018,False,False,False,False,False,False
02/03/2018,09:41:00,09:46:00,7866.039663,7866.625435,0.585772000000361,True,2018,False,False,False,False,False,False
02/03/2018,09:56:00,09:57:00,7858.717512,7865.453891,6.736378999999943,True,2018,False,False,False,False,False,False
02/03/2020,09:40:00,09:41:00,9705.564293,9711.26473,5.70043700000133,True,2020,False,False,False,False,False,False
02/03/2021,09:08:00,09:11:00,15122.282792,15130.285814,8.003022000000783,True,2021,False,False,False,False,False,False
02/03/2021,09:18:00,09:19:00,15107.705858,15125.426836,17.720978000001196,True,2021,False,False,False,False,False,False
02/03/2022,09:30:00,09:31:00,16115.674276,16118.251547,2.57727100000011,True,2022,False,False,False,False,False,False
02/03/2022,09:50:00,09:51:00,16105.365193,16116.819729,11.454536000001099,True,2022,False,False,False,False,False,False
02/03/2023,09:24:00,09:25:00,13373.045644,13373.607997,0.562352999999348,True,2023,False,False,False,False,False,False
02/04/2018,08:32:00,08:33:00,7640.949778,7641.241618,0.29183999999986554,True,2018,False,False,False,False,False,False
02/04/2018,08:38:00,08:39:00,7661.086725,7662.254084,1.1673590000000331,False,2018,True,True,True,True,True,True
02/04/2019,08:38:00,08:39:00,8631.050359,8631.625513,0.5751540000001114,True,2019,False,False,False,False,False,False
02/04/2019,08:48:00,08:49:00,8628.462165,8629.324896,0.8627309999992576,True,2019,False,False,False,False,False,False
02/04/2020,08:52:00,08:53:00,8485.734212,8490.013165,4.278953000000911,True,2020,False,False,False,False,False,False
02/04/2020,08:59:00,09:00:00,8514.545829,8519.395309,4.849479999998948,True,2020,False,False,False,False,False,False
02/04/2020,09:11:00,09:13:00,8567.604845,8567.890109,0.28526400000009744,True,2020,False,False,False,False,False,False
02/04/2024,09:03:00,09:05:00,19308.682338,19309.211126,0.5287879999996221,True,2024,False,False,False,False,False,False
02/04/2025,08:35:00,15:29:00,19782.129464,19802.276536,20.147071999999753,True,2025,False,False,False,False,False,False
02/04/2025,08:36:00,15:29:00,19782.129464,19827.779159,45.649695000000065,True,2025,False,False,False,False,False,False
02/04/2025,08:46:00,08:47:00,19923.924047,19936.930385,13.006337999999232,True,2025,False,False,False,False,False,False
02/04/2025,09:24:00,09:25:00,19963.708138,19985.89542,22.18728199999896,True,2025,False,False,False,False,False,False
02/04/2025,09:50:00,09:51:00,19996.606522,19997.626627,1.020105000003241,True,2025,False,False,False,False,False,False
02/04/2025,09:59:00,10:00:00,20006.807571,20021.854118,15.0465469999981,True,2025,False,False,False,False,False,False
02/05/2018,08:53:00,08:54:00,7811.967904,7813.427103,1.4591989999998987,True,2018,False,False,False,False,False,False
02/05/2019,09:12:00,09:15:00,8970.391292,8971.254023,0.8627309999992576,True,2019,False,False,False,False,False,False
02/05/2019,09:26:00,09:27:00,8960.038518,8965.790059,5.751541000001453,True,2019,False,False,False,False,False,False
02/05/2019,09:39:00,09:40:00,8960.326095,8963.489442,3.1633469999997033,False,2019,True,True,True,True,True,True
02/05/2022,08:44:00,08:45:00,14751.438935,14784.657092,33.21815699999934,True,2022,False,False,False,False,False,False
02/05/2022,09:43:00,09:44:00,14856.534311,14894.90701,38.372699000001376,True,2022,False,False,False,False,False,False
02/05/2023,09:27:00,09:28:00,14693.676153,14710.653731,16.977577999999994,True,2023,False,False,False,False,False,False
02/05/2024,08:57:00,08:58:00,18520.524293,18526.340957,5.816664000001765,True,2024,False,False,False,False,False,False
02/05/2024,09:04:00,09:05:00,18459.978103,18470.81825,10.840146999998979,True,2024,False,False,False,False,False,False
02/05/2025,09:17:00,09:18:00,20569.39543,20569.905482,0.5100519999978133,True,2025,False,False,False,False,False,False
02/05/2025,09:29:00,09:30:00,20569.39543,20578.321347,8.925917000000481,True,2025,False,False,False,False,False,False
02/05/2025,09:40:00,09:41:00,20537.772177,20561.489616,23.717439000000013,True,2025,False,False,False,False,False,False
02/06/2020,08:51:00,08:54:00,10922.740545,10923.025808,0.2852629999997589,True,2020,False,False,False,False,False,False
02/06/2020,09:19:00,09:34:00,10944.420573,10947.558472,3.137899000001198,True,2020,False,False,False,False,False,False
02/06/2021,08:55:00,08:56:00,15666.354157,15675.792581,9.43842399999994,True,2021,False,False,False,False,False,False
02/06/2021,09:46:00,09:47:00,15680.368787,15680.940812,0.5720250000013039,False,2021,True,True,True,True,True,True
02/06/2022,08:50:00,08:51:00,14372.007402,14379.166487,7.1590850000011415,True,2022,False,False,False,False,False,False
02/06/2022,09:02:00,09:03:00,14389.189207,14394.916475,5.727268000000549,True,2022,False,False,False,False,False,False
02/06/2022,09:14:00,09:15:00,14443.598257,14449.611889,6.013632000000143,True,2022,False,False,False,False,False,False
02/06/2022,09:31:00,09:32:00,14353.966506,14356.83014,2.863633999999365,True,2022,False,False,False,False,False,False
02/06/2025,08:39:00,08:40:00,21866.203798,21877.169926,10.966128000000026,True,2025,False,False,False,False,False,False
