entry_datetime,exit_datetime,direction,entry_price,stop_loss,take_profit,exit_price,pnl,result,exit_reason
2018-01-03 05:10:00,2018-01-03 08:40:00,long,7649.889785,7638.718241,7672.232873000002,7672.232873000002,22.343088000001444,Win,TP
2018-01-08 05:20:00,2018-01-08 09:25:00,short,7812.734408,7824.198838,7789.805548,7824.198838,-11.464429999999993,Loss,SL
2018-01-09 02:00:00,2018-01-09 08:40:00,long,7837.043947,7826.751061,7857.6297190000005,7826.751061,-10.29288600000018,Loss,SL
2018-01-09 02:00:00,2018-01-09 08:40:00,long,7837.043947,7826.751061,7857.6297190000005,7826.751061,-10.29288600000018,Loss,SL
2018-01-09 02:00:00,2018-01-09 08:40:00,long,7837.043947,7826.751061,7857.6297190000005,7826.751061,-10.29288600000018,Loss,SL
2018-01-09 04:30:00,2018-01-09 08:40:00,long,7845.830528,7833.780326,7869.930932000001,7833.780326,-12.050202000000354,Loss,SL
2018-01-09 04:10:00,2018-01-09 07:40:00,short,7842.02301,7854.658984,7816.751062,7854.658984,-12.635973999999806,Loss,SL
2018-01-09 05:30:00,2018-01-09 07:35:00,short,7842.02301,7853.780326,7818.5083779999995,7853.780326,-11.757316000000174,Loss,SL
2018-01-10 02:00:00,2018-01-10 04:35:00,short,7818.299243,7828.592129,7797.713471000002,7797.713471000002,20.585771999998542,Win,TP
2018-01-10 02:00:00,2018-01-10 04:35:00,short,7818.299243,7828.592129,7797.713471000002,7797.713471000002,20.585771999998542,Win,TP
2018-01-10 03:20:00,2018-01-10 04:35:00,short,7818.006357,7828.885015,7796.249041000001,7796.249041000001,21.757315999999264,Win,TP
2018-01-11 02:00:00,2018-01-11 09:35:00,long,7830.600455,7817.378709,7857.043947,7817.378709,-13.221746000000167,Loss,SL
2018-01-11 02:00:00,2018-01-11 09:35:00,long,7830.600455,7817.378709,7857.043947,7817.378709,-13.221746000000167,Loss,SL
2018-01-11 02:00:00,2018-01-11 09:35:00,long,7830.600455,7817.378709,7857.043947,7817.378709,-13.221746000000167,Loss,SL
2018-01-11 02:00:00,2018-01-11 09:35:00,long,7830.600455,7817.378709,7857.043947,7817.378709,-13.221746000000167,Loss,SL
2018-01-11 05:00:00,2018-01-11 11:35:00,long,7829.136025,7815.914279,7855.579517,7855.579517,26.443492000000333,Win,TP
2018-01-12 03:30:00,2018-01-12 07:35:00,short,7893.863834,7905.62115,7870.349201999999,7870.349201999999,23.514632000000347,Win,TP
2018-01-12 04:40:00,2018-01-12 07:35:00,short,7892.106518,7902.985176,7870.3492019999985,7870.3492019999985,21.757316000001083,Win,TP
2018-01-15 04:50:00,2018-01-15 18:15:00,short,7941.89714,7956.583316,7912.524788,7940.139824,1.7573160000001735,Win,Timeout
