Date,Time,DateTime,Direction,Entry,High,Low,CandleRange,SL_Type,SL,Risk,RR_Ratio,TP,Result
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,50%,22582.42,35.44,4.0,22759.62,SL_HIT
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,100%,22546.98,70.88,4.0,22901.37,SL_HIT
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,50%,22582.42,35.44,4.5,22777.33,SL_HIT
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,100%,22546.98,70.88,4.5,22936.81,SL_HIT
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,50%,22582.42,35.44,5.0,22795.05,SL_HIT
07/02/2025,08:30:00,2025-02-07 08:30:00,LONG,22617.86,22648.27,22546.98,101.29,100%,22546.98,70.88,5.0,22972.25,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,1.0,22502.39,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,1.0,22530.74,TP_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,1.5,22516.56,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,1.5,22559.09,TP_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,2.0,22530.74,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,2.0,22587.44,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,2.5,22544.92,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,2.5,22615.8,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,3.0,22559.09,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,3.0,22644.15,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,3.5,22573.27,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,3.5,22672.5,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,4.0,22587.44,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,4.0,22700.85,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,4.5,22601.62,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,4.5,22729.2,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,50%,22445.69,28.35,5.0,22615.8,SL_HIT
10/02/2025,08:30:00,2025-02-10 08:30:00,LONG,22474.04,22478.16,22417.33,60.83,100%,22417.33,56.7,5.0,22757.55,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,1.0,22510.38,TP_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,1.0,22556.26,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,1.5,22533.32,TP_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,1.5,22602.14,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,2.0,22556.26,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,2.0,22648.01,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,2.5,22579.2,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,2.5,22693.89,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,3.0,22602.14,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,3.0,22739.77,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,3.5,22625.07,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,3.5,22785.65,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,4.0,22648.01,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,4.0,22831.53,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,4.5,22670.95,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,4.5,22877.4,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,50%,22418.62,45.88,5.0,22693.89,SL_HIT
11/02/2025,08:30:00,2025-02-11 08:30:00,LONG,22464.5,22471.46,22372.75,98.72,100%,22372.75,91.76,5.0,22923.28,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,1.0,22396.07,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,1.0,22460.38,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,1.5,22428.22,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,1.5,22524.68,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,2.0,22460.38,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,2.0,22588.99,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,2.5,22492.53,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,2.5,22653.3,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,3.0,22524.68,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,3.0,22717.6,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,3.5,22556.84,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,3.5,22781.91,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,4.0,22588.99,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,4.0,22846.22,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,4.5,22621.14,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,4.5,22910.52,TP_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,50%,22267.46,64.31,5.0,22653.3,SL_HIT
12/02/2025,08:30:00,2025-02-12 08:30:00,LONG,22331.76,22338.72,22203.15,135.57,100%,22203.15,128.61,5.0,22974.83,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,1.0,22590.15,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,1.0,22616.57,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,1.5,22603.36,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,1.5,22642.99,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,2.0,22616.57,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,2.0,22669.41,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,2.5,22629.78,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,2.5,22695.82,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,3.0,22642.99,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,3.0,22722.24,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,3.5,22656.2,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,3.5,22748.66,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,4.0,22669.41,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,4.0,22775.08,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,4.5,22682.61,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,4.5,22801.5,TP_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,50%,22537.31,26.42,5.0,22695.82,SL_HIT
13/02/2025,08:30:00,2025-02-13 08:30:00,LONG,22563.73,22630.74,22510.89,119.85,100%,22510.89,52.84,5.0,22827.92,TP_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,1.0,22869.93,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,1.0,22849.31,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,1.5,22859.62,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,1.5,22828.69,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,2.0,22849.31,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,2.0,22808.07,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,2.5,22839.0,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,2.5,22787.45,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,3.0,22828.69,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,3.0,22766.83,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,3.5,22818.38,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,3.5,22746.21,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,4.0,22808.07,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,4.0,22725.59,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,4.5,22797.76,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,4.5,22704.97,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,50%,22911.17,20.62,5.0,22787.45,SL_HIT
17/02/2025,08:30:00,2025-02-17 08:30:00,SHORT,22890.55,22931.79,22879.72,52.06,100%,22931.79,41.24,5.0,22684.35,SL_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,1.0,22885.26,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,1.0,22861.17,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,1.5,22873.21,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,1.5,22837.07,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,2.0,22861.17,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,2.0,22812.97,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,2.5,22849.12,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,2.5,22788.87,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,3.0,22837.07,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,3.0,22764.77,SL_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,3.5,22825.02,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,3.5,22740.67,SL_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,4.0,22812.97,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,4.0,22716.57,SL_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,4.5,22800.92,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,4.5,22692.47,SL_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,50%,22933.46,24.1,5.0,22788.87,TP_HIT
18/02/2025,08:30:00,2025-02-18 08:30:00,SHORT,22909.36,22957.56,22901.89,55.67,100%,22957.56,48.2,5.0,22668.37,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,1.0,22848.54,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,1.0,22828.17,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,1.5,22838.36,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,1.5,22807.81,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,2.0,22828.17,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,2.0,22787.45,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,2.5,22817.99,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,2.5,22767.09,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,3.0,22807.81,TP_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,3.0,22746.73,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,3.5,22797.63,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,3.5,22726.37,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,4.0,22787.45,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,4.0,22706.0,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,4.5,22777.27,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,4.5,22685.64,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,50%,22889.26,20.36,5.0,22767.09,SL_HIT
19/02/2025,08:30:00,2025-02-19 08:30:00,SHORT,22868.9,22909.62,22859.1,50.52,100%,22909.62,40.72,5.0,22665.28,SL_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,1.0,22822.5,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,1.0,22792.09,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,1.5,22807.3,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,1.5,22761.68,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,2.0,22792.09,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,2.0,22731.26,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,2.5,22776.88,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,2.5,22700.85,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,3.0,22761.68,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,3.0,22670.44,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,3.5,22746.47,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,3.5,22640.02,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,4.0,22731.26,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,4.0,22609.61,SL_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,4.5,22716.06,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,4.5,22579.2,SL_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,50%,22883.33,30.41,5.0,22700.85,TP_HIT
20/02/2025,08:30:00,2025-02-20 08:30:00,SHORT,22852.92,22913.74,22850.86,62.89,100%,22913.74,60.83,5.0,22548.78,SL_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,1.0,22769.92,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,1.0,22734.87,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,1.5,22752.4,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,1.5,22699.82,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,2.0,22734.87,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,2.0,22664.77,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,2.5,22717.35,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,2.5,22629.71,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,3.0,22699.82,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,3.0,22594.66,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,3.5,22682.29,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,3.5,22559.61,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,4.0,22664.77,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,4.0,22524.55,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,4.5,22647.24,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,4.5,22489.5,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,50%,22840.03,35.05,5.0,22629.71,TP_HIT
21/02/2025,08:30:00,2025-02-21 08:30:00,SHORT,22804.98,22875.08,22782.04,93.04,100%,22875.08,70.11,5.0,22454.45,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,1.0,22338.47,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,100%,22476.87,92.27,1.0,22292.33,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,1.5,22315.4,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,100%,22476.87,92.27,1.5,22246.19,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,2.0,22292.33,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,100%,22476.87,92.27,2.0,22200.06,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,2.5,22269.26,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,100%,22476.87,92.27,2.5,22153.92,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,3.0,22246.19,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,100%,22476.87,92.27,3.0,22107.79,TP_HIT
24/02/2025,08:30:00,2025-02-24 08:30:00,SHORT,22384.6,22476.87,22355.48,121.4,50%,22430.74,46.14,3.5,22223.13,TP_HIT
