====================================================================================================
RAPPORT D'ANALYSE - STRATÉGIE BOUGIE 8H30 (OUVERTURE NEW YORK)
====================================================================================================

Critères de la stratégie:
  - BULLISH: le HIGH de la bougie 8h30 dépasse le HIGH maximum des 5 bougies précédentes
  - BEARISH: le LOW de la bougie 8h30 est inférieur au LOW minimum des 5 bougies précédentes

Période analysée: 2018-2025

----------------------------------------------------------------------------------------------------
RÉSUMÉ
----------------------------------------------------------------------------------------------------
  Trades identifiés sur 1 minute:  1680 trades
  Trades identifiés sur 5 minutes: 1750 trades
  Trades identifiés sur 15 minutes: 1583 trades

  1 minute: 881 Bullish, 799 Bearish
  5 minutes: 899 Bullish, 851 Bearish
  15 minutes: 826 Bullish, 757 Bearish

====================================================================================================
TRADES IDENTIFIÉS - BOUGIES 1 MINUTE
====================================================================================================

Statistiques par année:
  2018: 114 Bullish, 89 Bearish (Total: 203)
  2019: 111 Bullish, 108 Bearish (Total: 219)
  2020: 110 Bullish, 108 Bearish (Total: 218)
  2021: 121 Bullish, 109 Bearish (Total: 230)
  2022: 128 Bullish, 93 Bearish (Total: 221)
  2023: 120 Bullish, 91 Bearish (Total: 211)
  2024: 91 Bullish, 103 Bearish (Total: 194)
  2025: 86 Bullish, 98 Bearish (Total: 184)

----------------------------------------------------------------------------------------------------
Liste détaillée des trades:
----------------------------------------------------------------------------------------------------

Date         Type     Entry Price    High 8h30      Low 8h30       Max High Prev5   Min Low Prev5   
2019-09-03   Bearish  8747.14        8758.89        8743.70        8758.60          8753.15         
2019-09-04   Bullish  8812.48        8815.91        8807.89        8815.34          8808.18         
2019-09-05   Bullish  8955.19        8956.62        8946.02        8955.76          8947.45         
2019-09-06   Bearish  9023.68        9029.41        9016.23        9030.85          9025.40         
2019-09-09   Bearish  9029.99        9037.44        9029.70        9035.43          9030.27         
2019-09-10   Bearish  8933.98        8941.15        8932.55        8946.02          8933.70         
2019-09-11   Bearish  8962.07        8975.54        8961.78        8980.70          8973.24         
2019-09-12   Bearish  9093.89        9099.34        9084.15        9101.06          9095.33         
2019-09-13   Bearish  9060.94        9070.68        9060.65        9074.98          9065.23         
2019-09-16   Bearish  8988.64        8996.64        8983.49        8995.78          8985.49         
2019-09-17   Bearish  9005.21        9011.50        9001.78        9009.79          9003.78         
2019-09-18   Bearish  9031.23        9036.09        9029.80        9037.51          9031.80         
2019-09-23   Bullish  8965.20        8968.91        8954.05        8957.19          8946.62         
2019-09-25   Bullish  8836.57        8842.85        8831.42        8839.14          8832.85         
2019-09-26   Bearish  8927.75        8934.32        8922.61        8935.18          8928.04         
2019-09-27   Bearish  8918.60        8927.18        8915.46        8926.32          8921.46         
2019-09-30   Bullish  8831.14        8837.14        8829.42        8833.99          8825.99         
2019-10-01   Bullish  8927.18        8929.18        8911.17        8920.60          8913.74         
2019-10-02   Bearish  8738.81        8749.67        8735.66        8753.10          8740.81         
2019-10-03   Bearish  8641.91        8657.63        8641.34        8653.05          8649.62         
2019-10-04   Bullish  8792.55        8795.98        8785.69        8793.69          8786.26         
2019-10-07   Bullish  8850.00        8858.00        8845.14        8857.15          8846.57         
2019-10-08   Bearish  8777.40        8789.12        8773.97        8793.12          8786.83         
2019-10-10   Bearish  8797.12        8803.41        8793.69        8810.84          8797.98         
2019-10-11   Bullish  8978.06        8979.20        8967.20        8968.63          8959.76         
2019-10-14   Bullish  8986.35        8989.21        8967.48        8973.77          8955.19         
2019-10-16   Bearish  9057.52        9063.24        9055.24        9068.39          9062.95         
2019-10-18   Bullish  9086.97        9093.25        9078.68        9086.68          9072.67         
2019-10-21   Bullish  9058.67        9060.38        9048.66        9053.24          9047.80         
2019-10-22   Bullish  9124.98        9127.27        9115.55        9119.84          9114.41         
2019-10-23   Bullish  8999.78        9002.93        8990.64        8995.21          8988.64         
2019-10-24   Bullish  9095.54        9102.69        9093.25        9096.68          9089.82         
2019-10-25   Bullish  9080.39        9080.39        9066.10        9071.53          9065.81         
2019-10-28   Bullish  9244.75        9245.61        9231.60        9235.89          9230.46         
2019-10-29   Bullish  9273.91        9276.77        9262.19        9267.33          9260.47         
2019-10-30   Bearish  9219.31        9225.31        9215.88        9230.46          9224.17         
2019-10-31   Bearish  9272.19        9276.77        9263.62        9278.19          9271.33         
2019-11-01   Bearish  9292.20        9301.92        9289.06        9303.63          9292.77         
2019-11-04   Bullish  9406.54        9406.82        9396.53        9399.39          9393.96         
2019-11-05   Bearish  9400.25        9410.83        9399.96        9409.11          9402.82         
2019-11-06   Bearish  9381.67        9388.53        9379.38        9397.68          9386.24         
2019-11-07   Bearish  9422.26        9427.98        9419.97        9427.98          9422.83         
2019-11-08   Bullish  9393.39        9397.39        9386.53        9391.67          9387.10         
2019-11-11   Bearish  9390.25        9400.54        9388.24        9403.97          9397.11         
2019-11-12   Bullish  9441.13        9441.98        9435.12        9441.13          9437.98         
2019-11-13   Bearish  9423.12        9426.55        9419.97        9425.69          9422.55         
2019-11-14   Bearish  9421.69        9425.12        9418.83        9424.26          9419.69         
2019-11-18   Bearish  9497.44        9506.58        9492.58        9508.30          9502.30         
2019-11-19   Bearish  9560.32        9563.75        9556.32        9567.47          9562.61         
2019-11-25   Bullish  9518.59        9520.02        9503.44        9506.01          9502.30         
2019-11-26   Bullish  9586.05        9589.19        9577.76        9584.62          9580.33         
2019-11-27   Bearish  9615.20        9620.06        9612.35        9622.92          9617.49         
2019-11-28   Bearish  9650.65        9652.65        9648.36        9653.79          9651.22         
2019-11-29   Bearish  9636.64        9639.50        9633.21        9642.36          9636.64         
2019-12-02   Bearish  9608.92        9619.78        9607.49        9626.35          9615.78         
2019-12-03   Bearish  9375.95        9391.96        9375.10        9394.82          9380.24         
2019-12-04   Bearish  9487.43        9492.29        9478.57        9496.29          9489.15         
2019-12-05   Bearish  9504.01        9521.16        9498.01        9521.16          9514.59         
2019-12-06   Bullish  9578.90        9582.62        9570.90        9576.90          9570.04         
2019-12-09   Bullish  9596.62        9599.77        9590.62        9591.19          9584.05         
2019-12-10   Bearish  9560.89        9570.33        9557.75        9569.76          9564.61         
2019-12-11   Bearish  9574.61        9578.33        9572.04        9581.76          9575.19         
2019-12-12   Bearish  9594.69        9598.40        9590.42        9599.25          9594.12         
2019-12-13   Bearish  9667.94        9679.34        9658.82        9672.79          9660.82         
2019-12-16   Bullish  9782.81        9783.09        9772.26        9777.10          9771.97         
2019-12-18   Bullish  9828.12        9828.69        9822.14        9826.41          9823.28         
2019-12-19   Bullish  9836.10        9836.39        9825.56        9828.12          9824.99         
2019-12-20   Bearish  9921.04        9930.45        9919.05        9946.98          9922.47         
2019-12-23   Bearish  9952.68        9956.95        9950.68        9958.38          9953.25         
2019-12-24   Bullish  9956.38        9958.38        9952.11        9955.24          9952.39         
2019-12-26   Bullish  9969.21        9970.92        9963.22        9968.35          9963.79         
2019-12-27   Bearish  10063.55       10070.11       10057.28       10070.96         10066.12        
2019-12-30   Bearish  10011.96       10020.51       10007.69       10022.51         10016.81        
2019-12-31   Bearish  9916.20        9929.31        9915.63        9929.31          9923.89         
2020-01-02   Bullish  10062.41       10064.69       10053.58       10058.99         10050.16        
2020-01-03   Bullish  10023.08       10025.36       9999.14        10012.82         9997.14         
2020-01-07   Bearish  10103.45       10117.71       10097.75       10112.01         10099.18        
2020-01-08   Bearish  10089.49       10104.88       10088.92       10110.01         10100.03        
2020-01-09   Bullish  10273.04       10274.75       10261.64       10266.49         10255.09        
2020-01-10   Bearish  10300.40       10308.39       10296.98       10312.09         10302.97        
2020-01-13   Bullish  10291.85       10292.42       10279.88       10280.74         10274.47        
2020-01-15   Bullish  10322.64       10332.04       10319.22       10324.63         10317.51        
2020-01-16   Bearish  10369.38       10373.66       10361.11       10373.66         10367.67        
2020-01-17   Bearish  10454.32       10466.00       10452.61       10472.84         10459.16        
2020-01-21   Bullish  10441.78       10444.06       10433.80       10437.50         10429.80        
2020-01-22   Bearish  10506.76       10518.73       10506.48       10519.30         10513.60        
2020-01-27   Bearish  10185.26       10204.07       10175.85       10227.15         10197.51        
2020-01-28   Bullish  10295.84       10297.55       10285.30       10293.56         10284.73        
2020-01-29   Bearish  10430.37       10435.22       10421.82       10433.80         10425.24        
2020-01-31   Bearish  10454.32       10470.56       10451.18       10481.68         10464.01        
2020-02-03   Bullish  10328.62       10329.76       10301.54       10317.22         10303.26        
2020-02-04   Bullish  10560.06       10568.33       10553.79       10555.21         10538.11        
2020-02-05   Bearish  10773.54       10782.66       10768.41       10784.37         10776.68        
2020-02-06   Bearish  10700.29       10726.23       10699.72       10724.52         10712.55        
2020-02-07   Bearish  10716.54       10731.36       10714.54       10730.79         10720.53        
2020-02-10   Bullish  10704.57       10713.12       10692.59       10704.85         10693.17        
