trade_id,date,setup_type,entry_price,stop_loss,risk,strategy,1R_outcome,1R_level,1.5R_outcome,1.5R_level,2R_outcome,2R_level,2.5R_outcome,2.5R_level,Equilibrium_outcome,Equilibrium_level,Equilibrium_RR,Full_Range_outcome,Full_Range_level,Full_Range_RR
73,2018-04-16,buy,7775.487928,7766.440894,9.047033999999258,Bougie_SL,WIN,7784.534961999999,WIN,7789.058478999998,WIN,7793.581995999998,WIN,7798.105512999998,WIN,7786.7237605,1.2419354785227281,WIN,7808.757666,3.677419361970299
77,2018-04-20,buy,7899.228006,7888.138093,11.089913000000706,Bougie_SL,NO_TOUCH,7910.317919000001,NO_TOUCH,7915.862875500001,NO_TOUCH,7921.407832000002,NO_TOUCH,7926.9527885000025,NO_TOUCH,7911.923037,1.1447367531195674,NO_TOUCH,7926.660947,2.473684058657474
81,2018-04-26,buy,7685.309428,7677.429754,7.879673999999795,Bougie_SL,WIN,7693.189101999999,WIN,7697.128938999999,NO_TOUCH,7701.068775999999,NO_TOUCH,7705.008612999999,WIN,7696.691181,1.4444446559592272,NO_TOUCH,7719.162846,4.296296775729743
105,2018-05-30,sell,8119.275219,8130.656971,11.381752000000233,Bougie_SL,LOSS,8107.893467,LOSS,8102.202590999999,LOSS,8096.511715,LOSS,8090.820839,LOSS,8094.468835,2.1794873056450297,LOSS,8076.374767,3.7692309584674644
108,2018-06-04,sell,8297.00566,8302.550616,5.544955999999729,Bougie_SL,LOSS,8291.460704000001,LOSS,8288.688226000002,LOSS,8285.915748000001,LOSS,8283.14327,LOSS,8285.623907500001,2.0526317070865936,LOSS,8271.323757,4.631579222630776
112,2018-06-08,buy,8328.561675,8320.998717,7.562958000000435,Bougie_SL,LOSS,8336.124633000001,LOSS,8339.906112,LOSS,8343.687591000002,LOSS,8347.469070000003,LOSS,8342.7010745,1.8695594369291804,LOSS,8359.167538,4.046811181550539
116,2018-06-14,buy,8391.101517,8384.411208,6.6903089999996155,Bougie_SL,WIN,8397.791825999999,WIN,8401.1369805,WIN,8404.482134999998,NO_TOUCH,8407.827289499997,NO_TOUCH,8408.699937500001,2.6304346331392554,NO_TOUCH,8427.171007,5.391304048886793
119,2018-06-19,buy,8354.741144,8349.50525,5.235893999999462,Bougie_SL,LOSS,8359.977037999999,LOSS,8362.594985,LOSS,8365.212931999999,LOSS,8367.830878999997,LOSS,8392.992256500002,7.305555173577968,LOSS,8421.353348,12.722221649255653
124,2018-06-26,sell,8236.933534,8244.787375,7.853841000000102,Bougie_SL,WIN,8229.079693,WIN,8225.1527725,WIN,8221.225852,WIN,8217.2989315,WIN,8214.826427,2.81481468748852,LOSS,8191.846671,5.740740486088138
125,2018-06-27,buy,8210.463182,8198.246097,12.217085000000225,Bougie_SL,NO_DATA,8222.680267,NO_DATA,8228.7888095,NO_DATA,8234.897352,NO_DATA,8241.0058945,NO_DATA,8263.5493275,4.345238287201924,NO_DATA,8283.765695,6.000000245557692
126,2018-06-28,sell,8157.813362,8163.340138,5.5267759999997,Bougie_SL,WIN,8152.286586,LOSS,8149.523198000001,LOSS,8146.7598100000005,LOSS,8143.996422,WIN,8157.231595499999,0.10526326740967135,LOSS,8139.487733,3.3157900736344175
128,2018-07-02,buy,8157.231596,8135.706255,21.52534099999957,Bougie_SL,NO_TOUCH,8178.756936999999,NO_TOUCH,8189.5196074999985,NO_TOUCH,8200.282277999999,NO_TOUCH,8211.044948499999,NO_TOUCH,8213.3720125,2.608108113130541,NO_TOUCH,8247.114439,4.1756756838371585
139,2018-07-17,buy,8501.055286,8493.783211,7.272075000000768,Bougie_SL,WIN,8508.327361000001,WIN,8511.963398500002,WIN,8515.599436000002,NO_TOUCH,8519.235473500003,NO_TOUCH,8519.671796999999,2.55999986248717,NO_TOUCH,8539.160957,5.23999972497469
157,2018-08-10,buy,8660.16828,8654.641503,5.526776999999129,Bougie_SL,LOSS,8665.695056999999,LOSS,8668.458445499999,LOSS,8671.221833999998,LOSS,8673.985222499998,LOSS,8667.294912500001,1.2894735032737217,LOSS,8689.256578,5.263157532863215
175,2018-09-05,buy,8851.278402,8845.460742,5.817660000000615,Bougie_SL,WIN,8857.096062,LOSS,8860.004892,LOSS,8862.913722000001,LOSS,8865.822552000001,LOSS,8880.075817500001,4.949999742164038,LOSS,8893.165552,7.199999656218488
186,2018-09-20,buy,8727.23771,8722.020497,5.2172129999999015,Bougie_SL,LOSS,8732.454923,LOSS,8735.0635295,LOSS,8737.672136,LOSS,8740.2807425,WIN,8725.3537165,0.3611110951382795,LOSS,8736.22291,1.7222221902769077
201,2018-10-11,sell,8129.866839,8152.474762,22.607922999999573,Bougie_SL,WIN,8107.258916000001,WIN,8095.954954500001,WIN,8084.650993000001,WIN,8073.347031500001,WIN,8091.1725105,1.7115384062481722,NO_TOUCH,8029.290569,4.448717823393258
213,2018-10-29,buy,8007.262337,7995.668531,11.593805999999859,Bougie_SL,LOSS,8018.856143,LOSS,8024.653045999999,LOSS,8030.449949,LOSS,8036.246852,LOSS,8019.580757,1.0625000970345506,LOSS,8046.391434,3.3750001509427086
216,2018-11-01,buy,8086.10022,8074.506414,11.593805999999859,Bougie_SL,WIN,8097.694026,WIN,8103.490929,WIN,8109.287832,WIN,8115.084735,WIN,8103.0561625,1.4625001056598645,NO_TOUCH,8124.939472,3.35000016388063
217,2018-11-02,sell,8241.457225,8255.079948,13.622723000000406,Bougie_SL,LOSS,8227.834502,LOSS,8221.0231405,LOSS,8214.211779,LOSS,8207.4004175,LOSS,8179.140515999999,4.5744678945611446,LOSS,8123.780091,8.638297497497158
219,2018-11-06,buy,8044.362518,8038.565615,5.796902999999475,Bougie_SL,WIN,8050.159420999999,LOSS,8053.0578725,LOSS,8055.956323999999,LOSS,8058.854775499998,LOSS,8059.144620999999,2.5500000603770636,LOSS,8077.404866,5.700000155255823
224,2018-11-13,sell,7984.36457,7997.407602,13.043032000000494,Bougie_SL,WIN,7971.321537999999,WIN,7964.800021999999,WIN,7958.278505999999,NO_TOUCH,7951.756989999998,NO_TOUCH,7936.250274,3.6888889025188254,NO_TOUCH,7885.237526,7.600000061335132
225,2018-11-14,buy,7917.990029,7899.729784,18.260244999999486,Bougie_SL,NO_TOUCH,7936.250273999999,NO_TOUCH,7945.380396499999,NO_TOUCH,7954.510518999999,NO_TOUCH,7963.640641499998,NO_TOUCH,7962.046493,2.412698405744363,NO_TOUCH,7988.132557,3.8412698186690424
228,2018-11-19,sell,7995.378686,8002.045125,6.666438999999627,Bougie_SL,LOSS,7988.712247,LOSS,7985.379027500001,LOSS,7982.045808000001,LOSS,7978.7125885000005,LOSS,7969.0027765,3.956521540210756,LOSS,7955.669899,5.956521465208306
232,2018-11-23,sell,7587.566549,7595.682213,8.115663999999924,Bougie_SL,LOSS,7579.450885,LOSS,7575.393053,LOSS,7571.335221,LOSS,7567.277389000001,LOSS,7578.5813485,1.1071429891627267,LOSS,7557.132807,3.750000246437069
242,2018-12-07,buy,7882.049229,7873.353874,8.695354999999836,Bougie_SL,WIN,7890.744584,WIN,7895.0922615,LOSS,7899.439939,LOSS,7903.7876165,LOSS,7914.801732,3.7666665708300955,LOSS,7935.670583,6.166666455826231
243,2018-12-10,sell,7648.144187,7658.288767,10.144580000000133,Bougie_SL,WIN,7637.999607,WIN,7632.927317,LOSS,7627.855027,LOSS,7622.7827369999995,LOSS,7618.0002905,2.9714287333728318,LOSS,7598.580665,4.88571453919224
248,2018-12-17,buy,7654.886923,7647.38015,7.5067730000000665,Bougie_SL,LOSS,7662.393696,LOSS,7666.1470825,LOSS,7669.900469,LOSS,7673.653855500001,LOSS,7674.9531035,2.673076766807761,LOSS,7686.935067,4.269230466939661
253,2018-12-24,sell,7056.943619,7066.760168,9.816549000000123,Bougie_SL,WIN,7047.12707,WIN,7042.218795499999,WIN,7037.310520999999,NO_TOUCH,7032.4022465,NO_TOUCH,7024.462392,3.3088233960833793,NO_TOUCH,6994.579663,6.352940936779152
264,2019-01-10,buy,7568.847761,7561.052266,7.795495000000301,Bougie_SL,LOSS,7576.643256,LOSS,7580.5410035,LOSS,7584.438751000001,LOSS,7588.336498500001,LOSS,7586.604165000001,2.2777776138654406,LOSS,7605.226735,4.666666324588598
269,2019-01-17,buy,7654.598201,7644.49293,10.105270999999448,Bougie_SL,WIN,7664.703471999999,WIN,7669.756107499999,NO_TOUCH,7674.808742999999,NO_TOUCH,7679.861378499998,NO_TOUCH,7677.8403235,2.299999920833503,NO_TOUCH,7701.371168,4.628571267411081
281,2019-02-04,buy,7945.918719,7940.721723,5.196996000000581,Bougie_SL,WIN,7951.115715000001,WIN,7953.714213000001,WIN,7956.312711000001,WIN,7958.911209000002,WIN,7953.425492,1.444444636863147,NO_TOUCH,7965.263095,3.7222226070595106
318,2019-03-27,sell,8509.405262,8516.019534,6.614271999998891,Bougie_SL,WIN,8502.790990000001,WIN,8499.483854000002,WIN,8496.176718000002,WIN,8492.869582000003,WIN,8490.281386999999,2.891304591042573,NO_TOUCH,8471.445089,5.739130927788553
320,2019-03-29,sell,8471.157512,8479.20967,8.052158000000418,Bougie_SL,NO_TOUCH,8463.105354,NO_TOUCH,8459.079275,NO_TOUCH,8455.053195999999,NO_TOUCH,8451.027116999998,WIN,8474.1770715,0.3750000310476163,NO_TOUCH,8461.092315,1.2499999379047675
323,2019-04-03,sell,8700.356431,8705.532818,5.176386999999522,Bougie_SL,NO_TOUCH,8695.180044,NO_TOUCH,8692.5918505,NO_TOUCH,8690.003657000001,NO_TOUCH,8687.415463500001,NO_TOUCH,8674.0431295,5.083333510420054,NO_TOUCH,8642.553441,11.166667020840109
343,2019-05-02,sell,8936.169621,8941.633586,5.463965000000826,Bougie_SL,LOSS,8930.705655999998,LOSS,8927.973673499997,LOSS,8925.241690999997,LOSS,8922.509708499998,LOSS,8925.8168475,1.8947364230915298,LOSS,8913.738611,4.105262387294763
345,2019-05-06,sell,8845.582847,8854.210159,8.62731200000053,Bougie_SL,WIN,8836.955535,WIN,8832.641878999999,WIN,8828.328222999999,NO_TOUCH,8824.014566999998,WIN,8852.628485000001,0.8166666512119864,NO_TOUCH,8819.988488,2.966666674393743
346,2019-05-07,sell,8949.685743,8959.175786,9.490042999999787,Bougie_SL,WIN,8940.1957,WIN,8935.450678500001,WIN,8930.705657,WIN,8925.9606355,NO_TOUCH,8915.176496,3.636363607625459,NO_TOUCH,8897.634295,5.484848488041765
348,2019-05-09,buy,8716.173169,8708.696165,7.477004000000306,Bougie_SL,LOSS,8723.650173,LOSS,8727.388675,LOSS,8731.127177,LOSS,8734.865679,LOSS,8758.734574,5.69230737338092,LOSS,8790.655628,9.961537936852473
351,2019-05-14,sell,8464.255663,8470.007204,5.751540999999634,Bougie_SL,WIN,8458.504122,LOSS,8455.6283515,LOSS,8452.752581,LOSS,8449.876810500002,LOSS,8442.2560175,3.8250002042933264,LOSS,8403.86448,10.50000043466674
361,2019-05-28,buy,8433.484917,8424.857605,8.62731200000053,Bougie_SL,LOSS,8442.112229,LOSS,8446.425885,LOSS,8450.739541,LOSS,8455.053197000001,LOSS,8439.811612500002,0.7333333371971879,LOSS,8460.229584,3.099999976817716
362,2019-05-29,buy,8316.441053,8306.088279,10.352774000000863,Bougie_SL,WIN,8326.793827000001,LOSS,8331.970214,LOSS,8337.146601000002,LOSS,8342.322988000004,LOSS,8359.002457999999,4.111111186238105,LOSS,8386.897433,6.805555689711158
372,2019-06-12,buy,8618.972122,8610.34481,8.62731199999871,Bougie_SL,LOSS,8627.599433999998,LOSS,8631.913089999998,LOSS,8636.226745999997,LOSS,8640.540401999995,LOSS,8638.095997,2.216666674394527,LOSS,8662.971413,5.09999997681858
375,2019-06-17,buy,8627.921073,8617.604364,10.31670899999881,Bougie_SL,LOSS,8638.237781999998,LOSS,8643.396136499998,LOSS,8648.554490999997,LOSS,8653.712845499997,WIN,8630.462682000001,0.2463585044418712,LOSS,8644.829012,1.638888816191537
376,2019-06-18,buy,8672.913387,8660.304076,12.609311000000162,Bougie_SL,WIN,8685.522698,WIN,8691.8273535,WIN,8698.132009,WIN,8704.436664500001,WIN,8672.626811999999,0.02272725290080479,WIN,8683.803247,0.8636364032895356
395,2019-07-15,sell,9138.598169,9144.61625,6.018080999998347,Bougie_SL,WIN,9132.580088000002,WIN,9129.571047500003,WIN,9126.562007000004,WIN,9123.552966500005,NO_TOUCH,9118.6811895,3.3095233347652,NO_TOUCH,9103.062838,5.904761168886014
417,2019-08-14,buy,8860.047026,8846.004838,14.042187999999442,Bougie_SL,LOSS,8874.089214,LOSS,8881.110308,LOSS,8888.131401999999,LOSS,8895.152495999999,LOSS,8878.5311295,1.3163264514048503,LOSS,8903.893039,3.1224487950169912
418,2019-08-15,sell,8625.341895,8634.798879,9.456984000000375,Bougie_SL,LOSS,8615.884911,LOSS,8611.156418999999,LOSS,8606.427926999999,LOSS,8601.699434999999,LOSS,8612.3027215,1.3787877297877273,LOSS,8588.660263,3.8787875711747377
421,2019-08-20,sell,8861.479902,8868.357708,6.877806000000419,Bougie_SL,LOSS,8854.602095999999,LOSS,8851.163192999999,LOSS,8847.724289999998,LOSS,8844.285386999998,LOSS,8851.019905500001,1.5208333151585411,LOSS,8827.090872,4.999999999999471
424,2019-08-23,sell,8882.686471,8892.143454,9.456982999998218,Bougie_SL,LOSS,8873.229488000003,LOSS,8868.500996500003,LOSS,8863.772505000004,LOSS,8859.044013500006,LOSS,8864.059078999999,1.9696971010739532,LOSS,8835.688129,4.969697206816343
425,2019-08-26,sell,8638.237782,8669.474484,31.23670200000015,Bougie_SL,LOSS,8607.00108,LOSS,8591.382729,LOSS,8575.764378,LOSS,8560.146026999999,LOSS,8527.33316,3.5504587520154813,LOSS,8486.352899,4.862385376023368
427,2019-08-28,buy,8687.8153,8677.498591,10.316709000000628,Bougie_SL,LOSS,8698.132009,LOSS,8703.2903635,LOSS,8708.448718000001,LOSS,8713.607072500003,LOSS,8696.26927,0.8194444565607081,LOSS,8712.460772,2.3888889373538262
431,2019-09-03,buy,8732.234464,8723.923782,8.31068199999936,Bougie_SL,WIN,8740.545145999999,WIN,8744.700486999998,WIN,8748.855827999998,WIN,8753.011168999998,WIN,8762.03829,3.586207004431586,LOSS,8785.824036,6.448276086126854
432,2019-09-04,sell,8830.81635,8836.547855,5.731505000001562,Bougie_SL,NO_DATA,8825.084844999998,NO_DATA,8822.219092499996,NO_DATA,8819.353339999996,NO_DATA,8816.487587499996,NO_DATA,8768.7728085,10.824999978187641,NO_DATA,8723.923782,18.649999956376234
439,2019-09-13,sell,9099.050785,9107.361467,8.31068200000118,Bougie_SL,LOSS,9090.740102999998,LOSS,9086.584761999999,LOSS,9082.429420999997,LOSS,9078.274079999996,LOSS,9096.758183,0.27586207726384043,LOSS,9084.435447,1.758620772639061
446,2019-09-24,buy,9002.641496,8995.781252,6.860243999999511,Bougie_SL,WIN,9009.50174,WIN,9012.931862,NO_TOUCH,9016.361984,NO_TOUCH,9019.792105999999,WIN,9010.5021925,1.1458333697752534,NO_TOUCH,9022.936385,2.95833340621735
453,2019-10-03,sell,8656.199156,8667.06121,10.862053999999262,Bougie_SL,LOSS,8645.337102000001,LOSS,8639.906075000003,LOSS,8634.475048000002,LOSS,8629.044021000002,LOSS,8646.0517115,0.9342104633249878,LOSS,8627.614805,2.6315787971596603
455,2019-10-07,sell,8841.997441,8849.429372,7.431931000000986,Bougie_SL,WIN,8834.565509999999,WIN,8830.849544499997,NO_TOUCH,8827.133578999998,NO_TOUCH,8823.417613499998,WIN,8842.854971,0.11538454810748648,NO_TOUCH,8827.991108,1.8846155864468466
464,2019-10-18,buy,9071.243939,9060.381886,10.862053000000742,Bougie_SL,WIN,9082.105992,WIN,9087.537018500001,NO_TOUCH,9092.968045000001,NO_TOUCH,9098.399071500002,WIN,9077.818340000002,0.6052632039266631,NO_TOUCH,9094.968951,2.184210664411154
468,2019-10-24,sell,9055.236703,9063.526165,8.28946199999882,Bougie_SL,LOSS,9046.947241000002,LOSS,9042.802510000001,LOSS,9038.657779000003,LOSS,9034.513048000004,LOSS,9055.379624,0.017241287793920878,LOSS,9047.804771,0.8965517906955098
473,2019-10-31,sell,9272.19193,9297.34616,25.15422999999828,Bougie_SL,WIN,9247.037700000003,NO_TOUCH,9234.460585000004,NO_TOUCH,9221.883470000004,NO_TOUCH,9209.306355000004,WIN,9283.053984,0.4318181872392836,WIN,9273.049461,0.03409092625771936
489,2019-11-22,sell,9481.715227,9487.146253,5.431026000000202,Bougie_SL,LOSS,9476.284201,LOSS,9473.568688,LOSS,9470.853175,LOSS,9468.137662000001,LOSS,9480.5718525,0.21052642723515924,LOSS,9471.139017,1.9473686923982116
502,2019-12-11,sell,9574.042682,9579.473709,5.43102700000054,Bougie_SL,WIN,9568.611654999999,WIN,9565.896141499998,WIN,9563.180627999998,WIN,9560.465114499999,WIN,9555.4628535,3.4210525007513732,NO_TOUCH,9541.456521,5.99999981587203
516,2020-01-02,sell,10029.349124,10035.049561,5.700436999999511,Bougie_SL,LOSS,10023.648687,LOSS,10020.798468500001,LOSS,10017.948250000001,LOSS,10015.098031500002,LOSS,10012.5328335,2.950000236824348,LOSS,10001.416981,4.90000029822317
524,2020-01-14,buy,10338.597839,10330.617227,7.9806119999993825,Bougie_SL,WIN,10346.578451,WIN,10350.568757,WIN,10354.559062999999,WIN,10358.549368999998,WIN,10368.525134,3.750000000000228,NO_TOUCH,10385.911467,5.928571392770823
525,2020-01-15,sell,10316.651156,10322.636615,5.985458999999537,Bougie_SL,LOSS,10310.665697,LOSS,10307.6729675,LOSS,10304.680238,LOSS,10301.687508500001,LOSS,10309.3830985,1.2142857381530887,LOSS,10292.994342,3.952380928513882
549,2020-02-18,buy,10897.525702,10890.685177,6.840525000001435,Bougie_SL,WIN,10904.366227000002,WIN,10907.786489500002,NO_TOUCH,10911.206752000004,NO_TOUCH,10914.627014500005,NO_TOUCH,10922.465114,3.6458330318205823,NO_TOUCH,10940.27898,6.249999524888711
552,2020-02-21,buy,10920.32745,10914.912035,5.415415000001303,Bougie_SL,LOSS,10925.742865000002,LOSS,10928.450572500002,LOSS,10931.158280000003,LOSS,10933.865987500005,WIN,10919.8999175,0.07894731982678471,LOSS,10956.240204,6.631579297245068
558,2020-03-02,sell,9820.428102,9854.630725,34.20262300000104,Bougie_SL,LOSS,9786.225478999999,LOSS,9769.124167499998,LOSS,9752.022855999998,LOSS,9734.921544499997,LOSS,9639.724244,5.2833333279729295,LOSS,9517.449867,8.858333321394422
574,2020-03-24,sell,8294.03712,8317.42873,23.391609999998764,Bougie_SL,WIN,8270.645510000002,LOSS,8258.949705000003,LOSS,8247.253900000003,LOSS,8235.558095000004,LOSS,8156.682730500001,5.871951075621024,LOSS,8027.31572,11.40243873765061
580,2020-04-01,buy,8680.569203,8665.164972,15.404230999998617,Bougie_SL,NO_TOUCH,8695.973433999998,NO_TOUCH,8703.675549499996,NO_TOUCH,8711.377664999996,NO_TOUCH,8719.079780499997,NO_TOUCH,8739.618752999999,3.833333192679662,NO_TOUCH,8837.17888,10.166666352900995
581,2020-04-02,sell,8619.237544,8642.058626,22.821082000000388,Bougie_SL,LOSS,8596.416462,LOSS,8585.005921,LOSS,8573.595379999999,LOSS,8562.184838999998,LOSS,8562.612733499998,2.4812500345075823,LOSS,8511.978457,4.700000070110547
583,2020-04-06,sell,8932.456899,8951.569556,19.112656999999672,Bougie_SL,LOSS,8913.344242000001,LOSS,8903.7879135,LOSS,8894.231585000001,LOSS,8884.675256500002,LOSS,8840.602042999999,4.805969991508942,LOSS,8730.205057,10.582089240653717
586,2020-04-09,sell,9421.113325,9432.238603,11.125277999999525,Bougie_SL,WIN,9409.988047,WIN,9404.425408000001,WIN,9398.862769000001,WIN,9393.300130000001,WIN,9336.9605845,7.564102263332503,NO_TOUCH,9282.760514,12.435896972642531
590,2020-04-16,sell,9890.942358,9902.3529,11.410541999999623,Bougie_SL,LOSS,9879.531816,LOSS,9873.826545,LOSS,9868.121274000001,LOSS,9862.416003000002,LOSS,9766.282196,10.92499918058268,LOSS,9699.53053,16.77499876868308
592,2020-04-20,buy,10003.621453,9990.49933,13.122122999999192,Bougie_SL,WIN,10016.743575999999,LOSS,10023.304637499998,LOSS,10029.865698999998,LOSS,10036.426760499999,LOSS,10032.5757005,2.206521574291113,LOSS,10083.780504,6.108695292675239
596,2020-04-24,sell,9760.862189,9776.551683,15.689494000000195,Bougie_SL,LOSS,9745.172695,LOSS,9737.327947999998,LOSS,9729.483201,LOSS,9721.638454,LOSS,9735.331103,1.6272727469731485,LOSS,9696.963158,4.072727329510959
601,2020-05-01,buy,10001.624608,9994.49302,7.1315880000001926,Bougie_SL,LOSS,10008.756196,LOSS,10012.32199,LOSS,10015.887784,LOSS,10019.453578,LOSS,10068.946801,9.440000319704133,LOSS,10111.451067,15.40000053284022
603,2020-05-05,sell,10123.432135,10139.97742,16.54528500000015,Bougie_SL,WIN,10106.886849999999,WIN,10098.614207499999,WIN,10090.341564999999,WIN,10082.068922499999,WIN,10095.618941,1.681034445764955,NO_TOUCH,10062.100476,3.706896496494254
608,2020-05-12,sell,10574.719039,10582.706417,7.987377999999808,Bougie_SL,LOSS,10566.731661,LOSS,10562.737971999999,LOSS,10558.744283,LOSS,10554.750594000001,LOSS,10560.8837575,1.7321430762385566,LOSS,10525.083185,6.21428634027353
609,2020-05-13,sell,10363.90929,10379.313521,15.404231000000436,Bougie_SL,LOSS,10348.505059,LOSS,10340.802943499999,LOSS,10333.100827999999,LOSS,10325.398712499999,LOSS,10333.1008295,1.9999999026241226,LOSS,10266.634427,6.314814611647669
610,2020-05-14,sell,10253.227041,10263.496528,10.269486999999572,Bougie_SL,LOSS,10242.957554,LOSS,10237.822810500002,LOSS,10232.688067000001,LOSS,10227.5533235,LOSS,10247.9496655,0.5138889118804137,LOSS,10204.732241,4.722222249271304
611,2020-05-15,sell,10403.846184,10414.115672,10.26948799999991,Bougie_SL,LOSS,10393.576696,LOSS,10388.441952000001,LOSS,10383.307208,LOSS,10378.172464,LOSS,10369.8998245,3.305555203920589,LOSS,10329.10714,7.27777704204928
616,2020-05-22,buy,10575.004302,10563.023234,11.98106799999914,Bougie_SL,LOSS,10586.985369999999,LOSS,10592.975903999999,LOSS,10598.966437999998,LOSS,10604.956971999996,LOSS,10654.0222995,6.595238212487123,LOSS,10735.037142,13.357143119462416
626,2020-06-05,sell,11031.140686,11055.102822,23.9621360000001,Bougie_SL,NO_TOUCH,11007.17855,NO_TOUCH,10995.197482,NO_TOUCH,10983.216414,NO_TOUCH,10971.235346000001,NO_TOUCH,11010.1738165,0.875000020866251,NO_TOUCH,10966.671128,2.6904762580431236
627,2020-06-08,buy,11197.734587,11181.189302,16.54528500000015,Bougie_SL,WIN,11214.279872000001,WIN,11222.552514500001,NO_TOUCH,11230.825157000001,NO_TOUCH,11239.097799500001,NO_TOUCH,11238.38464,2.4568965116043042,NO_TOUCH,11264.486253,4.034482694012082
630,2020-06-11,buy,11390.28747,11382.300091,7.987379000000146,Bougie_SL,LOSS,11398.274849,LOSS,11402.2685385,LOSS,11406.262228,LOSS,11410.255917499999,LOSS,11454.757027,8.071428312090758,LOSS,11519.511848,16.17857096802323
634,2020-06-17,sell,11406.115658,11434.395284,28.279625999999553,Bougie_SL,NO_TOUCH,11377.836032000001,NO_TOUCH,11363.696219000001,NO_TOUCH,11349.556406000002,NO_TOUCH,11335.416593000002,NO_TOUCH,11369.409275,1.297979789407442,NO_TOUCH,11329.275059,2.7171716839537496
640,2020-06-25,buy,11390.97606,11358.982949,31.99311100000159,Bougie_SL,WIN,11422.969171000002,WIN,11438.965726500002,WIN,11454.962282000004,WIN,11470.958837500006,WIN,11410.543276,0.611607167555493,WIN,11462.389256,2.2321429135164745
641,2020-06-26,buy,11514.949369,11504.380216,10.56915300000037,Bougie_SL,WIN,11525.518522,WIN,11530.8030985,WIN,11536.087675,NO_TOUCH,11541.3722515,WIN,11532.6598415,1.675675666725632,NO_TOUCH,11554.655106,3.756756761870969
644,2020-07-01,sell,11579.506898,11594.932148,15.425250000000233,Bougie_SL,LOSS,11564.081648,LOSS,11556.369023,LOSS,11548.656398,LOSS,11540.943772999999,WIN,11574.507974,0.3240740992852277,LOSS,11545.799869,2.185185264420267
648,2020-07-07,buy,12080.541881,12066.259241,14.282639999999446,Bougie_SL,LOSS,12094.824520999999,LOSS,12101.965840999997,LOSS,12109.107160999998,LOSS,12116.248480999999,LOSS,12140.528965,4.199999719939917,LOSS,12185.376452,7.339999537900927
655,2020-07-16,buy,12098.823659,12091.396686,7.426972999999634,Bougie_SL,LOSS,12106.250632,LOSS,12109.9641185,LOSS,12113.677604999999,LOSS,12117.391091499998,LOSS,12124.9608885,3.519230445566638,LOSS,12166.237716,9.07692232084367
660,2020-07-23,sell,12449.319624,12465.030528,15.710903999999573,Bougie_SL,LOSS,12433.60872,LOSS,12425.753268,LOSS,12417.897816,LOSS,12410.042364,LOSS,12373.621637,4.818181499931615,LOSS,12347.055928,6.509090501730694
661,2020-07-24,buy,11916.862835,11894.867571,21.995263999999224,Bougie_SL,WIN,11938.858099,WIN,11949.855731,NO_TOUCH,11960.853362999998,NO_TOUCH,11971.850994999997,NO_TOUCH,12024.4111085,4.889610486148486,NO_TOUCH,12108.250201,8.701298879613702
664,2020-07-29,sell,12083.684061,12095.395825,11.711763999999675,Bougie_SL,LOSS,12071.972297,LOSS,12066.116415,LOSS,12060.260533,LOSS,12054.404651,LOSS,12050.119859,2.8658536835271353,LOSS,12011.413907,6.170731753133159
669,2020-08-05,sell,12708.406699,12717.833241,9.426542000001064,Bougie_SL,WIN,12698.980156999998,WIN,12694.266885999998,WIN,12689.553614999997,LOSS,12684.840343999997,LOSS,12660.9883375,5.030302893679677,LOSS,12632.423059,8.060605893443215
670,2020-08-06,sell,12673.271407,12678.984463,5.713056000000506,Bougie_SL,LOSS,12667.558351,LOSS,12664.701823,LOSS,12661.845295,LOSS,12658.988766999999,LOSS,12679.9842475,1.1749999474886499,LOSS,12646.991351,4.599999719939254
674,2020-08-12,sell,12504.736265,12519.018904,14.282639000000927,Bougie_SL,LOSS,12490.453625999999,LOSS,12483.312306499998,LOSS,12476.170986999998,LOSS,12469.029667499997,LOSS,12470.315104,2.410000070715081,LOSS,12429.895235,5.240000114824349
692,2020-09-07,buy,13063.758762,13035.193484,28.565278000000035,Bougie_SL,WIN,13092.32404,NO_TOUCH,13106.606679,NO_TOUCH,13120.889318,NO_TOUCH,13135.171956999999,WIN,13055.7604845,0.2799999880974006,NO_TOUCH,13117.175833,1.8700000399085837
696,2020-09-11,sell,12905.221467,12920.932371,15.710904000001392,Bougie_SL,LOSS,12889.510562999998,LOSS,12881.655110999996,LOSS,12873.799658999997,LOSS,12865.944206999997,LOSS,12839.8069795,4.16363612813078,LOSS,12774.392492,8.327272256261445
700,2020-09-17,buy,12695.985044,12668.817763,27.167281000000003,Bougie_SL,WIN,12723.152325,WIN,12736.7359655,WIN,12750.319606,WIN,12763.903246499998,WIN,12776.485985,2.963157814725744,NO_TOUCH,12895.30709,7.3368419165687255
703,2020-09-22,buy,12506.386024,12494.947169,11.43885500000033,Bougie_SL,WIN,12517.824879,WIN,12523.5443065,WIN,12529.263734,WIN,12534.9831615,WIN,12562.5793985,4.912499939897739,WIN,12637.074941,11.424999879795445
708,2020-09-29,buy,13003.69024,12981.384473,22.305766999999832,Bougie_SL,LOSS,13025.996007,LOSS,13037.1488905,LOSS,13048.301774,LOSS,13059.454657499999,LOSS,13066.4609565,2.8141025816328002,LOSS,13096.058994,4.1410256818338365
